logz logzerr logvol nlive logl logwt insert_order
-2.179381029014056367e+03 1.233736242719569454e+01 -1.400000000000000688e-01 4.000000000000000000e+02 -2.154480258518386563e+03 -2.160612972805077789e+03 6.149999999999999911e-01
-2.160612972798012379e+03 1.832487215095687105e+01 -1.425000000000000711e-01 4.000000000000000000e+02 -2.106390107999085558e+03 -2.112525322285776838e+03 5.749999999999999556e-01
-2.112525322285776838e+03 2.096403415556298810e+01 -1.450000000000000733e-01 4.000000000000000000e+02 -2.080568833589211408e+03 -2.086706547875902743e+03 1.370000000000000107e+00
-2.086706547875896831e+03 2.665628624618893028e+01 -1.475000000000000755e-01 4.000000000000000000e+02 -2.001489804466098576e+03 -2.007630018752789965e+03 1.510000000000000009e+00
-2.007630018752789965e+03 5.038463654373683198e+01 -1.500000000000000777e-01 4.000000000000000000e+02 -1.986997617181595160e+03 -1.993140331468286377e+03 1.049999999999999961e-01
-1.993140330958710820e+03 5.032062694875278908e+01 -1.525000000000000799e-01 4.000000000000000000e+02 -1.954712335125130949e+03 -1.960857549411822220e+03 4.149999999999999800e-01
-1.960857549411822220e+03 6.095144912415963745e+01 -1.550000000000000822e-01 4.000000000000000000e+02 -1.856923304093745855e+03 -1.863071018380437181e+03 3.800000000000000044e-01
-1.863071018380437181e+03 6.731605318030396745e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -1.835958406180880957e+03 -1.842108620467572337e+03 1.784999999999999920e+00
-1.842108620466784942e+03 4.161801872402190128e+01 -1.600000000000000866e-01 4.000000000000000000e+02 -1.795980864144347834e+03 -1.802133578431039041e+03 1.354999999999999982e+00
-1.802133578431039041e+03 5.761382531051151545e+01 -1.625000000000000888e-01 4.000000000000000000e+02 -1.726294212888214133e+03 -1.732449427174905395e+03 1.125000000000000000e+00
-1.732449427174905395e+03 6.750319059219415863e+01 -1.650000000000000910e-01 4.000000000000000000e+02 -1.676371863305474562e+03 -1.682529577592165879e+03 1.750000000000000000e+00
-1.682529577592165879e+03 5.032108164445513410e+01 -1.675000000000000933e-01 4.000000000000000000e+02 -1.664423484094496189e+03 -1.670583698381187560e+03 1.320000000000000062e+00
-1.670583691895303673e+03 5.713907107798760876e+00 -1.700000000000000955e-01 4.000000000000000000e+02 -1.491224432824003088e+03 -1.497387147110694514e+03 1.024999999999999911e+00
-1.497387147110694514e+03 8.860298699157961266e+01 -1.725000000000000977e-01 4.000000000000000000e+02 -1.481961539387426001e+03 -1.488126753674117253e+03 3.699999999999999956e-01
-1.488126658560745682e+03 6.701560667895006418e+01 -1.750000000000000999e-01 4.000000000000000000e+02 -1.480576098390114566e+03 -1.486743812676805874e+03 6.999999999999999556e-01
-1.486519978478039775e+03 5.083803591313375136e+01 -1.775000000000001021e-01 4.000000000000000000e+02 -1.468808947928944235e+03 -1.474979162215635597e+03 6.350000000000000089e-01
-1.474979152490737306e+03 5.341067132841966725e+01 -1.800000000000001044e-01 4.000000000000000000e+02 -1.458783084008708556e+03 -1.464955798295399973e+03 5.500000000000000028e-02
-1.464955753944447451e+03 8.200937051269812983e+00 -1.825000000000001066e-01 4.000000000000000000e+02 -1.350644496249347867e+03 -1.356819710536039111e+03 4.949999999999999956e-01
-1.356819710536039111e+03 4.193215977180278742e+01 -1.850000000000001088e-01 4.000000000000000000e+02 -1.344090562799655345e+03 -1.350268277086346643e+03 8.000000000000000444e-01
-1.350266850037996619e+03 3.137291888963252973e+01 -1.875000000000001110e-01 4.000000000000000000e+02 -1.332300780746102646e+03 -1.338480995032793999e+03 7.750000000000000222e-01
-1.338480987421358805e+03 5.297507443638875380e+00 -1.900000000000001132e-01 4.000000000000000000e+02 -1.306873666430317144e+03 -1.313056380717008551e+03 1.685000000000000053e+00
-1.313056380716999456e+03 1.539462881919673265e+01 -1.925000000000001155e-01 4.000000000000000000e+02 -1.291523277053630636e+03 -1.297708491340321871e+03 1.735000000000000098e+00
-1.297708491124300735e+03 1.691969793484068418e+01 -1.950000000000001177e-01 4.000000000000000000e+02 -1.291450409579401366e+03 -1.297638123866092656e+03 1.760000000000000009e+00
-1.296979541498413255e+03 1.473116153861191968e+01 -1.975000000000001199e-01 4.000000000000000000e+02 -1.232874972230442609e+03 -1.239065186517133952e+03 9.050000000000000266e-01
-1.239065186517133952e+03 3.046168214351327563e+01 -2.000000000000001221e-01 4.000000000000000000e+02 -1.188564321552358251e+03 -1.194757035839049649e+03 1.000000000000000000e+00
-1.194757035839049649e+03 4.399250114842175208e+01 -2.025000000000001243e-01 4.000000000000000000e+02 -1.161707827183889094e+03 -1.167903041470580320e+03 1.564999999999999947e+00
-1.167903041470578046e+03 4.719878182177047421e+01 -2.050000000000001266e-01 4.000000000000000000e+02 -1.130777959115522663e+03 -1.136975673402213943e+03 1.495000000000000107e+00
-1.136975673402213943e+03 8.720534558249262602e+00 -2.075000000000001288e-01 4.000000000000000000e+02 -1.109525919565255435e+03 -1.115726133851946770e+03 1.784999999999999920e+00
-1.115726133851356053e+03 8.196686905347940311e+00 -2.100000000000001310e-01 4.000000000000000000e+02 -1.069121247576963697e+03 -1.075323961863655086e+03 1.020000000000000018e+00
-1.075323961863655086e+03 2.275549775589238166e+01 -2.125000000000001332e-01 4.000000000000000000e+02 -1.048658897746332286e+03 -1.054864112033023503e+03 1.020000000000000018e+00
-1.054864112031722243e+03 1.723134726803490580e+01 -2.150000000000001354e-01 4.000000000000000000e+02 -1.041580961626418230e+03 -1.047788675913109500e+03 1.010000000000000009e+00
-1.047787830646766679e+03 6.973220692111114616e+00 -2.175000000000001377e-01 4.000000000000000000e+02 -1.008988195941579306e+03 -1.015198410228270632e+03 1.040000000000000036e+00
-1.015198410228270632e+03 1.848577425475096803e+01 -2.200000000000001399e-01 4.000000000000000000e+02 -9.950007999465095736e+02 -1.001213514233200840e+03 9.449999999999999512e-01
-1.001213513389017749e+03 2.204474913793563218e+01 -2.225000000000001421e-01 4.000000000000000000e+02 -9.780554372650603909e+02 -9.842706515517517118e+02 2.099999999999999922e-01
-9.842706515079179326e+02 7.676908179291889844e+00 -2.250000000000001443e-01 4.000000000000000000e+02 -9.666838472824142627e+02 -9.729015615691055245e+02 1.504999999999999893e+00
-9.729015500222304809e+02 8.094512924201364257e+00 -2.275000000000001465e-01 4.000000000000000000e+02 -9.587850599769325299e+02 -9.650052742636238463e+02 5.649999999999999467e-01
-9.650049022059927211e+02 3.207879350126134010e+00 -2.300000000000001488e-01 4.000000000000000000e+02 -9.576605815386344602e+02 -9.638832958253257175e+02 8.000000000000000167e-02
-9.636013128978282793e+02 9.076200283539276326e-01 -2.325000000000001510e-01 4.000000000000000000e+02 -9.486994285431539993e+02 -9.549246428298453111e+02 1.979999999999999982e+00
-9.549244723264454251e+02 3.824956983362605367e+00 -2.350000000000001532e-01 4.000000000000000000e+02 -9.261686479036936817e+02 -9.323963621903850481e+02 4.199999999999999845e-01
-9.323963621902205432e+02 1.330020291281551970e+01 -2.375000000000001554e-01 4.000000000000000000e+02 -9.224449050064761195e+02 -9.286751192931674268e+02 1.995000000000000107e+00
-9.286512036982512655e+02 1.281235431768056543e+01 -2.400000000000001577e-01 4.000000000000000000e+02 -9.178732311392581096e+02 -9.241059454259494714e+02 5.799999999999999600e-01
-9.240953839648705070e+02 1.178359637708253693e+01 -2.425000000000001599e-01 4.000000000000000000e+02 -9.132705511923862787e+02 -9.195057654790775814e+02 1.090000000000000080e+00
-9.194956599794992371e+02 1.344462578298768740e+01 -2.450000000000001621e-01 4.000000000000000000e+02 -9.078531685471826904e+02 -9.140908828338740477e+02 1.040000000000000036e+00
-9.140863978504326042e+02 2.177445621954940957e+00 -2.475000000000001643e-01 4.000000000000000000e+02 -8.959946965904014178e+02 -9.022349108770927160e+02 1.564999999999999947e+00
-9.022349037491687795e+02 5.552572967752829491e+00 -2.500000000000001665e-01 4.000000000000000000e+02 -8.782764747055907719e+02 -8.845191889922821247e+02 1.205000000000000071e+00
-8.845191889720443896e+02 1.173847043526113509e+01 -2.525000000000001688e-01 4.000000000000000000e+02 -8.489125108965511117e+02 -8.551577251832424054e+02 1.034999999999999920e+00
-8.551577251832421780e+02 2.147436686592386224e+01 -2.550000000000001710e-01 4.000000000000000000e+02 -8.370343781226520150e+02 -8.432820924093433632e+02 5.849999999999999645e-01
-8.432820854514669691e+02 2.255499357775757119e+01 -2.575000000000001732e-01 4.000000000000000000e+02 -8.347708837713801131e+02 -8.410210980580714022e+02 2.500000000000000139e-02
-8.409219339499920807e+02 1.736739290784191425e+01 -2.600000000000001754e-01 4.000000000000000000e+02 -8.270332349961104228e+02 -8.332859492828017665e+02 2.449999999999999956e-01
-8.332854666362746912e+02 6.712605587427958653e+00 -2.625000000000001776e-01 4.000000000000000000e+02 -8.246094570266179744e+02 -8.308646713133092589e+02 8.850000000000000089e-01
-8.307795483711344104e+02 4.171603021193437399e+00 -2.650000000000001799e-01 4.000000000000000000e+02 -8.193252643282655754e+02 -8.255829786149569145e+02 1.929999999999999938e+00
-8.255774583595676859e+02 2.462156586644534517e+00 -2.675000000000001821e-01 4.000000000000000000e+02 -7.959103187032129654e+02 -8.021705329899042454e+02 1.314999999999999947e+00
-8.021705329898359196e+02 1.213373250066983644e+01 -2.700000000000001843e-01 4.000000000000000000e+02 -7.876121650022340646e+02 -7.938748792889253991e+02 7.650000000000000133e-01
-7.938746297207638918e+02 9.211162469324866819e+00 -2.725000000000001865e-01 4.000000000000000000e+02 -7.661163883049074457e+02 -7.723816025915987211e+02 6.700000000000000400e-01
-7.723816025911355609e+02 1.063683036960131112e+01 -2.750000000000001887e-01 4.000000000000000000e+02 -7.650453092632498056e+02 -7.713130235499411356e+02 1.354999999999999982e+00
-7.710177481810395648e+02 8.441700444941391268e+00 -2.775000000000001910e-01 4.000000000000000000e+02 -7.589912385372169865e+02 -7.652614528239082574e+02 1.270000000000000018e+00
-7.652582950080692399e+02 2.691201399879509459e+00 -2.800000000000001932e-01 4.000000000000000000e+02 -7.433243733188808164e+02 -7.495970876055721419e+02 8.050000000000000488e-01
-7.495970874476569179e+02 8.997257219703437059e+00 -2.825000000000001954e-01 4.000000000000000000e+02 -7.411650187365648890e+02 -7.474402330232561553e+02 1.020000000000000018e+00
-7.473307613594937493e+02 6.928953892409610127e+00 -2.850000000000001976e-01 4.000000000000000000e+02 -7.391254496695676153e+02 -7.454031639562589362e+02 1.699999999999999956e+00
-7.452673250464506509e+02 1.380824089588659431e+00 -2.875000000000001998e-01 4.000000000000000000e+02 -7.121668371023906730e+02 -7.184470513890819348e+02 7.950000000000000400e-01
-7.184470513890796610e+02 1.278868761237189311e+01 -2.900000000000002021e-01 4.000000000000000000e+02 -6.988309301035084218e+02 -7.051136443901997382e+02 8.549999999999999822e-01
-7.051136427707235725e+02 5.036031942904546810e+00 -2.925000000000002043e-01 4.000000000000000000e+02 -6.953144742179659943e+02 -7.015996885046572515e+02 1.790000000000000036e+00
-7.015703443589360404e+02 5.327366572262221212e+00 -2.950000000000002065e-01 4.000000000000000000e+02 -6.849647384083568795e+02 -6.912524526950481913e+02 9.150000000000000355e-01
-6.912524196588994982e+02 5.005471590700491191e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -6.751681871387258980e+02 -6.814584014254172644e+02 1.554999999999999938e+00
-6.814583456426811381e+02 5.645619209426461893e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -6.682443830450050655e+02 -6.745370973316963727e+02 2.000000000000000111e-01
-6.745361112204730034e+02 3.392051582133253085e+00 -3.025000000000002132e-01 4.000000000000000000e+02 -6.565006287651617640e+02 -6.627958430518531259e+02 1.770000000000000018e+00
-6.627958350854075888e+02 5.914548240449883032e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -6.535587058374767366e+02 -6.598564201241680394e+02 3.950000000000000178e-01
-6.598048750285117876e+02 3.565357308922170176e+00 -3.075000000000002176e-01 4.000000000000000000e+02 -6.424953195794646490e+02 -6.487955338661560063e+02 4.600000000000000200e-01
-6.487955173198789680e+02 7.530667008600285151e+00 -3.100000000000002198e-01 4.000000000000000000e+02 -6.408038667641553729e+02 -6.471065810508466711e+02 6.550000000000000266e-01
-6.469370780454610212e+02 1.581473165693255689e+00 -3.125000000000002220e-01 4.000000000000000000e+02 -6.268342821491205541e+02 -6.331394964358119068e+02 4.299999999999999933e-01
-6.331394954177218324e+02 6.427409133267611097e+00 -3.150000000000002243e-01 4.000000000000000000e+02 -6.265465916478527788e+02 -6.328543059345440724e+02 1.094999999999999973e+00
-6.322936211331968934e+02 6.200521836138594978e+00 -3.175000000000002265e-01 4.000000000000000000e+02 -6.258788724659788159e+02 -6.321890867526701641e+02 8.149999999999999467e-01
-6.315468414542531264e+02 4.081074674492383814e+00 -3.200000000000002287e-01 4.000000000000000000e+02 -6.207409525196734421e+02 -6.270536668063647312e+02 1.169999999999999929e+00
-6.270425438180959645e+02 2.290105680413895950e+00 -3.225000000000002309e-01 4.000000000000000000e+02 -6.199822479732083593e+02 -6.262974622598997030e+02 1.270000000000000018e+00
-6.259090106757839749e+02 1.929098881781616370e+00 -3.250000000000002331e-01 4.000000000000000000e+02 -6.157898170090198846e+02 -6.221075312957111692e+02 7.499999999999999722e-02
-6.220854394265631981e+02 2.113244439236984906e+00 -3.275000000000002354e-01 4.000000000000000000e+02 -6.041771125246112888e+02 -6.104973268113026279e+02 7.900000000000000355e-01
-6.104973175356468573e+02 5.620374407318206700e+00 -3.300000000000002376e-01 4.000000000000000000e+02 -6.023085035782374916e+02 -6.086312178649287716e+02 2.250000000000000056e-01
-6.084873548056585832e+02 5.444803868627358767e+00 -3.325000000000002398e-01 4.000000000000000000e+02 -5.911447678825002185e+02 -5.974699821691915531e+02 1.919999999999999929e+00
-5.974699657552722556e+02 9.695252803760702420e+00 -3.350000000000002420e-01 4.000000000000000000e+02 -5.853409244866159042e+02 -5.916686387733071797e+02 1.989999999999999991e+00
-5.916656197951119793e+02 8.217748158089003496e+00 -3.375000000000002442e-01 4.000000000000000000e+02 -5.839896800623831723e+02 -5.903198943490745023e+02 1.700000000000000122e-01
-5.900885042788363535e+02 2.977675844407256633e+00 -3.400000000000002465e-01 4.000000000000000000e+02 -5.794370873221263309e+02 -5.857698016088176018e+02 8.100000000000000533e-01
-5.857565723535004736e+02 4.458215024369000190e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -5.760518713827701731e+02 -5.823870856694614986e+02 9.050000000000000266e-01
-5.823532570689761769e+02 5.713111274322785427e+00 -3.450000000000002509e-01 4.000000000000000000e+02 -5.631951325698236133e+02 -5.695328468565148796e+02 1.455000000000000071e+00
-5.695328441515227951e+02 1.027850172407616647e+01 -3.475000000000002531e-01 4.000000000000000000e+02 -5.513792055092341116e+02 -5.577194197959254325e+02 5.949999999999999734e-01
-5.577194123914655393e+02 1.415163386870084850e+01 -3.500000000000002554e-01 4.000000000000000000e+02 -5.441001511096170589e+02 -5.504428653963083207e+02 1.554999999999999938e+00
-5.504421740658940507e+02 1.164411319511735066e+01 -3.525000000000002576e-01 4.000000000000000000e+02 -5.416743944054986741e+02 -5.480196086921899905e+02 1.514999999999999902e+00
-5.479346300699334051e+02 9.434030270717263633e+00 -3.550000000000002598e-01 4.000000000000000000e+02 -5.406558769018278099e+02 -5.470035911885190671e+02 6.300000000000000044e-01
-5.466713105610751882e+02 1.241813063777616133e+00 -3.575000000000002620e-01 4.000000000000000000e+02 -5.393871411142104080e+02 -5.457373554009017198e+02 1.770000000000000018e+00
-5.454058983843237911e+02 1.316554450900509154e+00 -3.600000000000002642e-01 4.000000000000000000e+02 -5.310296603675363940e+02 -5.373823746542277604e+02 1.935000000000000053e+00
-5.373820470445089086e+02 3.064399864716541799e+00 -3.625000000000002665e-01 4.000000000000000000e+02 -5.214962473893961032e+02 -5.278514616760874105e+02 5.500000000000000444e-01
-5.278513890816069534e+02 4.501600524230770617e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -5.205701620618293646e+02 -5.269278763485207264e+02 1.425000000000000044e+00
-5.265934622241397847e+02 3.318080688327096350e+00 -3.675000000000002709e-01 4.000000000000000000e+02 -5.090357864714978859e+02 -5.153960007581891887e+02 1.925000000000000044e+00
-5.153959870493305289e+02 5.986785340370353481e+00 -3.700000000000002731e-01 4.000000000000000000e+02 -5.082610551770818006e+02 -5.146237694637731011e+02 4.349999999999999978e-01
-5.142439726969739695e+02 6.141829235346359717e+00 -3.725000000000002753e-01 4.000000000000000000e+02 -4.747948312540512461e+02 -4.811600455407425443e+02 4.600000000000000200e-01
-4.811600455407425443e+02 1.921689972108960731e+01 -3.750000000000002776e-01 4.000000000000000000e+02 -4.693986770902469630e+02 -4.757663913769382589e+02 3.449999999999999734e-01
-4.757618563422122406e+02 1.138996021717833607e+01 -3.775000000000002798e-01 4.000000000000000000e+02 -4.582781984093966230e+02 -4.646484126960879166e+02 1.709999999999999964e+00
-4.646483977856804586e+02 1.471073754129207956e+01 -3.800000000000002820e-01 4.000000000000000000e+02 -4.567891108827725475e+02 -4.631618251694638388e+02 6.450000000000000178e-01
-4.629579489105656762e+02 1.504690305085973279e+01 -3.825000000000002842e-01 4.000000000000000000e+02 -4.494441495378431455e+02 -4.558193638245344346e+02 9.649999999999999689e-01
-4.558185702649197992e+02 1.662443208406875428e+01 -3.850000000000002864e-01 4.000000000000000000e+02 -4.479125112924913310e+02 -4.542902255791826178e+02 6.049999999999999822e-01
-4.540939235407422530e+02 1.742689271043747823e+01 -3.875000000000002887e-01 4.000000000000000000e+02 -4.451492998501582861e+02 -4.515295141368495706e+02 5.200000000000000178e-01
-4.514553675869135532e+02 1.194561596191166419e+00 -3.900000000000002909e-01 4.000000000000000000e+02 -4.420720515811619293e+02 -4.484547658678532684e+02 3.750000000000000000e-01
-4.484062070451544173e+02 1.969250613359617041e+00 -3.925000000000002931e-01 4.000000000000000000e+02 -4.414237494453336694e+02 -4.478089637320250063e+02 1.760000000000000009e+00
