weight logl α₁ f₁ α₂ variance ν μ A ϕ T₀
1.952500503541133037e-12 8.986058146722725724e+02 1.301192493253769511e+00 6.193269978673567912e-03 3.239394835223218472e+00 7.445128308825801899e-02 6.924591621593561008e-01 1.618804520203543040e+00 3.471634741456819384e-01 3.152924517339710242e+00 4.690977064080989294e+02
1.955832735506898340e-12 8.986100198660569731e+02 1.214481973722925989e+00 5.834947488770850666e-04 2.088775411032853135e+00 1.756214839335656919e-02 6.777947363591546592e-01 1.319728178711352395e-01 3.653656142087595704e-01 2.061936379503217953e+00 3.911955200055323871e+02
1.982114268901022423e-12 8.986258678992217028e+02 1.001389159599535450e+00 5.234343550682333092e-04 2.518697492524966997e+00 8.103378026034167847e-02 6.664020708353739497e-01 2.956720398787273218e+00 1.481386278233990106e-01 1.461257732751779503e+00 3.217196555048557798e+02
1.980894197119791494e-12 8.986277521691115453e+02 1.022391746817131963e+00 2.840405509530861570e-04 2.878777284332199926e+00 5.013704440614204921e-02 1.151162498535900580e+00 -2.076723859062510336e-01 2.498865845835546162e-01 2.686042524148117394e+00 5.585206196203730542e+02
2.030401142852552218e-12 8.986549371924937759e+02 7.864826185563719152e-01 2.160864714829731619e-03 2.695166163990309727e+00 2.123985746189880133e-02 1.040217438508297620e+00 -9.890785585013661674e-03 4.671877892884065964e-01 5.365101808231206526e+00 6.830111790030083512e+02
2.099069565085243963e-12 8.986906979939476514e+02 1.009949824715069555e+00 1.726578954044106357e-02 3.714512255962969078e+00 3.135177288294189318e-02 1.109631100176400764e+00 -5.163641698413949932e-01 1.643872419777036575e-01 6.411689502683705078e-01 4.590816762735678935e+02
2.130342588468939768e-12 8.987079866180901035e+02 6.152443559493466774e-01 1.128678330312413202e-03 2.800318028561168848e+00 1.130772803380608732e-01 6.405575724243692814e-01 8.559717535397409760e-01 2.596368970800705389e-01 2.759985243321581461e+00 5.683100454020787993e+02
2.176153066036003574e-12 8.987317624810125380e+02 4.836770916396553321e-01 7.761525651423898135e-04 2.872889162405853014e+00 1.157803312951580094e-01 2.051503260517321792e+00 1.760212422691149747e+00 3.245413744715908710e-01 2.971773548456881464e+00 6.887733134730666507e+02
2.445130314747008549e-12 8.988508022316168535e+02 8.949493150551259824e-01 1.347696282369058264e-03 3.198252397392629121e+00 5.109339998967528107e-01 9.045109529967313433e-01 1.400218725979726964e+00 6.214194966954516008e-01 6.048340306410843858e+00 3.793641758006227747e+02
2.565353688954272251e-12 8.989013001711925881e+02 7.714209671152333359e-01 4.593502882069305684e-04 2.168135455498453101e+00 1.369094981412176219e-02 6.396446525685176576e-01 1.052101059972038843e+00 3.420934398940079224e-01 6.233967114761026274e+00 5.627114328103826892e+02
2.732714578927057922e-12 8.989669992780577559e+02 1.670011106959556346e-01 9.926562993738433874e-04 3.428528655994099061e+00 2.865018431597680659e-01 1.350225633919813983e+00 1.123988645208503501e+00 1.284624305497556795e+00 3.676860761493282670e+00 4.407767092881612712e+02
2.834133459004405555e-12 8.990059400439025694e+02 1.478234447758514536e+00 1.704689725845934950e-02 3.861967037909576739e+00 6.846070399544770813e-02 1.747995964151342285e+00 7.844260122111217370e-01 3.115257420435726399e-01 4.368128234945952038e+00 2.893059352187007676e+02
2.870496703409514539e-12 8.990211888938324591e+02 1.253462120577228500e+00 9.585949488486350187e-03 3.705072025290099713e+00 1.414730607596648981e-01 1.445848695824260233e+00 2.327286497742240279e-01 6.542693278731336326e-01 4.262158200857385282e+00 6.414014203954461664e+02
2.871302077429206992e-12 8.990239694240481185e+02 8.801153286971049594e-01 5.963346967172620215e-03 3.952291902878665386e+00 1.060388065107989997e-01 1.576362290101162911e+00 1.615015575486266730e+00 4.493110404461709284e-01 4.359096109397675001e+00 2.166442326760588060e+02
2.979769717161715454e-12 8.990635498330564133e+02 1.373007327622314699e+00 1.226883535225611888e-02 3.491917971428736500e+00 4.537936603171317806e-02 7.073751192793555909e-01 8.079370050856190533e-01 3.132511533023648043e-01 4.906797149854197571e+00 6.796546354778532759e+02
2.978668641086815776e-12 8.990656802475975837e+02 1.344070426845702659e+00 1.096917976789550274e-03 3.169639151553864220e+00 4.196753380675179446e-01 1.477633670044487202e+00 1.915047019779165804e+00 4.398335761613856310e-01 3.236168787836214977e-01 2.366953873135636570e+02
3.211879600054342306e-12 8.991435601226107792e+02 1.135124951435177998e+00 1.434393357074229729e-03 2.354933308844661788e+00 3.969657540018871333e-02 1.000628372697108359e+00 2.547372272800794590e+00 4.093689609899131554e-01 2.802471224645529890e+00 3.748830727370396403e+02
3.254260019619522445e-12 8.991591687249385814e+02 4.919021868445180856e-01 1.580691119981589938e-03 3.078727451017824635e+00 1.475688812578643816e-01 7.680865676219501559e-01 2.378380379439134718e+00 1.355833461773535698e+00 1.726414838901044524e+00 4.975346289097248018e+02
3.520228510525870648e-12 8.992402297169112444e+02 1.077430118069855336e+00 3.331639047202206508e-03 3.255483549318147318e+00 2.793895679965149870e-01 1.335897727698471593e+00 1.841171673610649151e+00 3.565760206087109085e-01 3.295411101816184019e+00 3.481670495972937260e+02
3.585155335309533829e-12 8.992610056139938024e+02 5.712979268806358535e-01 3.502839458518117784e-03 3.132440368192938696e+00 1.140783512765406599e-01 1.241207432106915531e+00 2.248809813069590824e+00 1.493593939785088143e+00 5.723346082124518119e+00 4.576235350646631446e+02
3.605588344515962624e-12 8.992691887714283894e+02 9.357184827406191951e-01 3.365723872204098594e-04 2.160088378420310651e+00 1.926680554549815502e-02 8.346532569503475329e-01 1.401957200273042492e+00 6.265673108481235598e-01 4.476549609691083731e+00 4.425070952762804382e+02
3.713816803497888915e-12 8.993012639474297885e+02 9.457332770916393461e-01 2.243072355633406872e-03 3.488637027497690113e+00 1.523902141914021402e-01 1.349844543490092086e+00 3.188804915042328325e+00 8.926843912509978551e-01 3.784752825783530561e+00 6.889031215156512644e+02
3.751796783469149270e-12 8.993139386791341394e+02 1.471621898042599019e+00 8.714852786641642812e-03 3.762175913036552188e+00 3.926580894406495742e-02 1.719781941536074887e+00 5.583078445880237384e-01 5.961350872637102283e-01 2.996017294638103401e+00 6.319884687419918237e+02
3.904054377974409218e-12 8.993562194088835895e+02 1.292727146781620817e+00 5.666113139586591600e-04 2.882492335886900570e+00 1.538773039565705103e-01 1.424274489450579662e+00 -1.836760345630778613e+00 1.626787597576661470e+00 5.244076597839236520e+00 4.405496802292774419e+02
4.002695223526112751e-12 8.993836717517415309e+02 8.219309053381184116e-01 4.156461999809593806e-03 3.507092083593374099e+00 7.138363619926919867e-02 1.089366179290827352e+00 2.626469343672729995e+00 1.461126642904392037e-01 6.195079350334603552e-01 6.388518016541438556e+02
4.011464544226914003e-12 8.993883602092853380e+02 3.038676315749169188e-01 4.440750432171672833e-03 3.269940927474205061e+00 3.859056931414203695e-02 8.711649435307707856e-01 1.263922172539443389e+00 5.662641401163506227e-01 2.997563362371248985e+00 4.054530354928587599e+02
4.202155309122075954e-12 8.994373013741471823e+02 1.422722468019052444e+00 2.994362386128531471e-03 2.725387444708178286e+00 3.020406134162005249e-02 2.027343579041426036e+00 2.550338170445701991e+00 3.164923740569400290e-01 6.817036408915938539e-01 6.678377501201192672e+02
4.310151672975776277e-12 8.994651769060874358e+02 6.792063507065875250e-01 6.774208802448972383e-04 3.145930190114491598e+00 1.581223576111155105e-01 1.297359769605225699e+00 4.076309139698031103e+00 1.853762899024191224e+00 4.357591059659593924e+00 4.573083825965226197e+02
4.432872322847612232e-12 8.994957515654703002e+02 2.161549272093015728e-01 7.861118122938854031e-04 3.205542337700344024e+00 3.480948226598940543e-01 1.540620640734221114e+00 1.167014986375513708e+00 9.961237483665357217e-01 6.611052345150419951e-01 2.486313845909575377e+02
4.599413941923804263e-12 8.995351327030941775e+02 2.939460631704524096e-01 3.850230469683072984e-04 3.229981014315320031e+00 5.465918520486667820e-01 8.617589058099497379e-01 1.612472386426912374e+00 2.528459033836753633e+00 2.819403924776476611e+00 6.273531830345981462e+02
4.941118627098264658e-12 8.996092955599433481e+02 1.373450369696369577e+00 3.000460265074788441e-02 3.143954284785781539e+00 8.403593127376342981e-03 1.135746603367931540e+00 2.588403593983980233e+00 3.661514317452264633e-01 4.994709814992925878e+00 5.882225823407018197e+02
5.016567100042399309e-12 8.996269496668074908e+02 6.705262066535383481e-01 2.892755374077345381e-03 2.920880096696429895e+00 4.642652218661909302e-02 1.118264342069222650e+00 3.474460706634788121e+00 7.062742400956794064e-01 4.385410815045572619e+00 4.711661796121517796e+02
5.334328113355630770e-12 8.996908667490782818e+02 5.691840961396101850e-01 6.310993936402847391e-04 2.356843559326381232e+00 4.438996756693509849e-02 8.214716170200947465e-01 4.791210700295820857e+00 1.215543676715616916e-01 6.084914886358636643e+00 2.042694981428123526e+02
5.432528852310860125e-12 8.997116085558354825e+02 3.987310139153274480e-01 1.532297756914539032e-02 3.632316859042215462e+00 2.147549621434910461e-02 1.573565151749079849e+00 1.075868811465775732e+00 1.312798985261084961e-01 4.179654445021217413e+00 2.442226951628071561e+02
5.450900614538369806e-12 8.997174846570421778e+02 8.536800573090186361e-01 1.972790432712186702e-03 2.532514219432791425e+00 1.983672305407297581e-02 1.237241260310049107e+00 3.417688534764532715e+00 3.389174195692497005e-01 1.785008239689690468e+00 6.361184808993388060e+02
5.550618257313835081e-12 8.997381131309135753e+02 1.302850248622636542e+00 1.196851106551986670e-02 3.616077717976438510e+00 3.165607876057994347e-02 1.487877846400823101e+00 -7.946287632070800910e-01 7.737762178993660145e-01 2.319119724500575686e-01 5.709339473366402444e+02
6.368007179714760289e-12 8.998779903876545632e+02 4.502790213361307914e-01 3.065530624806180548e-04 2.929060824645043581e+00 9.859253701115776314e-02 8.036762000412458473e-01 -2.348027452684566807e-01 1.055234190545704998e+00 2.934620544068515358e+00 5.310852316251776983e+02
7.002754959639224388e-12 8.999755074489366962e+02 9.736747259072583427e-01 4.313378405432283973e-04 2.810951263687396562e+00 1.440562959178877389e-01 1.705919476232320209e+00 3.819591928573781381e+00 6.317849842805559613e-01 3.111859877193426271e+00 2.800755178066007716e+02
7.442193820225550263e-12 9.000388694853351126e+02 5.616417927015957545e-01 2.274392967327944388e-03 3.621559678145514827e+00 3.286915504747509043e-01 1.623046513375580036e+00 4.103428092074626221e+00 7.037165968051299902e-01 5.698056003646803092e+00 7.246713517028455271e+02
7.467461997871676919e-12 9.000447589937376733e+02 3.832389865125493955e-01 6.264025370543256773e-04 2.297502717421873619e+00 3.453793442910184364e-02 8.895792250068862428e-01 1.848270949368922000e+00 1.091085939062341970e+00 1.635509847392259575e+00 5.645774227941225263e+02
7.615579568809018713e-12 9.000668999039353366e+02 8.789081827928595381e-01 6.729633097107556861e-04 2.422845797066869533e+00 4.178528441098964402e-02 1.463990089687994489e+00 -9.325992328168397627e-01 5.967981239408987060e-01 5.618884979360661447e+00 5.130644266045309223e+02
7.702424804186744534e-12 9.000807390005659272e+02 1.774150808390406731e-02 9.335587823158675996e-03 3.074910921148077847e+00 1.604659983586669697e-02 8.787526894207970951e-01 1.090753113518830641e+00 2.088974292602690241e-01 4.370791503051930427e+00 5.041678286488075287e+02
8.102415221343332378e-12 9.001338660043527398e+02 1.121483522263232002e+00 4.781128798814749531e-03 3.622527771560213772e+00 1.344532360817245753e-01 1.092847451443839324e+00 1.341839557216373713e+00 5.593462990105039223e-01 1.006407704032174166e+00 1.458009523276021184e+02
8.227843213767570726e-12 9.001517277280488543e+02 5.311014267755618246e-01 6.547991294248379970e-04 3.391487297043282112e+00 3.876061410644059402e-01 1.676102191216607640e+00 4.011210648195531192e+00 5.339553229087974362e-01 3.146998122097492079e+00 2.574019927224795197e+02
8.530420827307538244e-12 9.001903425069035620e+02 7.951523264450899298e-02 2.604896866459155500e-03 3.485984362648827606e+00 2.465785828635993493e-01 9.267067751517453766e-01 2.457912036460448313e+00 7.442213774570826113e-01 1.377389309373254545e+00 3.002713266776734713e+02
8.571890928992289755e-12 9.001976921650731356e+02 7.763844334214855536e-01 1.064873967715009506e-03 3.004745072602054368e+00 2.559183589939912906e-01 1.593910314753975488e+00 -4.527776867036623631e-01 5.978910163579735926e-01 7.059806748760443472e-03 4.640968143735334479e+02
8.742030197761469301e-12 9.002198462624114654e+02 1.408112148037154565e+00 1.260691271461045725e-02 3.719046743444322622e+00 3.543601463826517861e-02 8.513344896533171502e-01 3.049557679658369658e+00 2.681022820876530766e-01 3.869248867686143623e-01 6.850531251196659923e+02
8.748114898658252838e-12 9.002230420486509956e+02 1.282993867331287952e+00 3.359503053463218369e-02 3.937892755296820368e+00 1.795190905243478421e-02 1.225395871327903841e+00 -7.433285967795923987e-01 3.092286417042729996e-01 1.922688893847783520e+00 5.831452677400239963e+02
8.804285335370053921e-12 9.002319423845265192e+02 8.436454649957574325e-01 6.380537839173691401e-04 2.767187753828907137e+00 1.898457155048823564e-01 9.686064395149067696e-01 2.262428799321382300e+00 1.450632017489193348e+00 1.642133963677971265e+00 6.936345263127575436e+02
9.048660449042293876e-12 9.002618205417212494e+02 5.303052471732463413e-01 2.813387641935677017e-03 3.380140788074302627e+00 3.107888133468057479e-01 8.602714515708230758e-01 1.019409341402144342e-02 2.284988284826589278e-01 1.567160305752959282e-01 1.561849463798747308e+02
9.372891984014632480e-12 9.002995255031796660e+02 7.036876940146443715e-01 1.037236530654435298e-03 2.442887796441227444e+00 1.824865096502256007e-02 1.662079234579125098e+00 1.989173543248894838e+00 3.927073650291859064e-01 5.152800374847004150e-01 5.910043909332383691e+02
9.584807581311780301e-12 9.003243831129609589e+02 7.016880091870940639e-01 5.115225492546345010e-03 3.150804674017781970e+00 6.333039846608200241e-02 1.188850794483077067e+00 1.296109311480954096e+00 1.338691827310927840e+00 9.434631626109574176e-01 4.807694327081814549e+02
9.617879075661535353e-12 9.003303275817103213e+02 4.502307656541091885e-01 7.543204580323078189e-03 3.940491987277678465e+00 4.205467984066931647e-02 1.616868696083901158e+00 1.686941498024848496e+00 1.018588778454719429e-01 6.000133670516474282e+00 8.757046092254157088e+01
9.995314549673065697e-12 9.003713202498051942e+02 1.203132721608239475e+00 1.464860571626433808e-03 2.511672379356735707e+00 4.882911099240584696e-02 1.572024112834174758e+00 -6.223898213335572471e-01 3.348865762149774716e-01 5.161025259287098876e+00 7.043455612211603238e+02
1.007194161838622180e-11 9.003814573119434499e+02 6.196285003826393911e-01 1.228811912571017026e-03 2.901842352381311940e+00 4.274402253071035718e-02 1.119937781349220174e+00 1.462908995372483867e+00 8.052363339619859062e-01 3.755256746104862042e+00 7.149169029713149257e+02
1.014786188709285651e-11 9.003914668434250643e+02 9.064185917914289181e-01 2.287530054572093231e-03 2.708084083894616967e+00 5.459560144643910151e-02 1.764420139225050921e+00 2.973185457127092590e+00 6.836206588519404548e-01 2.331641257770404430e+00 5.588353160856237309e+02
1.015884258066095616e-11 9.003950483280800654e+02 1.331009885158776385e+00 3.827579352325837566e-03 2.394801720899939035e+00 7.482003528644374027e-03 1.411266596623073521e+00 3.664058570789459068e-01 1.618591436785528914e-01 2.475936118407766173e+00 2.990094296235617435e+02
1.017633591938990711e-11 9.003992688286446082e+02 1.392290808175202343e+00 2.352488573922207477e-02 3.672095518094252498e+00 1.482757899846154186e-02 2.058742019989696193e+00 4.228851831020880025e-01 2.802950505502817546e-01 2.630438913281078150e+00 4.093181392432379084e+02
1.033617568194930428e-11 9.004173537556337124e+02 1.165312423743697146e+00 4.020609263350570159e-03 3.317164213107900217e+00 2.569782452442466725e-01 1.050717600266117158e+00 -1.152080743826602305e+00 3.814715856321559406e-01 3.167073585783287459e+00 2.226238654093135381e+02
1.083202814917491883e-11 9.004667111265171116e+02 4.371552582239720541e-01 2.473982445675104030e-03 3.448263475323131377e+00 1.953889928852354796e-01 9.572530949091589969e-01 3.418808011662952673e+00 5.052665311857912345e-01 2.240009873558421738e+00 4.551064891925014990e+02
1.081563634301570944e-11 9.004676967082482406e+02 1.742341536340760166e-01 4.900755942577429214e-04 2.322915795679441509e+00 3.605715113824194823e-02 7.783234745596543380e-01 2.824072479434730276e+00 9.532461081378034162e-01 1.625090519751883067e-02 6.582564396956721566e+02
1.111842022135882963e-11 9.004978070239508270e+02 1.030843954002520713e+00 6.942279646799706661e-03 3.919601706653696560e+00 1.158697599127169187e-01 1.181197970811787012e+00 1.063965478404428788e+00 1.212964240106691127e+00 4.759605954776695569e+00 5.344230744685211221e+02
1.129866773336560859e-11 9.005163886307107077e+02 8.774251625966562607e-01 1.334216753258436750e-02 3.818113498187782451e+00 1.729837598561640225e-02 9.881833590984262505e-01 1.825737314247809273e+00 2.741711461456388665e-01 6.070663887021092719e+00 7.285546672012277440e+02
1.145469683015105829e-11 9.005326036610417759e+02 4.030838142210624309e-01 5.281422353648580282e-04 2.671238010043435196e+00 7.125105036290048377e-02 7.109820747199404600e-01 3.660647406969762319e+00 5.888379931923990451e-01 2.468882277962441751e+00 3.488960323936378813e+02
1.194150019645479081e-11 9.005767235563113218e+02 8.404031109471026273e-01 1.043204912400939356e-02 3.373229043371607005e+00 4.495332464553634250e-02 1.070263150321242973e+00 9.890576743112757807e-01 7.622193929734214501e-01 1.283939875627520211e+00 2.398010196143231951e+02
1.272406002836239975e-11 9.006426985032484254e+02 8.176512135389737423e-01 6.621982633647022221e-03 2.414157221669219311e+00 8.574723587803593366e-03 1.126879811770208129e+00 1.513232842967646485e+00 1.954737238835648760e-01 3.788899454551913681e+00 2.102758179783951675e+02
1.290849069510245106e-11 9.006595890999175253e+02 1.944628210827500370e-01 1.202611020994530681e-03 3.262097907389186258e+00 1.536222081845998733e-01 1.120480058545089141e+00 3.663976019429238118e-01 8.603870663978023803e-01 2.007393475203588906e+00 5.625369077922348424e+02
1.298292823971769150e-11 9.006678390937585164e+02 8.650449687729776516e-01 3.576990524324679321e-04 2.452689209816345528e+00 6.754522754103928217e-02 6.735143635255904648e-01 1.688562233352858266e+00 3.070573513096080953e-01 5.378753088371423630e+00 4.890260598794537827e+02
1.302982537718653823e-11 9.006739448010949900e+02 4.209295159802740049e-01 1.082838601548879098e-03 2.447245693734147576e+00 2.361832791404028589e-02 9.697138679380189474e-01 -4.107877304585585421e-01 2.641676229998711212e-01 4.305237480803526751e+00 2.648712310381991983e+02
1.309943167387427121e-11 9.006817726572376159e+02 3.436134259251887313e-01 1.784853188564008682e-03 2.722589980430034640e+00 1.251303390913808267e-01 1.155891221149939474e+00 1.266651725898225944e+00 2.196805331055214916e-01 1.527804062721984879e+00 5.489681925839659016e+02
1.465598910717360665e-11 9.007965528763436396e+02 7.463164466875229497e-01 2.287035693453605932e-03 3.351238320006632243e+00 3.719856511452666048e-01 1.568239697338603023e+00 2.090370131427433442e+00 1.024160243618451593e+00 3.416604952800232353e-01 4.393085382183418801e+02
1.511748001971168605e-11 9.008300555031435124e+02 1.309989948601417709e+00 4.239787635078825535e-04 2.873844768058440913e+00 4.884648452274660546e-02 1.211102080034803352e+00 7.505585937033304456e-01 6.873360890948683188e-01 4.652796966406680390e+00 6.025638350679845416e+02
1.513094679635274180e-11 9.008334459149069744e+02 4.533369343214880831e-01 2.961267788716821954e-03 3.321665732181845243e+00 1.195463505576421781e-01 8.809763114458406541e-01 -3.955077378148816880e-01 4.059576071459233271e-01 1.634843912870200811e+00 6.698570594536228100e+02
1.547138744438704369e-11 9.008581961583358861e+02 1.455257419488505732e+00 2.827934907741322043e-04 2.651198947191385713e+00 1.169255316490976221e-01 9.243747239910213853e-01 1.345300251386474244e-01 1.678712276895068634e+00 1.075188573713307338e+00 6.258438188093559802e+02
1.590008697088447012e-11 9.008880283907235480e+02 1.098303238834191564e+00 2.993498542708166528e-04 2.286938059919365607e+00 4.129029569534439087e-02 6.300773629611956528e-01 2.196823989201302396e+00 3.967749247610042884e-01 3.101717288985749832e+00 7.018915849703391814e+02
1.620352151391074489e-11 9.009094324076625071e+02 8.133394529218376245e-01 5.523074210779155193e-04 3.415382825048086879e+00 4.732587469161960159e-01 1.192253763585721105e+00 1.328579937603384220e+00 3.743248862166390634e-01 1.934911439816263456e+00 1.763494111947049419e+02
1.622305781861041438e-11 9.009131373640573202e+02 1.403930316063572326e+00 2.328660434492861586e-03 3.398039504553765688e+00 1.503352714964999448e-01 1.673011546880334599e+00 3.199784114648664080e+00 1.774612360753778706e+00 3.742290733725006646e+00 5.932053463344585680e+02
1.742613882990420969e-11 9.009871751222483454e+02 1.021301894561885915e+00 1.764778328015155018e-03 3.533155771244065768e+00 9.056244035248965929e-01 1.171510471086066429e+00 -1.769309600877135846e+00 6.307471085459182003e-01 2.762850047001148002e-01 6.173380623138938290e+02
1.873297441026018435e-11 9.010619891200987013e+02 1.252634853862083286e+00 6.096140959914726591e-03 2.452098727819508994e+00 1.580529613082120102e-02 8.621651032166542938e-01 5.220923702949324952e-01 6.850130404217800173e-01 1.090522441110945762e+00 5.312844003172842804e+02
1.893528458315846046e-11 9.010752309023637281e+02 1.152924052070750882e+00 1.264776944752027572e-02 3.859709361053383248e+00 4.539170976030031807e-02 1.274045157815555829e+00 -5.322785962068401489e-01 2.852850496116602907e-01 5.090206785171992543e+00 1.114497501520202860e+02
2.029057721825456644e-11 9.011468604134892075e+02 1.142202115918725669e-01 6.202540467384002471e-04 2.379570688387486310e+00 3.523353230676384146e-02 6.033075848523484774e-01 8.224419506459869078e-01 7.449698947783668368e-01 1.693499313431359621e+00 6.517902741192542635e+02
2.071969197197300491e-11 9.011702883627085612e+02 8.715415983800388622e-01 2.428827461705525097e-03 3.782312914556476002e+00 7.341336679570954482e-01 1.271928544520048998e+00 2.154835252110403054e-01 1.303541109275479393e+00 3.717284081199434986e+00 3.543160424542123792e+02
2.116552032371384507e-11 9.011940772694745192e+02 8.731184953105325386e-02 3.709470253313887529e-03 3.679179057575986178e+00 3.254872653961083939e-01 1.035345747404230021e+00 1.839734614653075306e+00 1.970721940242936343e+00 3.417108444737912532e+00 6.484753284667337994e+02
2.111896844744002256e-11 9.011943754268397697e+02 8.116959070110949526e-01 1.343513771515529587e-02 3.972930999743504277e+00 3.293534117911012943e-02 1.453260455945755814e+00 8.181040453798581469e-01 9.071629845848003804e-01 2.136718250684047415e+00 7.106220661716888571e+02
2.127803921954993114e-11 9.012043793299350227e+02 1.416343000175909417e+00 1.056411637260781843e-03 2.933577166671423875e+00 2.494469776414991180e-01 1.152434355019011702e+00 -5.549374710416654644e-02 6.432127534901490584e-01 5.671543184540708715e+00 4.183163940698182728e+02
2.169330528393430094e-11 9.012262075123309160e+02 6.654622178513033282e-01 4.194572595495141623e-03 3.435283473569496593e+00 7.101668746579407887e-02 1.099499520796600960e+00 -5.082221512536344576e-03 8.851625012225106115e-01 2.303798500046666753e+00 4.972565284356518305e+02
2.203463148402199051e-11 9.012443191856797284e+02 1.237227957269935175e+00 1.261593445932275223e-02 2.890950924137690059e+00 1.354716573654559178e-02 6.900485350202480994e-01 8.959886743596534586e-02 2.671671349395006168e-01 2.876707490055221417e+00 2.512527310752735445e+02
2.302318073350333437e-11 9.012907053780051001e+02 8.231199973121026137e-01 5.050175631102119846e-03 3.311146911251881875e+00 7.345736018956630642e-02 1.841040803306645657e+00 1.419273531442070579e+00 7.025712601344951125e-01 4.435706337505010310e+00 2.935569531960466634e+02
2.454895216219212802e-11 9.013573729831905439e+02 7.379699292477970296e-02 1.046135351125715863e-03 3.263983413111050780e+00 1.809585028682472452e-01 1.011243562023197651e+00 1.423345899676204285e+00 4.684925618764250732e-01 4.172919826084627637e+00 6.465130132875020763e+02
2.452422396323786586e-11 9.013588651739147508e+02 1.481890790725058915e+00 5.061816964965624348e-04 3.007743062218810159e+00 7.557266581145059836e-02 1.324890017593976621e+00 3.009258735996523271e+00 1.018773336509581684e+00 1.995790386965152763e+00 7.077984333200197398e+02
2.448786945610920747e-11 9.013598816823410971e+02 8.022377429637865820e-01 4.508539999298245490e-03 3.866867789883759343e+00 4.095079525468502402e-01 1.292320342717719006e+00 2.229628165274333718e+00 8.762612024574096825e-01 2.085312819648545701e-01 4.409941682164090366e+02
2.449593573547801464e-11 9.013627110270872436e+02 4.683111236770371999e-01 2.963088869432785972e-04 2.847568071743398654e+00 1.788719152376903043e-01 1.540474908179800817e+00 1.606506686978568466e+00 1.236571585877227930e+00 8.499756008824616016e-02 5.680486108873054718e+02
2.542694943543617154e-11 9.014025134246007838e+02 1.230442324836888979e-01 3.805665911457636538e-03 3.492017231034876268e+00 1.073973432306757902e-01 1.503284248027741077e+00 2.156281780434301520e+00 7.492937545475715222e-01 1.596840640224798769e+00 3.639122846985247861e+02
2.543271927068793643e-11 9.014052403169665695e+02 5.827376850814525167e-01 2.347564794669298582e-03 3.696515738795989492e+00 4.958555722293075951e-01 1.013920436360879807e+00 1.779588866616058418e+00 4.282624591934794389e-01 4.914961961284034508e+00 3.242948883840197709e+02
2.558147749552327301e-11 9.014135723659217092e+02 7.901223338457648016e-01 4.385911084557119269e-03 3.373440629197311580e+00 9.342489086755385863e-02 1.326615325203383655e+00 2.082279616883053741e+00 1.112171780355089235e+00 1.163066641964498382e+00 2.609703959435955198e+02
2.587403800736326610e-11 9.014274438840803896e+02 5.654354418047848885e-01 6.589745884361942335e-03 3.732234227228159895e+00 8.882510003415602928e-02 1.577184795202286605e+00 1.448244949117390323e+00 9.912403892068708533e-01 1.222674408332906193e+00 4.821113324113545104e+02
2.628439243280170928e-11 9.014456791310519748e+02 4.132206965919783537e-01 2.827264742349793196e-04 2.045654863707434767e+00 1.475665902713890927e-02 8.662074928205785174e-01 3.087789804611301037e+00 2.971347424328764086e-01 1.014240603533402396e+00 4.855511288332741060e+02
2.915918295399706702e-11 9.015519736989830335e+02 1.304644706552509970e+00 1.680918715216362866e-02 3.805156666197243798e+00 4.431356530674139538e-02 1.248732105898954670e+00 -6.515861782095480059e-01 8.883053715990415489e-01 6.484076775416426353e-01 5.401245660594046285e+02
3.004954123531448171e-11 9.015845512057983342e+02 5.370399849651010804e-01 7.776625754283486916e-03 3.449727515643936648e+00 3.262737224183174384e-02 1.011768045466199029e+00 1.834854564493430207e+00 5.431422265329012289e-01 1.030036464616994385e+00 5.480084163830841817e+02
3.174899660681778031e-11 9.016420649335498183e+02 6.730103494514759754e-01 6.658956943911717614e-03 3.056730024746159735e+00 5.054081797889108107e-02 1.443168568518782058e+00 1.878081411730351924e+00 4.772633244950812981e-01 4.282946807526757382e-01 4.566341639293246430e+02
3.221944853820709237e-11 9.016592740737357872e+02 1.125245120291329393e+00 3.952778203962808122e-03 3.042941672908188622e+00 5.677213190914105756e-02 1.816097370114052367e+00 1.891930753885593619e+00 2.049125477444320442e-01 7.172296941498648160e-01 1.107797476499928422e+02
3.262288644126681139e-11 9.016742178917802448e+02 8.754642155272762682e-01 9.298255663930632105e-04 2.772246185907604854e+00 8.555488455384735458e-02 6.769473521244760983e-01 2.102680778577401544e-01 2.944798623856889064e-01 1.625802294484969934e+00 3.640244311165062072e+02
3.348083298251918539e-11 9.017026769369606427e+02 1.228379616915026729e+00 1.613992093120446281e-02 3.641233800870587345e+00 2.438210016066554020e-02 1.109763093980424609e+00 1.974984269415806626e+00 2.827717496054524826e-01 5.373571867025887627e+00 9.595861342690270135e+01
3.654122744526293043e-11 9.017926449538554152e+02 9.121937609894729126e-01 2.406708063211000261e-03 2.910770604255764837e+00 4.567500159753798417e-02 8.528395152777960009e-01 2.450815892207121038e-01 8.459445154556506363e-01 1.231962596993329662e+00 5.315431404726432447e+02
3.659962017955116672e-11 9.017967416743908871e+02 1.150745068832856433e+00 2.370725316286292038e-03 3.335854314934855402e+00 1.279353904136877051e-01 1.514157668195932782e+00 1.190020529686508510e+00 1.512070654108565781e+00 5.315664168797196165e-01 5.972666133381661666e+02
