weight logl α₁ f₁ α₂ variance ν μ c
0.000000000000000000e+00 -1.095910521421391422e+03 9.606816645397077137e-01 1.339741145337385335e-03 4.496249823347212349e+00 1.632115524710280041e-02 3.994103825842247324e-01 -1.184376690673154098e+00 4.148560807031759538e-05
0.000000000000000000e+00 -1.040229104824913065e+03 5.518345334898199228e-01 2.285465708965743296e-03 5.461341757155706134e+00 1.820008763603495885e-03 1.025827872180281819e+00 4.867117284367922236e-01 6.116928661849762271e-03
0.000000000000000000e+00 -9.872813533262934698e+02 1.963173383635760660e-02 4.318839751059566079e-01 3.282860946942984359e+00 1.651630421999318032e-01 3.196109069345850484e-01 -1.134644667275503949e+00 1.329260180479506634e-03
0.000000000000000000e+00 -9.838509917600640620e+02 3.299704934814232105e-01 1.354051126734078236e+00 4.030939661361941262e+00 4.341987381402369339e-02 2.024037364369725811e+00 -1.117486008968944233e+00 1.336125285198774271e-01
0.000000000000000000e+00 -9.663507426596422647e+02 1.299473646454986364e-01 4.257050350960739138e+00 1.655083319391724483e+00 5.306285410981942396e-02 9.369072097704443935e-01 -9.027008491692219971e-01 3.495058223516939096e-06
0.000000000000000000e+00 -9.564743364348460091e+02 5.230322854851726655e-02 1.617363604032563851e+00 7.527760025805523281e-01 1.966308362108737384e-02 4.088878423353010105e-01 1.108999221413023761e+00 1.692410371457947558e-05
0.000000000000000000e+00 -9.219260400293297835e+02 1.343767747191837447e-01 1.188178283461818863e+00 5.287280608328025266e+00 4.596245163845562309e-02 4.387155269354080511e-01 9.119681903121374944e-01 2.835548885798936172e-02
0.000000000000000000e+00 -9.144740734498491292e+02 9.971591402604215726e-02 7.598067737287381718e+00 5.669380479527095673e+00 2.356288488433443476e-02 3.572123536908226593e-01 -5.884929770463837029e-01 1.909371700167234085e-05
0.000000000000000000e+00 -8.790913129400674961e+02 8.145733765083855715e-01 7.550283425820176753e-01 5.066881476759553138e+00 5.694563043981134415e-03 2.301193793800637710e+00 -2.340571022236172194e+00 9.657532004126256103e-06
0.000000000000000000e+00 -8.708628713304285611e+02 2.155019745979605550e-01 4.264601949839796013e+00 4.543088928148969252e+00 7.169695396255649777e-01 7.708765067498702939e-01 1.848440495387248195e+00 2.172409096769461079e-03
0.000000000000000000e+00 -8.703949441306882591e+02 3.695028310534240190e-01 8.325298475603119641e+00 5.403931416223476170e+00 3.876830280720725691e-02 8.184602793769629736e-01 1.292064711029253576e+00 3.725416743805230052e-02
0.000000000000000000e+00 -8.672132773454623020e+02 1.118044227192500906e-01 4.426943672841790800e+00 4.286982164540558138e-01 1.594915062297629083e-01 1.835732871411013711e+00 1.359017173652919741e+00 9.062215930887845827e-02
0.000000000000000000e+00 -8.407392061606794869e+02 7.343115623768609046e-01 2.369542624185938529e-02 1.854097923562419314e+00 1.504669687938439649e-03 1.007790183658446415e+00 -1.767447707512443067e+00 3.262007446034525458e-06
0.000000000000000000e+00 -8.259459687629698692e+02 5.119545965115891439e-01 6.196535349136865767e-01 5.346255209394860763e+00 2.028713579767231143e-02 9.093975807632158626e-01 -1.583894692922405145e+00 3.509463980752811774e-05
0.000000000000000000e+00 -8.150076259968614067e+02 4.574173803497230684e-01 1.939615143420547472e-01 8.077532035507930530e-01 2.230434477236667989e-01 1.691918425263742698e+00 2.913933878562558810e+00 5.666002426769058305e-03
0.000000000000000000e+00 -8.020686753223449159e+02 6.079627299778497806e-02 5.593059768090085093e+00 3.770239319982324755e-01 1.522493368387315138e-01 8.070437979527551597e-01 4.588908835621369198e-01 5.730516342834506179e-04
0.000000000000000000e+00 -7.989541861198068773e+02 3.115429602523711594e-01 1.469871925444268923e+00 5.088758111587530220e-01 2.392365405483939250e-02 2.345097879811123054e+00 1.205577222757943989e+00 3.747673031838431174e-02
0.000000000000000000e+00 -7.983502036319327999e+02 3.505681027503065872e-02 9.496915649549595884e+00 5.659799089180585163e+00 3.788098942964153448e-02 4.766724171051557324e-01 -7.251348943848202611e-01 1.444411750759112692e-04
0.000000000000000000e+00 -7.831611662106998892e+02 6.792785413243295212e-01 5.877227825619549817e-01 3.091516560873478703e+00 3.141998164835252183e+00 9.631665131561394366e-01 -1.020523542875269474e+00 3.527108760482800909e-04
0.000000000000000000e+00 -7.691110295461812711e+02 3.266704476363596621e-01 7.546929553768663368e+00 3.698583066659002938e+00 2.582100078791746411e-01 1.545686938077318384e+00 1.722284397397778388e+00 3.519157735648183833e-04
0.000000000000000000e+00 -7.671215509027532562e+02 4.574932524329686223e-01 5.923550421736431204e+00 5.970134413195889778e+00 6.670512264440343897e-02 6.616215632908702959e-01 1.769367196772412054e+00 8.455893814819176674e-04
0.000000000000000000e+00 -7.551641679272356669e+02 4.599818633204910689e-02 2.966771560802708763e+00 3.738031885798791976e+00 9.929609665124890239e-02 1.120569921561477278e+00 -7.492612633611140938e-01 9.707959978448829630e-02
0.000000000000000000e+00 -7.138598946347160563e+02 6.559987933700808238e-01 4.573051147689186635e-01 2.539833939712258015e+00 8.413898273310117543e-04 8.559300222065842068e-01 6.834300688546701696e-01 1.915155540553500056e-04
0.000000000000000000e+00 -7.076808454485094444e+02 4.295048896543919303e-01 5.780992525543960509e-02 8.293642537945273840e-01 4.802917738478188481e-01 1.245666537705345522e+00 1.325616993097768592e+00 1.563984042599935176e-01
0.000000000000000000e+00 -6.901005085073936698e+02 2.702598058494223854e-01 6.379116639879502115e-02 8.922548328286892261e-01 1.245138743563223849e-01 9.495050448365562890e-01 1.886170865127525520e+00 3.017344910580858582e-04
0.000000000000000000e+00 -6.883685248956400073e+02 4.414950019951041638e-02 1.290450622406045245e+00 1.020638012792243421e+00 2.360946305826611968e-01 1.286497270261960590e+00 1.039965108042607556e+00 5.172747956691252803e-04
0.000000000000000000e+00 -6.828050267970461391e+02 3.183362583341384222e-02 1.191941271077540630e-02 1.526457541908649684e+00 1.284301883271522227e-01 9.167227271594079463e-01 3.536237758373945272e+00 2.383487041804031592e-01
0.000000000000000000e+00 -6.819419142546275907e+02 1.220572371376551057e+00 7.382940720014866034e-04 3.620598377611072394e+00 2.151670110122372304e-02 1.778991717932799366e-01 -7.829245018769798170e-01 1.059615574264207305e-06
0.000000000000000000e+00 -6.813397380316868066e+02 1.726844149614446822e-01 2.532609203826889033e+00 1.521497491520078071e+00 4.324800846139675858e-01 1.071415523501767053e+00 7.898446141510846452e-01 2.373112240920904295e-04
0.000000000000000000e+00 -6.502030255925263873e+02 8.403760756681535327e-01 2.085805248680332902e+00 2.372803651639021183e+00 1.353702231214943597e+00 8.630377050470107170e-01 1.279337099630967867e+00 6.430606532691131305e-02
0.000000000000000000e+00 -6.482282586220188705e+02 4.592336121635882673e-01 2.200621034665573017e+00 7.398066438483021923e-01 2.770289990408786873e-01 2.775126946695702368e-01 -1.814093518003511152e-01 1.136860740443320222e-01
0.000000000000000000e+00 -6.362415371273377787e+02 6.902648210761877512e-02 3.045773421974623182e-02 4.033686389202975064e-01 8.477718754631986819e-02 2.019602003029742077e-01 9.100860663947230034e-01 1.004950387076860831e-04
0.000000000000000000e+00 -6.343748975471313543e+02 7.022751380201479598e-01 3.415703556831215071e+00 7.728168680743621177e-01 3.840110347077437258e-01 9.401054676363276297e-01 1.739254914057218659e+00 8.872112360055864455e-06
0.000000000000000000e+00 -6.301924117707698088e+02 2.576770688723906133e-01 8.150943014370505557e-02 1.744920388625754715e+00 1.533826588744874098e+00 1.341946912772931766e+00 -1.416117750400422537e+00 3.263070545610063797e-05
0.000000000000000000e+00 -6.274742871683429257e+02 1.018995093622664105e-01 3.556869442756529942e+00 3.729656214240883116e+00 1.629709889100385833e-01 1.105751784089290979e+00 1.055027339805231890e+00 8.993888275093732745e-03
0.000000000000000000e+00 -6.156813610688660674e+02 6.505396537990359995e-01 4.342872938308550701e+00 2.259963649221129245e+00 6.958410321836462353e-01 7.582257225327084793e-01 9.185338870510546538e-01 8.619042242951653062e-06
0.000000000000000000e+00 -6.125649480281770138e+02 3.501691187780531234e-01 8.856211084142923795e+00 5.655157559187366623e+00 3.888582929950572080e-03 7.702353450724359618e-01 -1.313672973380857201e-01 3.323268860971744112e-05
0.000000000000000000e+00 -6.112732211972145251e+02 3.569204284166194174e-01 1.902195324147818889e+00 2.268235214780776943e+00 6.482905431524484119e-02 1.208652594220668730e+00 -1.060253218633082639e+00 1.259900337457499075e-01
0.000000000000000000e+00 -6.040074980194777936e+02 2.237618855548317853e-01 3.067070574997337040e-01 7.657433396525460401e-01 8.935628750183652325e-02 1.574258066170727277e+00 1.177155877337851431e+00 1.188723559734286214e-02
0.000000000000000000e+00 -5.813864586592986825e+02 6.564462637571094605e-01 8.810499391825078741e-04 7.560298687610293999e-01 3.158624942017170256e-01 1.058167912871112559e+00 2.423146847238474288e-01 2.855773496102531062e-01
0.000000000000000000e+00 -5.139515272875192977e+02 5.106414554258242866e-01 8.312055936040914972e+00 3.278567563581141098e+00 2.972102274802408337e-02 8.415500640898558871e-01 1.294850145578056111e+00 1.705521868191131954e-02
0.000000000000000000e+00 -5.102842683171674025e+02 3.722865344873911297e-01 9.583819211323694187e-01 1.006452776347648737e+00 3.353696123727216427e-02 1.034014343860505836e+00 -7.681632010253242049e-01 1.221947073146233240e-04
0.000000000000000000e+00 -5.092372815405955748e+02 3.790954289117753895e-01 5.846020106114703019e+00 3.268883555147317654e+00 6.125682021843758401e-02 4.292233754401475476e-01 1.136243155860564569e+00 4.571135522282596337e-04
0.000000000000000000e+00 -5.001609669146786814e+02 4.215173229043912562e-01 5.416429250109472626e+00 2.029312011940236804e+00 4.878749636464694422e-02 1.947199557053873598e-01 -8.327117634675876845e-01 7.728538066229538909e-05
0.000000000000000000e+00 -5.000830726841016372e+02 1.530312479719721230e-01 1.934672581532165814e-01 1.760039886554079169e+00 6.305349816965061249e-01 6.409535445442130497e-01 -4.354655943722132161e-01 8.048280160094359315e-02
0.000000000000000000e+00 -4.945356582858373713e+02 8.957204535410729918e-01 3.270819389127807009e-01 1.798236340642735520e+00 1.126084190953389186e+00 1.111223001131479426e+00 3.088772451534980146e-01 7.602067289132902195e-04
0.000000000000000000e+00 -4.888846166956759589e+02 3.778784316165133550e-01 3.949939714507214039e-01 1.402565313052335227e+00 1.104476212763364461e-02 1.234911533840220704e-01 -5.701051988273438953e-01 4.891020050193857147e-03
0.000000000000000000e+00 -4.852658547372595308e+02 1.734393453375973615e-01 9.564864817391182328e+00 5.976045617849311320e+00 1.016338743684755963e-01 6.746153999525351663e-01 7.399471775760197989e-01 1.363102254715908990e-05
0.000000000000000000e+00 -4.845636877229708261e+02 9.105620959182214591e-02 3.730188648162017784e-01 2.004531221004970831e+00 3.822094605317286065e-02 9.351500762460641658e-01 -4.598740277427226797e-01 4.722086615955807531e-02
0.000000000000000000e+00 -4.841680151721274115e+02 5.460271237963414404e-01 5.841604346800512992e-01 4.063592748221361184e+00 3.346377743668919186e-02 1.683659332837119937e-01 -2.053518190229965956e+00 2.415150193933963962e-01
0.000000000000000000e+00 -4.729841000829899826e+02 5.921366760645845329e-01 6.091814477606433798e+00 2.679089346668940053e+00 3.199210864832276457e-01 3.163714295666776311e-01 7.160225109253193221e-01 7.175951074895061364e-04
0.000000000000000000e+00 -4.593275412112176923e+02 5.013327603178312497e-01 4.243303045174647847e-01 2.606055490105362971e+00 6.958721190163815740e-01 7.921777745967255591e-01 -1.055602426444965047e+00 1.633713981062104713e-05
0.000000000000000000e+00 -4.543175317011804282e+02 2.361726703670591343e-01 4.423769927713272487e+00 8.675435868569167930e-01 6.056541324463227127e-02 2.190148017034815098e+00 5.292455899429470145e-01 1.803097540383306330e-01
0.000000000000000000e+00 -4.474682317547369621e+02 4.422173637443309602e-01 8.256053982944590308e-02 8.927014183704660155e-01 6.659813555126363471e-02 5.297211071487389900e-02 1.675284949358660569e+00 6.911348675992124574e-04
0.000000000000000000e+00 -4.427786988194217201e+02 4.383637755616170972e-01 6.206687394324358564e+00 4.176890435311049643e+00 2.025245796220701833e-01 3.412950495479535329e-01 -6.464866978621756077e-01 5.848280466983136749e-01
0.000000000000000000e+00 -4.417146858382108121e+02 1.033700695347597454e-02 5.564410292937773228e+00 3.710495642465825750e+00 8.760934979510862086e-02 1.305755796758869103e+00 6.994525583417339210e-01 4.531543115057708225e-05
0.000000000000000000e+00 -4.345814510021713204e+02 5.482638192206562566e-01 2.595143080185034670e-03 7.510836957605596664e-01 1.612951245202501882e-01 3.413270657725687496e+00 4.347122117991477630e-01 2.534040590099714275e-06
0.000000000000000000e+00 -4.296916392202351744e+02 3.965636773325489917e-01 6.704663580034418702e-02 1.574740035708171115e+00 3.195034617608091126e-02 6.207077725192671203e-01 -1.786689194236672051e+00 1.245558114974178632e-04
0.000000000000000000e+00 -4.279444795786490658e+02 3.470073673440731143e-01 4.587177207192448591e+00 1.355560761711836371e+00 1.307782182282722083e-01 2.930722181234095558e-01 -2.421552440239770343e-01 8.327274471612729212e-02
0.000000000000000000e+00 -4.272739361975752672e+02 3.758368456889621401e-02 8.504370594062978794e-01 9.645338968334524754e-01 5.210807522278287224e-02 1.872907800081178076e+00 -3.735226162201125133e-01 2.347253030116164263e-02
0.000000000000000000e+00 -4.060170924939847623e+02 4.718254024212178988e-02 7.414292706933201275e-04 5.525653705181154951e-01 6.944978354770199591e-02 2.701418327775829020e+00 6.414975120427444111e-01 1.465152526548614682e-06
0.000000000000000000e+00 -4.041682380458596526e+02 2.629761699218385873e-03 5.256572223150881434e-02 2.067939131672070996e+00 1.586349977666099698e-01 8.620616081819258980e-01 1.970592016042544081e+00 6.358647157878577873e-04
0.000000000000000000e+00 -3.905005086086016490e+02 7.499284458080308635e-01 3.376765036577474621e+00 5.561057916253413502e+00 1.906145792575505982e-02 6.323368984856649888e-01 2.340419048288498338e+00 2.111898513005298211e-02
0.000000000000000000e+00 -3.897664005904820783e+02 1.110147361114621756e+00 4.404691177233161170e+00 4.178676013445003612e+00 7.064598960862629173e-01 7.498895557360613084e-01 1.393867756634997068e+00 3.844051136106773199e-05
0.000000000000000000e+00 -3.896004119647586776e+02 4.998696288381268560e-01 3.466622445648960375e-03 7.740482425380990072e-01 1.029356631099602112e-02 1.840217703983962894e+00 1.246165134139049169e+00 3.131013400392530961e-03
0.000000000000000000e+00 -3.872018493424690178e+02 4.443048598075816091e-02 1.162062997342735660e+00 1.064331422510125247e+00 1.023910189855851832e-01 2.019831795654075446e+00 2.910351208740139528e-01 2.536775459018556639e-02
0.000000000000000000e+00 -3.802592008857122892e+02 3.600169245867436141e-01 5.515089897600232785e-03 5.721194360833115944e+00 5.707864225068098873e-02 4.445624573711950411e-01 2.261351618654762863e+00 4.709826795924217380e-01
0.000000000000000000e+00 -3.766791326772305410e+02 2.546078092033781104e-01 7.050330239278852773e-02 3.387339477894522055e+00 9.721588286555463143e-02 3.641983972433708305e-01 -2.948169111668109021e+00 1.688953169462546842e-05
0.000000000000000000e+00 -3.734506348757317937e+02 1.051852495044187874e+00 1.879068467054259214e-03 5.210556215419241077e+00 8.128953728206640694e-02 6.099919175188223130e-01 5.654201819172128829e-01 1.045679582647984635e-01
0.000000000000000000e+00 -3.706438495769202746e+02 6.083406691268672395e-01 1.680911042069082262e+00 5.896053945704754717e+00 1.599804866102480516e-02 1.402782138514928889e-01 1.487067028916567057e+00 2.021728849763517778e-03
0.000000000000000000e+00 -3.704112340097274227e+02 6.529476323009203442e-01 6.174580111818426253e+00 4.556889296885493046e+00 2.302913552538538022e-01 3.538302962517723138e-01 1.030537164256542182e+00 4.595429121507853959e-03
0.000000000000000000e+00 -3.559619944747070122e+02 8.765891519473476001e-02 2.398161084370820095e+00 4.609298878786578513e+00 1.384679960377575014e-01 1.831385833015163556e+00 2.218656628903306616e-01 3.151811445640995135e-01
0.000000000000000000e+00 -3.555521809331698933e+02 3.735119682173482225e-01 1.929538534369733532e-03 5.761236617962662621e+00 2.453431510619616049e-02 1.101025754689364033e+00 3.168424625022990826e-01 2.473541208545774334e-02
0.000000000000000000e+00 -3.462327178339994020e+02 5.495918577421521345e-01 1.182754584322221136e+00 6.200944327506044962e-01 5.347338403565871784e-02 2.912111734886686509e-01 -6.165857860098666876e-01 8.559980857548695268e-04
0.000000000000000000e+00 -3.439144768652294033e+02 2.951105006236587336e-01 4.879662574095093401e-04 5.530820805729803613e-01 1.784303989038846239e-02 5.947554655089692943e-01 -4.974755401290603674e-01 4.741395850008354312e-02
0.000000000000000000e+00 -3.433363493867109923e+02 4.163425491713624860e-01 3.293308617237372671e-02 9.050737025615939180e-01 9.718101996550768118e-02 3.298417351388827634e-01 -1.014743268322747305e+00 1.089764073846106974e-03
0.000000000000000000e+00 -3.380276572710126857e+02 6.835441457192031889e-01 5.212290558272060226e-01 6.986761160295262840e-01 4.981306422058853073e-02 1.384641777699698428e+00 -1.346990629307274645e+00 4.204276689596233438e-06
0.000000000000000000e+00 -3.345695585131791177e+02 5.870214426422355469e-01 1.730951146763052728e+00 5.175098910295387711e+00 2.933260574347018035e-01 1.886596745665816366e+00 1.103967998832774633e+00 1.275882809857218914e-01
0.000000000000000000e+00 -3.252385265414515061e+02 6.240321789712062195e-01 2.282587738244468589e+00 1.286687493225624923e+00 9.523724349485034046e-02 3.767195371384581382e+00 -1.558417643475925818e+00 8.868908145307749513e-02
0.000000000000000000e+00 -3.076233877766107980e+02 4.556531465077090504e-02 2.037431437240150967e+00 8.417340594729627590e-01 3.773777859981329585e-02 2.470778165178652674e+00 -9.432697019450875242e-03 1.456857668169564503e-06
0.000000000000000000e+00 -3.066911402285074359e+02 6.808154985434035078e-01 1.038217444003914247e+00 8.963979235786827537e-01 1.235622429166861186e-01 1.099871001600914777e+00 2.805340656494495488e-01 4.666130275378907905e-05
0.000000000000000000e+00 -3.026534179804169753e+02 4.706071646010394627e-01 2.918658505993801736e-03 6.647560630222872913e-01 6.710772845113542606e-02 1.054637281569741791e+00 4.796793343461965842e-01 1.474466080932908000e-05
0.000000000000000000e+00 -2.992909223150757043e+02 1.999316957683781870e-01 3.237216687646791730e-03 5.621482829620328303e+00 6.473136840365886768e-02 4.813938030770475995e-01 -7.060113504651513994e-01 1.314263557747281756e-02
0.000000000000000000e+00 -2.992801560548463726e+02 4.668658048900237167e-02 6.482169667748459707e-01 1.654957412112096904e+00 1.203448696865293960e-01 1.085215387714427937e+00 5.505411730208217280e-01 1.373505410308628778e-02
0.000000000000000000e+00 -2.972276018417234127e+02 5.890765357879662600e-01 6.841682662568731033e+00 3.122952172327353892e+00 1.230671016483911306e-01 1.127112625411057056e+00 1.065064783487710054e+00 2.514908478227915111e-05
0.000000000000000000e+00 -2.913994966181697919e+02 2.289000864167997640e-01 1.981121880860196582e-01 3.164469135827349344e+00 9.443765250760845914e-03 1.163452894815754313e+00 -5.209710745372909679e-01 1.321567098057093714e-01
0.000000000000000000e+00 -2.895133777413358871e+02 6.672661386208644796e-03 4.057004033477625837e-01 4.872032930357018010e+00 2.696225568172673781e-01 7.084907131437555572e-01 -3.751206116649982159e-01 1.447089831450259589e-04
0.000000000000000000e+00 -2.775855552113171711e+02 3.839090713413867428e-01 6.884491684011563528e+00 4.527145309223407743e+00 1.002499399954298737e-01 1.805535721978017039e+00 9.974740798715964196e-03 4.068426782604220998e-02
0.000000000000000000e+00 -2.707501448593870919e+02 1.204013348332289457e+00 5.302922836155921082e-01 3.075146313233329654e+00 1.072796719284749623e+00 1.093295668918662089e-01 4.221860792210254676e-01 1.368202451652278037e-02
0.000000000000000000e+00 -2.648322617697016881e+02 5.249134081510209437e-01 1.722605189535649561e+00 9.840632884951538983e-01 8.625511472287474002e-02 2.737244852621544933e+00 2.683370474871321076e-01 1.499655279377580709e-06
0.000000000000000000e+00 -2.599584387248251005e+02 1.113440441767253597e-01 9.228898190052855499e-01 5.638759541103623540e+00 1.999152543267668572e-02 3.778557632998905125e-01 -2.754691914629404659e-01 3.216049515077200605e-01
0.000000000000000000e+00 -2.590443726991586573e+02 2.438065276048728691e-01 1.982049085230276619e-01 6.938859913450334815e-01 1.412211565951895439e-02 1.595611427297524365e+00 6.121727447430498348e-01 2.535433753193418708e-05
0.000000000000000000e+00 -2.585841441344832106e+02 1.185735967461966522e+00 1.461823717198412531e+00 4.252059813114361653e+00 6.453211904005603516e-01 9.910686746289705251e-01 -4.481140573378294967e-01 2.990860908791589390e-01
0.000000000000000000e+00 -2.573154486703040220e+02 8.589989276906184745e-03 1.093830595454594982e-02 2.625228785540179910e+00 4.918723661335024783e-03 1.079011156796041204e+00 9.463753905126037758e-01 3.140735544314651739e-01
0.000000000000000000e+00 -2.530060999169197089e+02 3.038772731153563389e-01 5.051922146276701178e-03 9.514690196953481394e-01 3.293109182039149346e-02 3.410152091156127163e+00 1.595122481113497415e+00 4.531224008136164712e-05
0.000000000000000000e+00 -2.522638899098030834e+02 6.625523427835634527e-01 4.811435712024023916e-04 5.684398930260569749e+00 6.462405234046814106e-02 1.182671633166979763e+00 -7.366902191215696227e-02 5.852475943980716723e-06
0.000000000000000000e+00 -2.475366879929590027e+02 6.916884566276757518e-01 3.501307525790520181e+00 5.025379941850857790e+00 1.953525685035227555e-01 1.784307433856550662e-01 4.620057482918869529e-01 2.890601846321623155e-04
0.000000000000000000e+00 -2.473864257758617100e+02 1.325886433749247362e-01 3.475260575609449010e-01 5.493726869938347690e+00 1.113785748221250704e-01 1.557206382767799546e+00 2.600627852338978085e-01 5.297940913991936451e-01
0.000000000000000000e+00 -2.430836490340293494e+02 6.952406227581010567e-01 1.184438919222815818e-03 5.629121045574764004e+00 3.067044160660101562e-02 1.360512580970136165e+00 2.519485538867199725e+00 4.899034554367855815e-02
