weight logl α₁ f₁ α₂ variance ν μ c
0.000000000000000000e+00 -7.671215509027532562e+02 3.659946019463748978e-01 9.501494641140078024e-01 9.946115380342621659e-01 5.819355020258273337e-01 3.813892356077959178e-01 9.040118361477950115e-01 5.036309619140029170e-01
0.000000000000000000e+00 -7.551641679272356669e+02 3.679854906563928552e-02 8.843234466546823214e-01 6.200928073268880958e-01 6.872788604268447177e-01 6.553461750887633608e-01 1.705925492657369702e-01 8.580578006237404853e-01
0.000000000000000000e+00 -7.138598946347160563e+02 5.247990346960647035e-01 7.063140461758942168e-01 3.525139822208569473e-01 1.955094000531509835e-03 5.104287552852057042e-01 6.299808474723781471e-01 3.926634723843140939e-01
0.000000000000000000e+00 -7.076808454485094444e+02 3.436039117235135665e-01 5.094257129413791718e-01 7.178165606814923549e-02 9.455056725990254041e-01 7.109193147435072246e-01 8.178426230748978565e-01 8.936910339389528835e-01
0.000000000000000000e+00 -6.901005085073936698e+02 2.162078446795379083e-01 5.187983958281042751e-01 1.085555375816610324e-01 7.415650287894062220e-01 5.659696252128222360e-01 9.206424049077395200e-01 4.266306272063864480e-01
0.000000000000000000e+00 -6.883685248956400073e+02 3.531960015960833310e-02 8.050724408975623581e-01 1.639545036641607556e-01 8.644636798669560473e-01 7.273565794708070076e-01 7.425550044461400878e-01 4.669079590693454573e-01
0.000000000000000000e+00 -6.828050267970461391e+02 2.546690066673107378e-02 3.591082520152260038e-01 2.504326827322990168e-01 7.485952447435390011e-01 5.470402493736798988e-01 9.980602292721172386e-01 9.251736481471807272e-01
0.000000000000000000e+00 -6.819419142546275907e+02 9.764578971012408681e-01 9.430625276175796934e-02 5.021576206868451075e-01 2.765202578596478444e-01 5.010884942723481394e-02 1.630531119124273287e-01 4.326883800825132020e-03
0.000000000000000000e+00 -6.813397380316868066e+02 1.381475319691557457e-01 8.692607554630179534e-01 2.314638802164186160e-01 9.368194227483740422e-01 6.312760603500213730e-01 6.653632893615457622e-01 4.086841941855176019e-01
0.000000000000000000e+00 -6.502030255925263873e+02 6.723008605345228705e-01 8.507832211177317472e-01 2.970037348544374289e-01 9.902403726958446395e-01 5.148088849072225415e-01 8.066752021276148987e-01 8.272813733743039633e-01
0.000000000000000000e+00 -6.482282586220188705e+02 3.673868897308706361e-01 8.558843889940549454e-01 5.063794645821073637e-02 8.875601917638326066e-01 1.073257232218860491e-01 3.288627074139196527e-01 8.698571762578010125e-01
0.000000000000000000e+00 -6.362415371273377787e+02 5.522118568609502010e-02 4.484206489488882230e-01 5.637222216623383186e-02 6.466800375415155955e-01 6.260618479585555729e-02 7.036323702466211749e-01 3.444779878418331442e-01
0.000000000000000000e+00 -6.343748975471313543e+02 5.618201104161183457e-01 8.977377666352279739e-01 1.331547633975305178e-02 9.257092092428882424e-01 5.606010033077123422e-01 8.993357179798479040e-01 1.631123153042222107e-01
0.000000000000000000e+00 -6.301924117707698088e+02 2.061416550979124906e-01 5.421318950344352627e-01 2.589968097564511185e-01 9.923203917717612343e-01 7.484022074883487363e-01 6.065474183906305328e-02 2.604262412739011268e-01
0.000000000000000000e+00 -6.274742871683429257e+02 8.151960748981312843e-02 9.015930429538192570e-01 6.150720406742958835e-01 7.991247982444305009e-01 6.482252909504306881e-01 7.468908149249301465e-01 6.802944502487374701e-01
0.000000000000000000e+00 -6.156813610688660674e+02 5.204317230392287996e-01 9.205999013663065389e-01 3.008572624648131466e-01 9.689022432103151505e-01 4.476656406639506480e-01 7.062441369117465895e-01 1.609499302417394251e-01
0.000000000000000000e+00 -6.125649480281770138e+02 2.801352950224424987e-01 9.884366297419546754e-01 9.389641127208305793e-01 3.570058095167238932e-02 4.556273864402525797e-01 3.452339209084260840e-01 2.617921845426107730e-01
0.000000000000000000e+00 -6.112732211972145251e+02 2.855363427332955339e-01 8.420110406240135514e-01 3.387006619557316744e-01 5.740423472552759199e-01 6.953077123388148317e-01 1.092621712286754310e-01 8.775357832248341650e-01
0.000000000000000000e+00 -6.040074980194777936e+02 1.790095084438654283e-01 6.682863241096004270e-01 9.382948613948782768e-02 6.604054830252849007e-01 8.219632733555878312e-01 7.805817302639956878e-01 7.011359934642776848e-01
0.000000000000000000e+00 -5.813864586592986825e+02 5.251570110056875684e-01 1.111346664584644817e-01 1.863621288740668902e-02 9.042944926067232325e-01 6.245680048273013485e-01 4.747170238855966673e-01 9.386818125624759590e-01
0.000000000000000000e+00 -5.139515272875192977e+02 4.085131643406594293e-01 9.823999067155515519e-01 5.042348911406427936e-01 3.576315298626733252e-01 5.014878107118226902e-01 8.104642342122914123e-01 7.281100820632503412e-01
0.000000000000000000e+00 -5.102842683171674025e+02 2.978292275899129260e-01 7.767508907209567104e-01 1.126863060364594604e-01 3.899754850465793066e-01 6.120944720354761781e-01 1.663320805725758689e-01 3.590867522186571570e-01
0.000000000000000000e+00 -5.092372815405955748e+02 3.032763431294203116e-01 9.488952355374635772e-01 5.141144258345005102e-01 5.582750644708603938e-01 2.123533411810530902e-01 7.695918553630244352e-01 4.576691107267633063e-01
0.000000000000000000e+00 -5.001609669146786814e+02 3.372138583235130271e-01 9.416292854923854483e-01 2.882136204594132334e-01 4.942789692903789556e-01 5.874311664553699686e-02 1.523057762906625534e-01 3.248556418017610747e-01
0.000000000000000000e+00 -5.000830726841016372e+02 1.224249983775776984e-01 6.244203664626648553e-01 2.748447454973509396e-01 9.636900465981601549e-01 3.667535227993596880e-01 2.512125070545542238e-01 8.440482817869794374e-01
0.000000000000000000e+00 -4.945356582858373713e+02 7.165763628328584156e-01 6.744092576621160129e-01 1.768155287904987771e-01 9.862830071645672936e-01 6.508680343034494165e-01 4.984918591731719584e-01 4.956772590543707668e-01
0.000000000000000000e+00 -4.888846166956759589e+02 3.023027452932106618e-01 6.923693602845848449e-01 1.822598229106681123e-01 1.434921238296057444e-01 2.591414149528303845e-02 2.143814830856132225e-01 6.347777691407437972e-01
0.000000000000000000e+00 -4.852658547372595308e+02 1.387514762700778892e-01 9.957647559210252020e-01 9.958887612142988122e-01 6.930824412460437900e-01 3.905161603479950783e-01 6.489322955881093868e-01 1.952007205592021233e-01
0.000000000000000000e+00 -4.845636877229708261e+02 7.284496767345771673e-02 6.869200624277269629e-01 3.238269104064315229e-01 4.258542528824484918e-01 5.577515918746303036e-01 2.442966463024643931e-01 8.042057702052758383e-01
0.000000000000000000e+00 -4.841680151721274115e+02 4.368216990370731301e-01 7.296209706576979315e-01 6.449547337817873593e-01 3.893829455111120774e-01 4.543938857576712564e-02 1.698685709036962255e-02 9.261597524836352457e-01
0.000000000000000000e+00 -4.729841000829899826e+02 4.737093408516676041e-01 9.528159682070930225e-01 3.859107646762116595e-01 9.058196768456632242e-01 1.327964224168423080e-01 6.409517813582997769e-01 4.913669084168349466e-01
0.000000000000000000e+00 -4.593275412112176923e+02 4.010662082542649776e-01 6.991895298919442725e-01 3.827696127160420403e-01 9.689044574956036104e-01 4.700005850484204606e-01 1.100439210759778241e-01 2.087323920931818400e-01
0.000000000000000000e+00 -4.543175317011804282e+02 1.889381362936473074e-01 9.223568976618637949e-01 1.095402204788229472e-01 5.551053427717922428e-01 9.326298095097202978e-01 5.767789660005141483e-01 9.043217485759169616e-01
0.000000000000000000e+00 -4.474682317547369621e+02 3.537738909954647459e-01 5.433516830286554411e-01 8.105463709347771051e-02 5.814922243747652209e-01 5.231022605115098756e-03 8.888549728997989785e-01 4.885595527289707807e-01
0.000000000000000000e+00 -4.427786988194217201e+02 3.506910204492936778e-01 9.545944013379255022e-01 6.721990631681328265e-01 8.394367850435182632e-01 1.497762826684111426e-01 1.949648825598467861e-01 9.922431405629562606e-01
0.000000000000000000e+00 -4.417146858382108121e+02 8.269605562780779628e-03 9.441952834377542736e-01 6.177573996747247609e-01 6.552777311648873004e-01 7.348302746115170647e-01 6.353880386467988250e-01 2.849645941353314837e-01
0.000000000000000000e+00 -4.345814510021713204e+02 4.386110553765250053e-01 2.139758030019170976e-01 3.720280472392734072e-02 7.970669100777902916e-01 9.915113103010215756e-01 5.433837954978941731e-01 6.947794057647593835e-02
0.000000000000000000e+00 -4.296916392202351744e+02 3.172509418660391933e-01 5.235367715976330105e-01 2.102596140174864958e-01 3.768923175186869035e-01 3.522872312580677123e-01 2.996444555280530775e-02 3.605168003977912150e-01
0.000000000000000000e+00 -4.279444795786490658e+02 2.776058938752584693e-01 9.258099888273403355e-01 1.784105269378208902e-01 7.526607775394223987e-01 1.173603399382769918e-01 3.094248039639104775e-01 8.465946528705142748e-01
0.000000000000000000e+00 -4.272739361975752672e+02 3.006694765511697121e-02 7.653750711372379056e-01 1.554655299505925958e-01 5.128513276785139352e-01 8.879211117930733144e-01 2.692176491257339821e-01 7.519744910436064744e-01
0.000000000000000000e+00 -4.060170924939847623e+02 3.774603219369743190e-02 9.470966091148957933e-02 8.489808963444167578e-02 5.930351622635836595e-01 9.711629867864474130e-01 6.157100215389808007e-01 2.854088847774460813e-02
0.000000000000000000e+00 -4.041682380458596526e+02 2.103809359374708698e-03 5.003727066754654063e-01 3.443691631347426396e-01 7.937297711107295095e-01 5.142089061246326587e-01 9.312338536738129502e-01 4.823315107647535571e-01
0.000000000000000000e+00 -3.905005086086016490e+02 5.999427566464247130e-01 8.966462859994417389e-01 9.163931235573142819e-01 2.486056973469291664e-01 3.606115251123791499e-01 9.653449005448624387e-01 7.440794496980839279e-01
0.000000000000000000e+00 -3.897664005904820783e+02 8.881178888916974046e-01 9.219454400797957305e-01 6.275298825835047278e-01 9.696454795048841113e-01 4.421006665684982240e-01 8.335586524671690922e-01 2.726701027350464379e-01
0.000000000000000000e+00 -3.896004119647586776e+02 3.998957030705014848e-01 2.415394520649770671e-01 4.984947541198980758e-02 1.325179422421839392e-01 8.819968861700647755e-01 7.984193621937788476e-01 6.014483151937605188e-01
0.000000000000000000e+00 -3.872018493424690178e+02 3.554438878460652873e-02 7.950961660625088800e-01 1.712516215499708672e-01 6.949234423811198047e-01 9.112848194295118942e-01 4.921149717142430102e-01 7.577765333456630836e-01
0.000000000000000000e+00 -3.802592008857122892e+02 2.880135396693949135e-01 2.857407363761663710e-01 9.505662276927213661e-01 5.384952949445965809e-01 2.235408153171092316e-01 9.595555369999686501e-01 9.760660164924171989e-01
0.000000000000000000e+00 -3.766791326772305410e+02 2.036862473627024661e-01 5.283224996307250843e-01 5.452598473102282517e-01 6.819579325328744002e-01 1.657336174009751417e-01 1.739227380944452506e-03 2.112171312569403048e-01
0.000000000000000000e+00 -3.734506348757317937e+02 8.414819960353503436e-01 1.832395366800354530e-01 8.404566994435609395e-01 6.355794770400750027e-01 3.445832071110705996e-01 5.894268669314595144e-01 8.636101112902926369e-01
0.000000000000000000e+00 -3.706438495769202746e+02 4.866725353014937916e-01 8.302376002481940409e-01 9.807209528799342158e-01 2.110537808574011187e-01 3.271464606233409622e-02 8.535603641450324464e-01 5.687644955633391897e-01
0.000000000000000000e+00 -3.704112340097274227e+02 5.223581058407362754e-01 9.541006606824025127e-01 7.301109837950773285e-01 8.605952709556288216e-01 1.584722029996529225e-01 7.398215739370730404e-01 6.301196738666600128e-01
0.000000000000000000e+00 -3.559619944747070122e+02 7.012713215578780801e-02 8.640678896271635212e-01 7.647799575048997989e-01 7.652485714225660818e-01 8.803472662004626637e-01 4.674271575291741865e-01 9.460520198417582405e-01
0.000000000000000000e+00 -3.555521809331698933e+02 2.988095745738785780e-01 1.857627421601141249e-01 9.575644023965532714e-01 3.083942232222833812e-01 6.459297036516120638e-01 5.013388994700971324e-01 7.558903209356844233e-01
0.000000000000000000e+00 -3.462327178339994020e+02 4.396734861937217076e-01 7.967763448049831609e-01 1.293528359130302618e-02 5.201411163743886457e-01 1.161479043762678742e-01 2.024351020976630222e-01 5.045451344004125982e-01
0.000000000000000000e+00 -3.439144768652294033e+02 2.360884004989269869e-01 5.488499568551530317e-02 4.521938242231038352e-02 2.340445237492612129e-01 3.335783704170461883e-01 2.338466697953764939e-01 8.045106965905369778e-01
0.000000000000000000e+00 -3.433363493867109923e+02 3.330740393370900110e-01 4.558592444916020892e-01 8.752885679219124526e-02 6.818674622405589414e-01 1.419188183365345246e-01 1.170848062689399116e-01 5.225867162371896635e-01
0.000000000000000000e+00 -3.380276572710126857e+02 5.468353165753625511e-01 7.187696834208047170e-01 2.846251473740513127e-03 5.001472547168511751e-01 7.636398576757803536e-01 6.845912757201944032e-02 1.073088917866452663e-01
0.000000000000000000e+00 -3.345695585131791177e+02 4.696171541137884597e-01 8.330302556204722819e-01 8.476068063149189147e-01 8.950925834712861739e-01 8.903188671836890222e-01 7.607093633432866486e-01 8.784777117313434802e-01
0.000000000000000000e+00 -3.252385265414515061e+02 4.992257431769649978e-01 8.593658086504523119e-01 1.232625150140141956e-01 6.767538727137945020e-01 9.954393347250155566e-01 4.679128220828998597e-02 8.513033160590213200e-01
0.000000000000000000e+00 -3.076233877766107980e+02 3.645225172061672403e-02 8.485493843130096359e-01 1.337102154770711815e-01 4.223306132091383391e-01 9.575566580404154537e-01 3.863013375263907312e-01 2.811665127248541562e-02
0.000000000000000000e+00 -3.066911402285074359e+02 5.446523988347228284e-01 7.843681078955569985e-01 4.052922491713617514e-02 7.398077460786212090e-01 6.453669977230909183e-01 4.883626658800148679e-01 2.871515347168326349e-01
0.000000000000000000e+00 -3.026534179804169753e+02 3.764857316808315479e-01 2.251599391856659027e-01 3.511215502329911864e-02 5.835963326195963141e-01 6.227643134475715492e-01 5.593221547071818289e-01 2.010688715204995702e-01
0.000000000000000000e+00 -2.992909223150757043e+02 1.599453566147025496e-01 2.350215202806966719e-01 9.347391874499973996e-01 5.736242659018164769e-01 2.505546619430669697e-01 1.806012246986907765e-01 7.086378441080256607e-01
0.000000000000000000e+00 -2.992801560548463726e+02 3.734926439120189734e-02 7.395263415651640582e-01 2.701471799472632274e-01 7.337180149141474539e-01 6.381636732569333503e-01 5.842351063039767922e-01 7.119323279165292728e-01
0.000000000000000000e+00 -2.972276018417234127e+02 4.712612286303730080e-01 9.638673293847938028e-01 4.682889442621941400e-01 7.388856090080671013e-01 6.584533553258855587e-01 7.497587186047172114e-01 2.409661414822528158e-01
0.000000000000000000e+00 -2.913994966181697919e+02 1.831200691334398112e-01 6.266789654210271898e-01 5.086671680213370461e-01 1.198984324358485232e-01 6.753030878938259818e-01 2.274447997205635286e-01 8.811064346248164147e-01
0.000000000000000000e+00 -2.895133777413358871e+02 5.338129108966915837e-03 6.949153892493243889e-01 8.117961850046602201e-01 8.838573510249785325e-01 4.140155403995208205e-01 2.687451486657005395e-01 3.717229672860898892e-01
0.000000000000000000e+00 -2.775855552113171711e+02 3.071272570731093943e-01 9.644611382419476797e-01 7.377437955534705827e-01 6.896688617068990057e-01 8.753955796094219366e-01 3.929709700020150853e-01 7.930725633528254992e-01
0.000000000000000000e+00 -2.707501448593870919e+02 9.632106786658316544e-01 7.204107833738023769e-01 3.901455739561723313e-01 9.850347171705771121e-01 2.069089430221604520e-02 5.389303901347780590e-01 7.116432746090129990e-01
0.000000000000000000e+00 -2.648322617697016881e+02 4.199307265208167550e-01 8.325701368732674190e-01 8.386166549907925205e-02 6.512115302488955537e-01 9.728565607692699624e-01 4.840056626065462053e-01 3.028011899048077549e-02
0.000000000000000000e+00 -2.599584387248251005e+02 8.907523534138028776e-02 7.731584368704204069e-01 9.386548540776700200e-01 2.593996560365230408e-01 1.753838911781377963e-01 2.989824812417958277e-01 9.475596470920492065e-01
0.000000000000000000e+00 -2.590443726991586573e+02 1.950452220838982953e-01 6.267235097215431150e-01 7.819046838828447310e-02 1.864742700206459824e-01 8.276504009689142904e-01 6.056346260885067112e-01 2.415735080799674694e-01
0.000000000000000000e+00 -2.585841441344832106e+02 9.485887739695731957e-01 8.169430389092628975e-01 6.369247355209678441e-01 9.649761839973467481e-01 5.891376660685012645e-01 2.476158342189008765e-01 9.421353692104520450e-01
0.000000000000000000e+00 -2.573154486703040220e+02 6.871991421524947796e-03 3.509309549692766206e-01 4.367317195084560177e-01 5.084193844784334892e-02 6.350797097218727760e-01 7.147754297031356785e-01 9.457889728151955833e-01
0.000000000000000000e+00 -2.530060999169197089e+02 2.431018184922850711e-01 2.773900160650728530e-01 1.136899216590749884e-01 3.850385215069521694e-01 9.914650068944158567e-01 8.746476113474069836e-01 2.849593320759857829e-01
0.000000000000000000e+00 -2.522638899098030834e+02 5.300418742268507843e-01 5.354455053480733362e-02 9.408704140990076237e-01 5.731641454000717673e-01 6.839368670843586351e-01 3.644740575640189606e-01 1.320242360874650522e-01
0.000000000000000000e+00 -2.475366879929590027e+02 5.533507653021405570e-01 9.000942103818531104e-01 8.163973515522086055e-01 8.331406882970273653e-01 5.037412168498944798e-02 5.530678419121956013e-01 4.234241023832313600e-01
0.000000000000000000e+00 -2.473864257758617100e+02 1.060709146999397889e-01 6.801810325844759308e-01 9.137143964705995991e-01 7.154400104574932806e-01 8.173012481684290842e-01 4.810509962779475623e-01 9.848583754274518043e-01
0.000000000000000000e+00 -2.430836490340293494e+02 5.561924982064808676e-01 1.393048278298497644e-01 9.300856215992840959e-01 3.659639766426315832e-01 7.551295418348695776e-01 9.759694716361665412e-01 8.069546081346304911e-01
