logz logzerr logvol nlive logl logwt insert_order
-3.760367350746352599e+02 1.653930522140453441e+00 -2.475000000000001643e-01 4.000000000000000000e+02 -3.559619944747070122e+02 -3.622022087613983103e+02 1.550000000000000044e+00
-3.622022077802349145e+02 6.133705264269642576e+00 -2.500000000000001665e-01 4.000000000000000000e+02 -3.555521809331698933e+02 -3.617948952198611892e+02 9.350000000000000533e-01
-3.612848081674823106e+02 5.321745755184458027e+00 -2.525000000000001688e-01 4.000000000000000000e+02 -3.462327178339994020e+02 -3.524779321206906957e+02 2.200000000000000011e-01
-3.524777824317120576e+02 7.225537296446106872e+00 -2.550000000000001710e-01 4.000000000000000000e+02 -3.439144768652294033e+02 -3.501621911519206947e+02 5.000000000000000000e-01
-3.500680563873599453e+02 3.212811724594548224e+00 -2.575000000000001732e-01 4.000000000000000000e+02 -3.433363493867109923e+02 -3.495865636734022814e+02 1.150000000000000050e-01
-3.491054591290421740e+02 3.584611324217893191e+00 -2.600000000000001754e-01 4.000000000000000000e+02 -3.380276572710126857e+02 -3.442803715577039725e+02 1.060000000000000053e+00
-3.442723777425452454e+02 4.996638094548032427e+00 -2.625000000000001776e-01 4.000000000000000000e+02 -3.345695585131791177e+02 -3.408247727998704022e+02 1.864999999999999991e+00
-3.407934468607887197e+02 2.716685311833425320e+00 -2.650000000000001799e-01 4.000000000000000000e+02 -3.252385265414515061e+02 -3.314962408281428452e+02 1.014999999999999902e+00
-3.314961491523202426e+02 6.097844054061448027e+00 -2.675000000000001821e-01 4.000000000000000000e+02 -3.076233877766107980e+02 -3.138836020633021349e+02 6.099999999999999867e-01
-3.138836020408649574e+02 1.390131006010135550e+01 -2.700000000000001843e-01 4.000000000000000000e+02 -3.066911402285074359e+02 -3.129538545151987705e+02 1.284999999999999920e+00
-3.126212086342965222e+02 1.276274340966964793e+01 -2.725000000000001865e-01 4.000000000000000000e+02 -3.026534179804169753e+02 -3.089186322671083076e+02 1.950000000000000067e-01
-3.088942715031630541e+02 8.909224914709520604e+00 -2.750000000000001887e-01 4.000000000000000000e+02 -2.992909223150757043e+02 -3.055586366017670343e+02 1.499999999999999944e-01
-3.055236633756234141e+02 9.696855544471103983e+00 -2.775000000000001910e-01 4.000000000000000000e+02 -2.992801560548463726e+02 -3.055503703415377004e+02 1.175000000000000044e+00
-3.048437805229166315e+02 2.581072170760155160e+00 -2.800000000000001932e-01 4.000000000000000000e+02 -2.972276018417234127e+02 -3.035003161284147382e+02 8.349999999999999645e-01
-3.032684585734226062e+02 1.050193530984508294e+00 -2.825000000000001954e-01 4.000000000000000000e+02 -2.913994966181697919e+02 -2.976747109048611151e+02 1.935000000000000053e+00
-2.976709967544503570e+02 3.238927862653797174e+00 -2.850000000000001976e-01 4.000000000000000000e+02 -2.895133777413358871e+02 -2.957910920280272080e+02 1.875000000000000000e+00
-2.956490677386425432e+02 3.421358017779341676e+00 -2.875000000000001998e-01 4.000000000000000000e+02 -2.775855552113171711e+02 -2.838657694980084898e+02 1.790000000000000036e+00
-2.838657618670878264e+02 7.219284067866424515e+00 -2.900000000000002021e-01 4.000000000000000000e+02 -2.707501448593870919e+02 -2.770328591460784082e+02 3.250000000000000111e-01
-2.770317820011701428e+02 6.733057563852802296e+00 -2.925000000000002043e-01 4.000000000000000000e+02 -2.648322617697016881e+02 -2.711174760563930022e+02 1.169999999999999929e+00
-2.711147791628139885e+02 3.572166315865556552e+00 -2.950000000000002065e-01 4.000000000000000000e+02 -2.599584387248251005e+02 -2.662461530115164123e+02 8.399999999999999689e-01
-2.662384984678524802e+02 4.025462430335501551e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -2.590443726991586573e+02 -2.653345869858499668e+02 1.469999999999999973e+00
-2.649945621557557729e+02 3.216688213407963737e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -2.585841441344832106e+02 -2.648768584211745178e+02 7.850000000000000311e-01
-2.642408323355181778e+02 1.317528012311222740e+00 -3.025000000000002132e-01 4.000000000000000000e+02 -2.573154486703040220e+02 -2.636106629569953270e+02 4.899999999999999911e-01
-2.631837615247524695e+02 1.590686259208472064e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -2.530060999169197089e+02 -2.593038142036110116e+02 1.479999999999999982e+00
-2.592833726500087437e+02 3.060269507416570889e+00 -3.075000000000002176e-01 4.000000000000000000e+02 -2.522638899098030834e+02 -2.585641041964943838e+02 2.349999999999999867e-01
-2.581672705874001394e+02 2.720074679840191134e+00 -3.100000000000002198e-01 4.000000000000000000e+02 -2.475366879929590027e+02 -2.538394022796503293e+02 1.459999999999999964e+00
-2.538262929372100984e+02 4.152197049981626087e+00 -3.125000000000002220e-01 4.000000000000000000e+02 -2.473864257758617100e+02 -2.536916400625530343e+02 4.500000000000000111e-01
-2.530635546048999061e+02 3.450426661457037358e+00 -3.150000000000002243e-01 4.000000000000000000e+02 -2.430836490340293494e+02 -2.493913633207206715e+02 5.000000000000000000e-01
-2.493662603485519753e+02 1.616885668993846892e+00 -3.175000000000002265e-01 4.000000000000000000e+02 -2.415457058624970728e+02 -2.478559201491883925e+02 9.000000000000000222e-01
-2.476563852315897805e+02 1.635649826745338986e+00 -3.200000000000002287e-01 4.000000000000000000e+02 -2.411971269814282266e+02 -2.475098412681195441e+02 1.905000000000000027e+00
