# Posterior predictive power spectral density
# quantiles=[0.025, 0.16, 0.5, 0.84, 0.975] 
# f, psd_quantiles, psd_approx_quantiles
0.00034530386740331507	0.0003487953610978989	0.0003523221585622056	0.0003558846167655634	0.0003594830962867467	0.0003631179613504753	0.00036678957986427656	0.0003704983234557273	0.00037424456751006523	0.00037802869120818567	0.0003818510775650218	0.0003857121134683092	0.0003896121897177485	0.00039355170106455793	0.0003975310462514295	0.0004015506280528897	0.000405610853316064	0.00040971213300185943	0.00041385488222655755	0.0004180395203038342	0.0004222664707871976	0.0004265361615128607	0.00043084902464304603	0.00043520549670972465	0.00043960601865880393	0.00044405103589475467	0.00044854099832569694	0.00045307636040893524	0.00045765758119695773	0.00046228512438390194	0.0004669594583524842	0.00047168105622141197	0.00047645039589326685	0.00048126796010288035	0.0004861342364661908	0.0004910497175295998	0.0004960149008198271	0.000501030288894265	0.0005060963893918498	0.0005112137150844387	0.000516382783928713	0.0005216041191186051	0.0005268782491382503	0.0005322057078154824	0.0005375870343758616	0.0005430227734972571	0.0005485134753649736	0.0005540596957274407	0.0005596619959524652	0.0005653209430840469	0.0005710371098997771	0.0005768110749688087	0.0005826434227104211	0.000588534743453169	0.0005944856334946349	0.0006004966951617864	0.0006065685368719365	0.000612701773194331	0.0006188970249123483	0.000625154919086334	0.0006314760891170728	0.0006378611748098933	0.0006443108224394328	0.0006508256848150449	0.00065740642134688	0.000664053698112624	0.0006707681879249175	0.000677550570399458	0.0006844015320237831	0.0006913217662267598	0.0006983119734487654	0.0007053728612125882	0.0007125051441950368	0.0007197095442992779	0.0007269867907279074	0.0007343376200567527	0.0007417627763094314	0.0007492630110326541	0.0007568390833722947	0.0007644917601502311	0.0007722218159419549	0.0007800300331549763	0.0007879172021080114	0.0007958841211109807	0.0008039315965458062	0.0008120604429480322	0.0008202714830892722	0.0008285655480604812	0.0008369434773560823	0.0008454061189589302	0.0008539543294261478	0.0008625889739758177	0.0008713109265745593	0.0008801210700259902	0.0008890202960600752	0.0008980095054233905	0.0009070896079702863	0.0009162615227549871	0.0009255261781246076	0.00093488451181312	0.0009443374710362703	0.0009538860125874456	0.0009635311029345247	0.0009732737183176938	0.0009831148448482606	0.0009930554786084678	0.001003096625752306	0.0010132393026073608	0.0010234845357776738	0.0010338333622476594	0.001044286829487058	0.001054845995556959	0.001065511929216898	0.0010762857100330252	0.0010871684284873824	0.001098161186088271	0.001109265095481749	0.0011204812805642428	0.0011318108765963066	0.001143255030317533	0.0011548149000626124	0.0011664916558785869	0.0011782864796432676	0.0011902005651848648	0.0012022351184028265	0.001214391357389885	0.0012266705125553602	0.0012390738267496844	0.0012516025553902107	0.0012642579665882725	0.0012770413412775408	0.0012899539733436786	0.0013029971697552955	0.0013161722506962441	0.001329480549699233	0.0013429234137808132	0.0013565022035777088	0.0013702182934845395	0.0013840730717929357	0.0013980679408320464	0.0014122043171104898	0.0014264836314597158	0.0014409073291788347	0.0014554768701809096	0.0014701937291407116	0.0014850593956439947	0.0015000753743382525	0.0015152431850850264	0.0015305643631137284	0.0015460404591770376	0.0015616730397078641	0.0015774636869778885	0.0015934139992577257	0.001609525590978682	0.0016258000928961762	0.0016422391522547869	0.0016588444329549842	0.00167561761572155	0.001692560398273683	0.0017096744954968471	0.0017269616396163345	0.0017444235803726075	0.0017620620851983891	0.0017798789393975603	0.001797875946325869	0.0018160549275734444	0.0018344177231491877	0.0018529661916669973	0.0018717022105338964	0.0018906276761400632	0.0019097445040507624	0.0019290546292002483	0.0019485600060875942	0.001968262608974537	0.0019881644320852905	0.0020082674898083976	0.002028573816900628	0.0020490854686929117	0.002069804521298391	0.0020907330718225384	0.0021118732385754357	0.0021332271612861655	0.002154797001319395	0.002176584941894145	0.0021985931883047555	0.002220823968144111	0.0022432795315290967	0.002265962151328353	0.0022888741233923317	0.002312017766785661	0.002335395424021887	0.0023590094613005594	0.0023828622687467453	0.0024069562606529337	0.0024312938757234085	0.00245587757732109	0.0024807098537168552	0.002505793218341405	0.0025311302100396484	0.002556723393327694	0.002582575358652404	0.0026086887226535946	0.002635066128428893	0.0026617102458012425	0.002688623771589153	0.002715809429879645	0.0027432699723039782	0.0027710081783161727	0.0027990268554743116	0.002827328839724737	0.002855916995689069	0.0028847942169541777	0.0029139634263650386	0.0029434275763205826	0.0029731896490725338	0.003003252657027243	0.0030336196430506153	0.0030642936807760736	0.0030952778749156846	0.003126575361574386	0.003158189308567417	0.003190122915740968	0.003222379415296029	0.0032549620721155715	0.0032878741840949776	0.003321119082475871	0.003354700132183267	0.0033886207321661673	0.003422884315741602	0.003457494350942111	0.0034924543408667934	0.0035277678240358537	0.0035634383747487693	0.0035994696034460766	0.0036358651570747827	0.0036726287194575246	0.003709764011665402	0.003747274792394641	0.0037851648583470078	0.0038234380446141095	0.0038620982250655786	0.0039011493127411438	0.003940595260246727	0.003980440060154476	0.004020687745406914	0.00406134238972511	0.0041024081080210115	0.004143889056813963	0.004185789434651378	0.0042281134825337355	0.004270865484343808	0.004314049767280274	0.004357670702295714	0.00440173270453899	0.004446240233802168	0.004491197794971883	0.004536609938485347	0.00458248126079089	0.004628816404813216	0.004675620060423349	0.004722896964913297	0.00477065190347558	0.004818889709687529	0.004867615266000565	0.0049168335042343424	0.004966549406075951	0.005016768003584156	0.005067494379698686	0.005118733668754755	0.005170491057002704	0.005222771783132943	0.005275581138806219	0.00532892446918917	0.0053828071734953915	0.005437234705531882	0.005492212574251099	0.005547746344308514	0.005603841636625868	0.0056605041289601145	0.005717739556478058	0.0057755537123369	0.005833952448270545	0.0058929416751819464	0.005952527363741341	0.0060127155449905935	0.00607351231095366	0.006134923815253153	0.0061969562737332375	0.006259615965088729	0.0063229092315006475	0.006386842479278105	0.00645142217950675	0.006516654868703761	0.006582547149479408	0.006649105691205396	0.006716337230689863	0.006784248572859282	0.006852846591447245	0.006922138229690148	0.006992130501030023	0.007062830489824349	0.007134245352063159	0.007206382316093304	0.007279248683350089	0.007352851829096323	0.00742719920316877	0.007502298330732242	0.00757815681304122	0.007654782328209276	0.007732182631986176	0.007810365558542905	0.007889339021264643	0.007969111013551668	0.008049689609628485	0.008131082965361011	0.008213299319082108	0.008296346992425456	0.008380234391167784	0.008464970006079743	0.00855056241378523	0.008637020277629562	0.00872435234855628	0.00881256746599292	0.008901674558745723	0.008991682645903328	0.009082600837749704	0.009174438336686207	0.009267204438163068	0.00936090853162019	0.009455560101437537	0.009551168727895137	0.009647744088142693	0.009745295957179146	0.009843834208842	0.00994336881680674	0.010043909855596354	0.010145467501601002	0.010248052034108052	0.010351673836342492	0.010456343396517914	0.010562071308898063	0.010668868274869162	0.010776745104023065	0.010885712715251369	0.010995782137850558	0.011106964512638384	0.011219271093081478	0.011332713246434385	0.011447302454890123	0.011563050316742358	0.011679968547559353	0.01179806898136975	0.0119173635718604	0.012037864393586246	0.012159583643192473	0.012282533640649008	0.012406726830497506	0.012532175783110912	0.012658893195965831	0.012786891894927693	0.012916184835548938	0.013046785104380343	0.013178705920295587	0.0133119606358292	0.013446562738528086	0.013582525852316668	0.013719863738875852	0.013858590299035927	0.013998719574183565	0.014140265747683041	0.014283243146311792	0.014427666241710562	0.014573549651848143	0.014720908142500952	0.014869756628747574	0.015020110176478417	0.01517198400392059	0.015325393483178294	0.01548035414178868	0.01563688166429351	0.015794991893826688	0.015954700833717837	0.0161160246491121	0.0162789796686063	0.016443582385901698	0.016609849461473387	0.01677779772425662	0.01694744417335017	0.017118805979736924	0.01729190048802183	0.017466745218187505	0.017643357867367513	0.017821756311637602	0.01800195860782507	0.018183982995336398	0.018367847898003355	0.018553571925947837	0.018741173877465482	0.018930672740928366	0.01912208769670695	0.01931543811911142	0.019510743578352724	0.01970802384252333	0.01990729887959815	0.020108588859455594	0.020311914155919073	0.02051729534881919	0.02072475322607675	0.02093430878580679	0.02114598323844401	0.02135979800888956	0.021575774738679592	0.021793935288175758	0.02201430173877781	0.02223689639515863	0.02246174178752177	0.022688860673881935	0.02291827604236844	0.02315001111355198	0.023384089342794925	0.023620534422625416	0.023859370285135368	0.024100621104402874	0.02434431129893895	0.024590465534159115	0.02483910872487992	0.025090266037840755	0.02534396289425108	0.025600224972363535	0.02585907821007295	0.026120548807541704	0.026384663229851595	0.02665144820968254	0.02692093075001838	0.027193138126879953	0.02746809789208597	0.027745837876041634	0.02802638619055556	0.028309771231685144	0.02859602168261071	0.02888516651653867	0.029177234999634167	0.029472256693983227	0.02977026146058494	0.030071279462373885	0.030375341167273095	0.030682477351277937	0.030992719101571073	0.031306097819669094	0.03162264522460078	0.03194239335611763	0.03226537457793677	0.03259162158101673	0.03292116738686624	0.033254045350886614	0.03359028916574783	0.03392993286479875	0.0342730108255119	0.034619557772963	0.03496960878334568	0.035323199287521825	0.03568036507460771	0.03604114229559646	0.03640556746701712	0.036773677474630694	0.03714550957716364	0.03752110141007898	0.0379004909893857	0.03828371671548655	0.03867081737706479	0.03906183215501026	0.03945680062638511	0.03985576276842959	0.0402587589626085	0.04066582999869839	0.041077017078916145	0.04149236182208934	0.04191190626786875	0.04233569288098344	0.04276376455553881	0.04319616461935835	0.043632936838368955	0.04407412542103083	0.044519775022812104	0.044969930750708674	0.04542463816780972	0.04588394329790955	0.04634789263016585	0.0468165331238052	0.04728991221287609	0.047768077811050025	0.04825107831647114	0.048738962616654925	0.04923178009343644	0.04972958062796852	0.05023241460577058	0.05074033292182845	0.0512533869857458	0.051771628726947544	0.052295110599936065	0.05282388558960037	0.05335800721657908	0.05389752954267756	0.05444250717633988	0.05499299527817599	0.055549049566545015	0.05611072632319476	0.05667808239895838	0.05725117521950858	0.057830062791170055	0.05841480370679068	0.059005457151671985	0.05960208290955978	0.060204741368695205	0.06081349352792695	0.06142840100288541	0.062049526032219166	0.06267693148389446	0.0633106808615586	0.06395083831096748	0.06459746862647822	0.06525063725760735	0.06591041031565543	0.06657685458039848	0.06725003750684735	0.06793002723207515	0.06861689258211383	0.06931070307892055	0.07001152894741441	0.07071944112258435	0.07143451125666886	0.07215681172640849	0.07288641564037149	0.07362339684635354	0.07436782993885242	0.0751197902666182	0.0758793539402796	0.07664659784004782	0.07742159962349802	0.07820443773342946	0.07899519140580524	0.07979394067777228	0.08060076639576239	0.0814157502236751	0.08223897465114363	0.083070523001884	0.08391047944212879	0.08475892898914615	0.08561595751984498	0.08648165177946686	0.08735609939036637	0.08823938886087973	0.08913160959428332	0.09003285189784273	0.0909432069919534	0.09186276701937339	0.09279162505455008	0.09372987511304051	0.09467761216102746	0.09563493212493152	0.09660193190112033	0.09757870936571626	0.0985653633845028	0.09956199382293164	0.10056870155623057	0.10158558847961369	0.10261275751859489	0.10365031263940551	0.10469835885951755	0.10575700225827307	0.10682634998762112	0.10790651028296333	0.10899759247410906	0.11009970699634132	0.1112129654015947	0.11233748036974621	0.11347336572002023	0.11462073642250901	0.11577970860980952	0.1169503995887777	0.11813292785240218	0.11932741309179748	0.1205339762083188	0.12175273932579903	0.12298382580290994	0.12422736024564791	0.12548346851994607	0.12675227776441408	0.12803391640320663	0.12932851415902186	0.1306362020662317	0.1319571124841445	0.1332913791104019	0.13463913699451144	0.13600052255151557	0.13737567357579902	0.13876472925503605	0.14016783018427842	0.14158511838018584	0.14301673729540032	0.14446283183306616	0.1459235483614963	0.1473990347289871	0.14888944027878326	0.15039491586419365	0.15191561386386002	0.15345168819718036	0.155003294339888	0.1565705893397882	0.1581537318326541	0.1597528820582832	0.161368201876716	0.16299985478461926	0.1646480059318343	0.16631282213809281	0.16799447190990188	0.1696931254575995	0.1714089547125826	0.17314213334470938	0.1748928367798775	0.1766612422177801	0.17844752864984098	0.180251876877332	0.18207446952967266	0.18391549108291524	0.185775127878417	0.18765356814170078	0.1895510020015064	0.19146762150903504	0.1934036206573878	0.195359195401201	0.1973345436764798	0.19932986542063286	0.2013453625927091	0.20338123919383913	0.2054377012878837	0.20751495702229064	0.20961321664916263	0.21173269254653837	0.2138735992398886	0.21603615342382945	0.21822057398405564	0.22042708201949524	0.22265590086468828	0.22490725611239218	0.22718137563641522	0.22947848961468106	0.23179883055252645	0.23414263330623478	0.23651013510680716	0.23890157558397404	0.24131719679044986	0.24375724322643252	0.24622196186435075	0.24871160217386196	0.2512264161471025	0.2537666583241933	0.2563325858190036	0.2589244583451751	0.2615425382424088	0.2641870905030187	0.2668583827987529	0.26955668550788653	0.272282271742588	0.2750354173765632	0.2778164010729776	0.28062550431266214	0.2834630114226031	0.28632920960472125	0.2892243889649407	0.29214884254255274	0.29510286633987637	0.2980867593522179	0.3011008235981348	0.30414536415000454	0.3072206891649031	0.31032710991579504	0.31346494082304016	0.3166344994862172	0.31983610671627044	0.32307008656798103	0.32633676637276643	0.32963647677181196	0.33296955174953674	0.3363363286673985	0.3397371482980401	0.3431723548597812	0.3466422960514589	0.35014732308762025	0.3536877907340711	0.3572640573437842	0.36087648489317004	0.3645254390187152	0.36821128905399053	0.3719344080670335	0.3756951728981091	0.37949396419785203	0.3833311664657947	0.387207168089285	0.39112236138279743	0.39507714262764143	0.3990719121120718	0.40310707417180436	0.40718303723094107	0.41130021384330945	0.4154590207342196	0.41965987884264383	0.42390321336382214	0.42818945379229917	0.43251903396539604	0.4368923921071216	0.4413099708725281	0.4457722173925147	0.45027958331908474	0.4548325248710602	0.4594315028802583	0.4640769828381353	0.46876943494290213	0.47350933414711527	0.47829716020575075	0.48313339772476227	0.4880185362101316	0.49295307011741474	0.49793749890178846	0.5029723270686035	0.5080580642244488	0.513195225128732	0.518384329745781	0.5236259032974736	0.528920476316398	0.5342685846995513	0.5396707697625812	0.5451275782945759	0.5506395626134083	0.5562072806216386	0.5618312958629849	0.5675121775793608	0.573250500768494	0.579046846242124	0.5849018006847906	0.5908159567132151	0.5967899129362835	0.6028242740156352	0.6089196507268646	0.6150766600213413	0.6212959250886562	0.6275780754196975	0.6339237468703666	0.6403335817259362	0.6468082287660605	0.6533483433304417	0.6599545873851616	0.6666276295896834	0.6733681453645302	0.6801768169596495	0.6870543335234672	0.6940013911726414	0.7010186930625198	0.7081069494583113	0.7152668778069762	0.7224992028098431	0.729804656495961	0.7371839782961924	0.7446379151180555	0.7521672214213238	0.7597726592943891	0.7674549985313981	0.7752150167101676	0.783053499270888	0.7909712395956225	0.7989690390886109	0.8070477072573843	0.8152080617947003	0.8234509286613072	0.8317771421695446	0.8401875450677889	0.8486829886257541	0.8572643327206533	0.8659324459242326	0.8746882055906848	0.8835324979454519	0.8924662181749251	0.9014902705170531	0.9106055683528649	0.919813034298919	0.929113600300688	0.9385082077268853	0.947997807464748	0.9575833600162819	0.9672658355954796	0.9770462142265226	0.9869254858429749	0.9969046503879813	1.006984717915477	1.017166708692422	1.0274516533020692	1.0378405927482754	1.0483345785608675	1.0589346729020763	1.0696419486740423	1.0804574896274124	1.091382390471033	1.1024177569827511	1.1135647061213387	1.1248243661395465	1.136197876698301	1.1476863889820574	1.1592910658153175	1.1710130817803277	1.1828536233359646	1.1948138889378244	1.2068950891595263	1.2190984468152422	1.231425197083465	1.2438765876320297	1.2564538787443964	1.2691583434472125	1.2819912676391636	1.294953950221127	1.3080477032276416	1.3212738519597083	1.33463373511893	1.3481287049430117	1.3617601273426283	1.3755293820396775	1.389437862706929	1.4034869771090879	1.4176781472452835	1.4320128094929978	1.4464924147534512	1.4611184285984566	1.4758923314187602	1.4908156185738801	1.505889800543461	1.5211164030801605	1.5364969673640787	1.5520330501587516	1.567726223968721	1.5835780771986967	1.5995902143143297	1.6157642560046102	1.6321018393459072	1.6486046179676679	1.6652742622197916	1.6821124593416958	1.699120913633094	1.716301346626496	1.7336554972614577	1.751185122060588	1.768891995307339	1.786777909225591	1.804844674161056	1.823094118764513	1.841528090176899	1.860148454216267	1.8789570955666401	1.8979559179687704	1.9171468444128283	1.9365318173330426	1.9561127988043037	1.975891770740759	1.9958707350964158	2.016051714067769	2.0364367502984835	2.0570279070861397	2.0778272685910752	2.0988369400473363	2.1200590479757584	2.1414957403992076	2.1631491870599966	2.1850215796394936	2.2071151319799602	2.229432080308626	2.251974683464033	2.274745223124665	2.2977460040398925	2.3209793542632475	2.344447625388065	2.3681531927855	2.392098455844953	2.4162858382169294	2.4407177880583495	2.4653967782803465	2.49032530679856	2.5155058967859683	2.5409410969282766	2.5666334816818814	2.5925856515344505	2.6188002332681326	2.6452798802254325	2.6720272725777705	2.699045117596762	2.7263361499282333	2.7539031318690177	2.781748853646539	2.8098761337012346	2.838287818971821	2.866986785183453	2.895975937138798	2.925258209012042	2.954836564645879	2.9847139978515043	3.014893532711629	3.045378223886573	3.0761711569234436	3.1072754485684415	3.138694247082331	3.17043073255909	3.202488117247792	3.2348696458777333	3.2675785959868566	3.300618278253489	3.3339920368314364	3.367703249688468	3.401755328948219	3.4361517212355572	3.470895908025432	3.505991405995261	3.541441767380874	3.577250580336054	3.613421469295722	3.6499580953427855	3.6868641565786975	3.724143388497771	3.7617995643652673	3.79983649559931	3.8382580321566695	3.877068062922435	3.9162705161036344	3.955869359626835	3.9958686015397604	4.036272290416972	4.077084515769645	4.118309408459503	4.159951141116921	4.2020139285632645	4.244502028237501	4.287419740627122	4.3307714097034165	4.37456142336116	4.4187942138627365	4.463474258286753	4.508606078981198	4.554194244021176	4.600243367671265	4.646758110852564	4.693743181614449	4.741203335611106	4.789143376582875	4.837568156842478	4.886482577766142	4.9358915902897	4.985800195409713	5.036213444689643	5.08713644077116	5.138574337890608	5.190532342400704	5.243015713297496	5.296029762752668	5.349579856651215	5.403671415134554	5.458309913149139	5.513500881000607	5.569249904913541	5.625562627596877	5.682444748815052	5.739902025964906	5.7979402746584165	5.8565653693113475	5.91578324373783	5.975599891750955	6.03602136776945	6.097053787430493	6.158703328208694	6.2209762300413765	6.283878795960152	6.347417392728884	6.41159845148812	6.476428468406021	6.541914005335879	6.608061690480281	6.674878219062001	6.742370354001657	6.810544926602226	6.879408837240495	6.948969056065483	7.019232623703929	7.090206651972931	7.161898324599768	7.234314897949012	7.307463701756992	7.381352139873685	7.455987691012094	7.531377909505235	7.607530426070741	7.684452948583228	7.762153262854443	7.840639233421329	7.919918804342039	7.999999999999999
