logz logzerr logvol nlive logl logwt insert_order
-6.562831022546306485e+02 1.443113444706829185e+01 -1.250000000000000555e-01 4.000000000000000000e+02 -6.311324767478907916e+02 -6.372501910345821443e+02 1.635000000000000009e+00
-6.372501910291607601e+02 1.995816071644540557e+01 -1.275000000000000577e-01 4.000000000000000000e+02 -6.184962133192342435e+02 -6.246164276059255371e+02 1.280000000000000027e+00
-6.246164243458658802e+02 9.727096412370599410e+00 -1.300000000000000600e-01 4.000000000000000000e+02 -5.964362469558086559e+02 -6.025589612425000041e+02 1.550000000000000044e+00
-6.025589612422365917e+02 1.698419649080299720e+01 -1.325000000000000622e-01 4.000000000000000000e+02 -5.950099696360493908e+02 -6.011351839227406799e+02 8.149999999999999467e-01
-6.009194254073480579e+02 1.119584207240818508e+01 -1.350000000000000644e-01 4.000000000000000000e+02 -5.835778239357971415e+02 -5.897055382224884852e+02 4.500000000000000111e-01
-5.897055247369669360e+02 9.617992847362033970e+00 -1.375000000000000666e-01 4.000000000000000000e+02 -5.714757010335631549e+02 -5.776059153202544394e+02 1.219999999999999973e+00
-5.776059097585847439e+02 7.299331216945859069e+00 -1.400000000000000688e-01 4.000000000000000000e+02 -5.703567095632968176e+02 -5.764894238499881567e+02 7.650000000000000133e-01
-5.762061803218707610e+02 1.458832560428964475e+00 -1.425000000000000711e-01 4.000000000000000000e+02 -5.679024755158678772e+02 -5.740376898025591572e+02 1.419999999999999929e+00
-5.739294184411598962e+02 2.122833656378503964e+00 -1.450000000000000733e-01 4.000000000000000000e+02 -5.390154512630308545e+02 -5.451531655497221891e+02 2.399999999999999911e-01
-5.451531655497218480e+02 1.386543385921715554e+01 -1.475000000000000755e-01 4.000000000000000000e+02 -5.263901254500524374e+02 -5.325303397367437128e+02 1.540000000000000036e+00
-5.325303364408310927e+02 1.668064876371917293e+01 -1.500000000000000777e-01 4.000000000000000000e+02 -4.707754659991524022e+02 -4.769181802858437322e+02 1.179999999999999938e+00
-4.769181802858437322e+02 1.516684603555331279e+01 -1.525000000000000799e-01 4.000000000000000000e+02 -4.646264644814849021e+02 -4.707716787681762298e+02 1.385000000000000009e+00
-4.707695400979727651e+02 1.603032789423127724e+01 -1.550000000000000822e-01 4.000000000000000000e+02 -4.616286351867578333e+02 -4.677763494734491587e+02 1.250000000000000000e-01
-4.677274381317763527e+02 1.741456378889839485e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -4.572510940369776336e+02 -4.634013083236689567e+02 1.435000000000000053e+00
