weight logl α₁ f₁ α₂ f₂ α₃ variance ν μ
9.305134138386601311e-19 9.820525034316468691e+02 2.397103078540381571e-01 1.859713473945196708e-03 3.178566203126189649e+00 3.789112953390386899e-03 3.951802088531975343e+00 2.373858319897339808e-01 1.012603082705801683e+00 1.542063086583406406e+00
1.104593736497879134e-18 9.822264998270070464e+02 1.746363722332895663e-01 4.078435203751878371e-04 2.479115445934230166e+00 2.067090490309515458e-02 3.878914853530421425e+00 3.074188534482273916e-01 1.488039068000436949e+00 -1.427731373589003816e+00
1.193632007170102296e-18 9.823065229846849888e+02 7.859551118921402901e-01 2.941342098888989989e-04 2.531079289870798110e+00 1.466869465138905815e-01 2.558241638770700543e+00 5.320488449607600062e-02 5.215519254631857393e-01 -1.297647599561232656e+00
1.249519398877689613e-18 9.823547812154031362e+02 4.179864415500371688e-01 2.119526296343974148e-03 1.885076542593951743e+00 3.006272063752568700e-03 2.352295633762842453e+00 1.740670688257539567e-02 7.358561509883085883e-01 1.107576285452834153e+00
1.340650785761207900e-18 9.824276773760020660e+02 1.622984359625583017e-01 7.546815558330445149e-04 3.232191053748536547e+00 1.176771304719877176e-01 3.747711410515746966e+00 9.872615128765345471e-02 1.930623623620102647e+00 4.521350888935781742e-01
1.440143464330158968e-18 9.825017649555510388e+02 9.078077113797264897e-01 3.330585372905430657e-04 1.353357331468196145e+00 1.469349011728886311e-03 3.071093849648745433e+00 4.604644112935091932e-02 6.910308160882510098e-01 5.833514443437486374e-01
1.548364355441333274e-18 9.825767213381226384e+02 7.810290145856978450e-01 4.143663319230669363e-03 3.192989141894015059e+00 2.353208434547007233e+00 3.721613932935080360e+00 6.966413759662921923e-02 2.312503339872691743e+00 8.046924089996052576e-01
1.608235062969000501e-18 9.826171595624300608e+02 1.161196650371220329e+00 1.391283427815259016e-03 2.714842347134967859e+00 2.101012206319175513e-01 3.102209331894598243e+00 1.465924558785220710e-01 1.270869675111822694e+00 -5.856603484011582150e-01
1.955977032018243947e-18 9.828154120481402742e+02 4.183150743037507002e-01 2.968178674837126853e-03 3.942949578823584211e+00 2.100106513265017072e-01 3.948610726115052927e+00 1.382878913279585453e-01 1.578622696756290411e+00 5.841274461709743404e-01
1.968217255586948383e-18 9.828241504055547466e+02 5.437278495264412648e-01 5.387657220165461940e-03 3.080392151835582126e+00 9.629756153068259189e-03 3.942382827605198869e+00 1.014698559102084063e-01 7.437824640163435141e-01 -8.213474730132467316e-01
2.004872844443874941e-18 9.828451028584360074e+02 6.049550202151774414e-01 1.543259308047434733e-03 3.039505266740313516e+00 8.495286015080862063e-02 3.132775992213566951e+00 1.088342726871347338e-01 6.253650269543372664e-01 -2.255039831066176781e-01
2.486811712038438383e-18 9.830630236720030553e+02 1.152552675460951415e+00 1.341216281860279150e-03 2.832933288169320107e+00 1.296697707270567934e-01 3.308966679314110593e+00 3.065336268069491360e-02 8.074692767429897389e-01 -9.325358782559123316e-02
2.492528716972657109e-18 9.830678199630591507e+02 1.203644148981062534e+00 2.657526659036274670e-03 2.730655539508716867e+00 2.818668842686647302e+00 3.334238662943948661e+00 6.702445744185599186e-02 1.714141919093120636e+00 1.607030719622494441e+00
3.058296926372340768e-18 9.832748804199368351e+02 9.886587784313426441e-01 2.800204446039212050e-02 3.755932245910390765e+00 3.150253438643486614e-01 3.820467164333307686e+00 1.704111924082855889e-02 7.495327067774311125e-01 2.114088652008370983e-01
3.109691155916776216e-18 9.832940456333992643e+02 2.853211979231705664e-01 5.013742739118753466e-04 3.380858583232642101e+00 1.076949416218462912e-03 3.437583630093520526e+00 2.610491864828586306e-01 2.227996208254613197e+00 1.071060930860006088e+00
3.229529003529998604e-18 9.833343585261799262e+02 9.962137517669772402e-01 7.563322697780506696e-04 2.972938552106042298e+00 3.268640532783456849e-03 3.841590909563721734e+00 3.104188274776081835e-01 2.067502334854184998e+00 -1.101826496930801369e+00
4.314751426699181175e-18 9.836265619350041334e+02 3.873985425972420460e-01 3.970139661142227903e-03 3.951160970082544743e+00 9.054352363778335189e-01 3.989750601050947143e+00 1.110828455117181396e-01 1.058066816820154132e+00 3.755617992087678658e-02
4.698535955622743240e-18 9.837142731803050992e+02 1.202834984981108857e+00 3.004463958014451808e-03 3.362634793093423724e+00 1.168383527703963143e+00 3.933910193299678948e+00 1.741621589784926039e-01 6.984136517767849384e-01 1.064463908538143322e+00
5.237356922400556016e-18 9.838253391858748955e+02 1.213084968095068827e+00 1.200185439682824101e-03 2.039884844715339707e+00 6.982318097602368212e+00 3.122291803848021630e+00 1.322860366281384224e-02 5.899211502462233803e-01 1.282213195500695180e-01
6.811665099097313074e-18 9.840906588171366138e+02 1.227229394407950869e+00 6.161946030778075577e-04 3.457582319564296292e+00 2.644978546546064013e-01 3.758296594122888301e+00 1.945955656942969514e-01 1.780864300697359903e+00 1.548653737858475488e+00
8.653726766009820434e-18 9.843325122870785435e+02 4.841344648564628317e-01 1.056969276840349914e-02 2.944044790046112414e+00 4.583072444203285523e-01 3.063463693735331450e+00 2.370752898363734373e-02 1.074561036423963278e+00 -1.677359358562097169e-01
8.917836270372134177e-18 9.843650755654994100e+02 1.009233795580802173e+00 3.131544373028663942e-03 3.486741327028304749e+00 2.519325495808438786e-02 3.549265532796446188e+00 1.648369111549903843e-01 7.318243270537336809e-01 -6.018602887726579587e-01
9.794242618169223414e-18 9.844613169440144702e+02 1.245953215110821244e+00 6.743216065960915776e-04 2.362412723811785575e+00 1.349639828588396762e-01 3.930119812845990435e+00 1.753259502067275322e-02 2.523063806097190387e+00 1.882747874884256878e-01
1.140046300954456048e-17 9.846156761883665922e+02 1.057320744893788800e-01 1.109023123093873849e-03 2.268933698549898015e+00 7.110269685770163883e-02 3.033190929117120405e+00 3.693134113322105172e-02 5.535831591918386474e-01 5.253134006107973430e-01
1.336595954456413932e-17 9.847772333612606417e+02 5.018279809006197523e-01 2.059219804460264182e-03 2.283506697132540175e+00 3.306536797893657592e-02 3.559638547392767194e+00 3.049195978071296900e-02 2.337342462772575846e+00 -5.063450804864187971e-01
1.336732338588563384e-17 9.847798353944697283e+02 3.505901825906007629e-01 2.461885765939129424e-03 2.841176295612953151e+00 2.809100439274444735e-02 3.395996288941210750e+00 1.279228374724542538e-01 1.935667182987015567e+00 2.439839314897414568e-01
1.354678011228520242e-17 9.847956711079160641e+02 3.965055932728845933e-01 5.897348680705660415e-03 2.866151142075561431e+00 4.537660759744986672e-02 3.403935312007592806e+00 2.363341700994783107e-02 1.912191208753614147e+00 1.042451567754321573e+00
1.455423323383298782e-17 9.848699041141261432e+02 8.235096409296145392e-01 2.314665138551263816e-03 3.143159816002026652e+00 5.692662850574045086e-01 3.147884272709152498e+00 2.231143965375020910e-02 1.488048823329769510e+00 4.122142300056737541e-01
1.567725799604285901e-17 9.849467333458474059e+02 1.446542181222214285e-01 3.372919098855144387e-03 1.656847925922825038e+00 6.766856571420813357e-03 2.920109082886356511e+00 2.573535289474804949e-02 7.021839387690600454e-01 8.915476014166338059e-01
1.731232732672648761e-17 9.850484410289088828e+02 1.448117261080252016e-01 3.223442178270103514e-03 3.077811659036258529e+00 9.686561495220256945e-02 3.982872586697728146e+00 1.355819369269339048e-01 9.925496139310707733e-01 -1.618760224984460372e+00
2.252688105916984487e-17 9.853142315287673227e+02 2.898164701798054965e-01 5.671505581978416276e-03 3.741163335924604816e+00 7.199728586891178672e+00 3.910968852115626504e+00 4.502168174856898547e-02 1.333749178210489994e+00 1.302534494669244536e+00
2.807531854759504584e-17 9.855369130657866208e+02 1.000893540104617951e+00 1.492818996496340011e-03 3.825890137910390454e+00 8.297513957046281918e-01 3.919893901417037974e+00 1.177928607343254885e+00 9.451619289705629479e-01 7.353087495748196201e-01
2.918817200550336315e-17 9.855782857778258403e+02 1.040364252131296963e-01 4.575921910569000022e-04 3.083478630646002028e+00 3.940023371066801380e-03 3.794244624761727636e+00 5.838098599946286438e-01 8.574199113669881411e-01 1.549955021188588411e+00
2.911589636942883711e-17 9.855783065109371819e+02 7.816584983208557658e-01 3.912506638643864845e-03 3.393891878327083500e+00 1.060190081260530492e+00 3.603074079540784069e+00 1.303944002869086294e-01 2.132552390502793660e+00 -6.839595811930998526e-03
3.076201833481021641e-17 9.856358029769694440e+02 7.477433732150435830e-01 5.492449543923830398e-03 3.611021995647426319e+00 1.814137084166951075e+00 3.678628360782117301e+00 9.356227088220538113e-02 2.190119631238527376e+00 3.823868859790673369e-01
3.434736477528457683e-17 9.857485475177672924e+02 6.063965015966198413e-01 8.756191146251486807e-04 2.108539272323745717e+00 5.618452451893501953e-02 2.123992228369692370e+00 1.400692304092504038e-02 1.145305859829050643e+00 1.684120600138705459e+00
3.907083712939096766e-17 9.858798985541545790e+02 1.111848658254095179e+00 3.846716179112565082e-03 2.925235395333791288e+00 1.239237349704813251e+00 3.197314262608278224e+00 5.243284084297917397e-02 5.997103517817357066e-01 6.920687723224721033e-01
4.107939764855587369e-17 9.859325289409832749e+02 7.504541162707303315e-01 3.956120088401258897e-04 1.526737467358726841e+00 6.020738723850634468e-04 1.834505603627365922e+00 4.641746069906855891e-03 5.980561330459471803e-01 -6.327537539555549984e-02
4.741151726661572990e-17 9.860783873984130423e+02 3.869148115863291215e-01 1.283053385955861382e-03 3.423159968009690690e+00 2.383729184659168165e+00 3.842014824709414356e+00 6.488390041161048449e-01 7.858454938794627864e-01 1.029600531174076572e+00
5.982816842686939657e-17 9.863134988128963414e+02 4.958933907546370090e-02 4.981389834694472307e-04 2.072643702161805379e+00 9.433833676398830193e+00 2.599148726506211204e+00 1.998613278772589860e-02 9.754006292000469980e-01 -8.033094646115429560e-02
6.134896773887238422e-17 9.863411005641617066e+02 1.420970381685800199e-01 2.254212600316222309e-03 2.860365942620580970e+00 8.704601109408544035e-03 3.823294147544435972e+00 4.739081116858550463e-02 1.482449481660577550e+00 -2.231914231446171515e-01
6.891664943726885190e-17 9.864599200141508391e+02 2.314921338356201730e-01 2.339982413501999134e-03 5.275975137840336338e-01 3.875597937718694083e-03 3.963327354038436390e+00 7.267645732683443438e-02 1.320977433101326870e+00 9.907266576480228126e-01
7.263668935027873857e-17 9.865149923760479851e+02 1.072023534583124604e+00 2.942051433814490947e-04 3.429074004121206443e+00 4.883500920400567213e-03 3.603420669484462380e+00 6.677516884089157445e-01 8.356714405644531940e-01 1.518239744085271514e+00
7.457431309519967916e-17 9.865438183383510022e+02 7.801729828826625690e-01 3.191816783392796043e-03 3.507627553923938102e+00 2.720136789133936750e-02 3.725229963089854213e+00 3.468690604815219403e-01 8.005920741467517088e-01 -1.162070173138946227e+00
8.338389423937919337e-17 9.866579773949985110e+02 6.936442672806102383e-01 5.975420151047908073e-03 3.703988713252797993e+00 3.569102060511829322e+00 3.764183652476877473e+00 8.678569238646441364e-02 7.485756582944276261e-01 -1.924792654517039070e-01
8.420450106618463192e-17 9.866702705955810870e+02 1.685660469193799027e-01 1.965002651417183197e-03 2.619424889907943310e+00 1.117407466758685575e-01 3.724760839336521023e+00 5.944318173783449955e-02 6.408591230944685746e-01 -4.885107529209276045e-01
8.878940501772736143e-17 9.867257895489349266e+02 9.762673130471771765e-01 9.726080831205197131e-04 2.091058741907353191e+00 3.966818991670769366e-03 3.820508964891200065e+00 2.872463166573996918e-01 8.331061954997480701e-01 1.059333926200184184e+00
1.012444134757903479e-16 9.868595597478351920e+02 8.405091726214735104e-01 4.600315166469664228e-03 2.758881225251976765e+00 6.914730837732516178e-02 3.064794825576080406e+00 5.377099408442288786e-02 1.562333248243699568e+00 1.344759499805100678e+00
1.017713688084295346e-16 9.868672510340509234e+02 7.036969492509195234e-01 7.360537097920651518e-04 2.883064938719409831e+00 1.737783867256465609e+00 3.542274750035757869e+00 3.362713986857531617e-02 2.098095685910245312e+00 -1.376082269218013465e+00
1.407546259952273617e-16 9.871940403521493863e+02 1.091255153514425480e+00 2.069035479868308949e-02 2.793524484446608724e+00 2.194488903942255043e+00 3.033003678405544079e+00 1.144462611956281392e-02 1.092781318130686463e+00 1.223598518449702688e+00
1.705378387288435649e-16 9.873884794190481671e+02 1.107202800253819674e+00 1.798631443288597424e-03 3.523856968276265711e+00 3.820973577959016227e-03 3.565054996235937246e+00 3.368793148005329585e-01 2.037340908502489167e+00 -3.004482674669972653e-02
1.722964333884127461e-16 9.874012386622289341e+02 1.305888589642814623e-01 2.887568354289255564e-03 3.411943277131731733e+00 3.399955426817994480e-02 3.539411427162953760e+00 1.315290014370978644e-01 7.944918108565977022e-01 -1.020681832746032747e+00
1.720811095398155011e-16 9.874024881516711503e+02 9.474290334090050836e-01 7.305347825470836012e-03 2.953087986079392824e+00 2.202202329677325210e-01 3.164448622594572491e+00 2.554160824982468908e-02 6.637390136516967409e-01 1.705186781547373354e+00
1.959519017725065682e-16 9.875348914489138679e+02 5.519972463582756284e-01 8.407978461997254668e-03 3.350708940758591936e+00 2.935310902617927972e-02 3.666978104655058246e+00 2.525771756559078499e-02 6.821223414741431901e-01 4.995080517403238662e-01
2.372588806853440512e-16 9.877286740874692441e+02 8.122832939331412483e-01 1.501905275285403581e-02 3.847401374567459786e+00 6.329324059886497489e-01 3.904920109435380926e+00 1.563220140132628305e-02 2.224406191680194045e+00 -3.162330499975023468e-01
2.396029351854781124e-16 9.877410053354416277e+02 3.845850458013694295e-02 4.285397643962764874e-03 2.230945600621064173e+00 1.202895150899911947e-01 2.571222667602711898e+00 7.602390594625072807e-03 1.730580122482914929e+00 -4.127796878289441418e-02
2.426891398548414704e-16 9.877563035834510856e+02 5.516557202135288218e-01 2.390063672744148580e-03 3.187993427417767478e+00 9.152560500752525696e-01 3.816232594962691849e+00 1.653679417584321687e-01 6.929630774553853234e-01 9.688262888399137296e-01
2.447389578251481020e-16 9.877672143831731546e+02 3.936406851434599563e-01 5.645447451589811171e-03 3.600630140272595980e+00 1.037782654742049233e-02 3.692717123313173921e+00 2.368064760865064636e-02 1.031690276357428271e+00 -1.763110200452709386e-01
2.596658832862890104e-16 9.878289179592474056e+02 1.815525963894552841e-01 5.184030048714097921e-03 2.261271325567876467e+00 1.380146475221527558e-02 3.404064174161395506e+00 3.594510291045351080e-02 1.033435665035480566e+00 1.035424626663439707e+00
2.731778738197563290e-16 9.878821453543887401e+02 1.240176226225550460e+00 1.493650325544058736e-02 3.749840263030928433e+00 4.321944259172833536e-01 3.825508865566825900e+00 2.813125418473693545e-02 7.375232184779092481e-01 -1.656395259684912080e+00
2.944536322490791913e-16 9.879596437639405622e+02 1.216830185627581606e+00 9.022331545342088949e-04 1.674528715382395561e+00 5.253535801049277407e-03 3.809547096940333333e+00 6.447737874795260449e-02 9.759141582482174782e-01 5.213883188497697718e-02
3.138912372524958106e-16 9.880260687666473132e+02 8.865872820373938978e-01 3.619362858654789732e-03 3.381066391325412646e+00 8.594744870448596530e-03 3.965911135239255092e+00 3.666569597005764902e-01 8.673926912773060049e-01 -1.056276564027561982e+00
3.288083886665806775e-16 9.880749973947513354e+02 9.078442391817610480e-01 3.105574960313010197e-02 2.831895480498307638e+00 2.101786685100042629e+00 3.553442054775578285e+00 3.549263657678782512e-03 7.953250531376845345e-01 3.755039957857359556e-01
3.315417942940940624e-16 9.880857760968995080e+02 1.916439751864194851e-01 2.109198607732679347e-03 1.025911833215737756e+00 5.040714954335543709e-03 3.829423705108602860e+00 2.485350109140535557e-01 1.044480744677501294e+00 1.347781457871854105e+00
3.320405459639529890e-16 9.880897793067756538e+02 2.659076801660441580e-01 4.050962655310075809e-04 3.339509128145349948e+00 1.161910021735431883e-02 3.419060408887905744e+00 1.530799404361014304e-01 1.053026493846711098e+00 1.093944044814224803e+00
3.323475893518819449e-16 9.880932035960381654e+02 8.949471987534214357e-01 1.994023535138929413e-03 2.564263968428408980e+00 1.329353057079895872e-01 3.379618078431148920e+00 8.386533126553365192e-02 8.316187410526753032e-01 5.495363893314559878e-01
3.378002120015033104e-16 9.881119768508867764e+02 4.745534979341260451e-01 5.870931973476522722e-03 3.757876867569886148e+00 3.965258666002551280e+00 3.889726665434931618e+00 3.736840083358818759e-02 1.518274775444928171e+00 -8.474059324569017670e-01
3.459859488397351636e-16 9.881384203828619093e+02 7.285659793213328239e-01 4.226901397584208533e-03 3.057169104791813474e+00 9.009104202292361752e-01 3.890118991053968411e+00 2.676227800944760288e-02 1.013511499052100362e+00 2.184226885541918683e+00
3.781867431457567377e-16 9.882299103220318557e+02 7.727954870971486256e-01 9.248593606303502244e-04 2.928545852669302896e+00 7.489476839338416597e-03 3.166539907286461730e+00 2.877251968800521031e-01 7.760030511912455742e-01 -9.597502613911945701e-02
4.408760044635956437e-16 9.883857858858132204e+02 8.760080850580969081e-01 4.539858705103653330e-03 2.580802399304213068e+00 5.165309606394817565e-02 3.587475585369253039e+00 1.109965849925284229e-02 7.309263362008514564e-01 -9.406684872250381524e-03
4.416645180028614915e-16 9.883900728037597219e+02 1.083532139139777195e+00 8.983166485009651909e-04 2.772996969236767306e+00 5.693787357795213749e-02 3.428479530355477145e+00 1.961462975498458050e-01 1.592885518987439575e+00 1.895602699031075034e+00
4.615852829140312142e-16 9.884366890508356391e+02 8.785588261836642099e-01 8.031683014788933280e-04 1.087162390125302913e+00 1.752663593762114570e-03 3.153883058335275713e+00 2.320252836593335866e-01 7.894530209324016612e-01 3.709975443373873527e-01
5.821197128284421720e-16 9.886711983376433182e+02 1.237569215817128754e+00 9.268995541339361283e-04 1.325876543359750359e+00 1.330016673614863205e-02 3.963335414080726871e+00 8.126670410569437897e-02 1.358586531993509317e+00 2.856601184879292710e+00
5.975203906687714492e-16 9.886998106287842347e+02 6.880584770010623741e-01 3.067124993752438477e-03 3.373673205417964116e+00 2.132871764703828804e-02 3.766973288161469480e+00 6.413339561713932158e-02 1.412979895692282106e+00 2.244045724014243959e+00
6.171161452461408345e-16 9.887345794669986390e+02 1.153315531493575907e+00 1.082701623661798569e-03 1.579667580997221377e+00 8.024829367235915278e-02 2.621513851847723231e+00 5.777737207065012509e-03 6.591708153775549528e-01 -1.031843487387912317e-01
6.340123815104434011e-16 9.887640907023613863e+02 8.232536537393025933e-01 4.033775784740385381e-04 2.439302996781584465e+00 5.937359426784561377e-03 2.741535941421389122e+00 5.414561577064685993e-02 5.710067034520432960e-01 7.724551377661565965e-01
6.400650704429004980e-16 9.887760920626709549e+02 1.189209927909861797e+00 3.651558694731295296e-02 1.951677079774183809e+00 4.428517832641771373e-02 3.281047544846917408e+00 6.922170378607702540e-03 1.225062113112018292e+00 -1.074502614912585141e+00
6.405328645863428911e-16 9.887793226497685737e+02 3.395937371918849035e-01 5.874598137353875642e-03 3.202024865421767785e+00 6.080806960944263873e-01 3.855338755710525867e+00 2.822568760604596619e-02 1.349588248836965487e+00 1.209579438753983549e+00
6.529999916897897202e-16 9.888010993354687344e+02 8.255743147738069387e-01 9.418018637717607460e-04 2.423343194832791703e+00 8.208445807488953805e-02 2.715681822410143553e+00 2.219323074305738427e-02 5.685187024691581437e-01 -1.717766882307329990e-01
7.103474190418271278e-16 9.888877763918687833e+02 7.981695568515414507e-01 3.551550319320332869e-03 3.154993031885922061e+00 9.955754016521516092e-02 3.210765631138533749e+00 1.679961417962676784e-01 9.161958018709659424e-01 1.260459307578845278e+00
7.148025815651931491e-16 9.888965286137881776e+02 4.974519156329294534e-01 5.227829030577031168e-03 3.782219148968696487e+00 3.208077219359247167e-01 3.846552536246250931e+00 3.562571590492309009e-02 1.161144578583032549e+00 6.198716223237427103e-02
7.137838997789923562e-16 9.888976024740729827e+02 1.084110909677535428e+00 7.861901644463692614e-04 3.369923796739605404e+00 5.376005602419303919e+00 3.580127527830746281e+00 1.247828544388196736e-01 1.371239636785617000e+00 6.918444597672304130e-01
9.010833132598971236e-16 9.891331199397991440e+02 3.006456252177144850e-02 5.198076433781622209e-04 2.683885122819408053e+00 1.557137712638125178e-02 3.752795673348833461e+00 5.994679379286724230e-02 1.957191473833074680e+00 1.455394500525335477e-01
9.865714718197716575e-16 9.892262579916501863e+02 8.128158737285230417e-01 1.221352055147695119e-02 3.969578660449121443e+00 1.017166421960101208e-01 3.995255511639635326e+00 1.835593446195446163e-02 1.533985577085893670e+00 1.361463926574255634e+00
1.084171559994501579e-15 9.893230936540730909e+02 1.116357345929326783e+00 1.202901122730899372e-02 2.890904229124280356e+00 3.048128449157509579e+00 2.937624694939900749e+00 2.128402727550671863e-02 9.370252772151521636e-01 1.880833264572009167e+00
1.110746008112232269e-15 9.893498093668611091e+02 3.127502775562547299e-01 7.269840050021823125e-03 2.650736813290793581e+00 1.594183789692303455e+00 3.221966838069253214e+00 1.928132584117973891e-02 8.267231990222246862e-01 4.203559443549480523e-01
1.136229850520555066e-15 9.893749931309378098e+02 9.915616175355606021e-01 1.179939492883405258e-02 3.388973034090364322e+00 3.244356175693874356e-02 3.844024940826542558e+00 1.508551902807944017e-02 2.417728292392367084e+00 5.842131618168908691e-01
1.168348824542789588e-15 9.894053689888689860e+02 1.177493570634505549e+00 2.757367706135013807e-02 3.687390347370590238e+00 2.963836038296163267e+00 3.864813065893488275e+00 2.389881954560767532e-02 1.083716342327883719e+00 -5.347154031053992229e-01
1.278478642893862145e-15 9.894979483086951859e+02 3.036566640733272537e-01 2.557313435710049064e-03 2.170626980232322811e+00 1.008969810209030780e-02 3.810056701173769156e+00 8.358253000317142356e-02 1.333490842773380258e+00 2.342370699385882382e+00
1.368702286026889741e-15 9.895686405523520079e+02 2.223994073979509989e-02 6.600433257993908523e-03 3.804113669243636586e+00 6.858412643376061990e-03 3.909682303322317587e+00 5.093970342440513888e-02 8.736924572922663002e-01 -2.491640409079428631e-01
1.477372772058732979e-15 9.896475428542094050e+02 1.104761091188119604e+00 4.291472931716444617e-03 2.595274334795340643e+00 8.108642353949411685e+00 3.010789504402028527e+00 3.145278062899552890e-02 6.151476360057047676e-01 8.415380289883545029e-01
1.509833759998463334e-15 9.896717770499506059e+02 4.553439805092536208e-01 4.819300621132593487e-04 2.085453540028009201e+00 2.050853354990373134e+00 3.276617496626691661e+00 4.914599419463202418e-03 1.706050735967875376e+00 -1.877570156781634969e-01
1.550238147739115830e-15 9.897006860607325507e+02 1.007736483385885062e+00 1.137910316736217555e-03 2.675459893749501106e+00 5.277523235108179389e-02 3.838046510582325599e+00 1.757252728126555696e-01 1.433108101607402762e+00 -2.756291039877522220e+00
1.840263895217228369e-15 9.898746864805514178e+02 9.334094099531869970e-01 1.260445250217251574e-02 1.233137626751931393e+00 1.281958084290796274e-02 3.743289983682843491e+00 3.803329365648826926e-02 1.881191944384145165e+00 -2.403968758624475122e-02
1.946182468659426296e-15 9.899331472432808141e+02 5.830535428939540576e-01 9.200700017004497661e-03 3.749876372506447453e+00 2.286616978700985181e-02 3.875240370344473995e+00 2.541163871167624599e-02 8.621421353316832681e-01 -5.235192967029554945e-01
1.943601212955441396e-15 9.899343200455267606e+02 9.961347045837884995e-01 6.026246572856001210e-03 3.102047305586633996e+00 1.184160488010788548e+00 3.388452921400431972e+00 5.956230085693649950e-02 7.666847032701749054e-01 2.470478702548233763e+00
2.070833965818610273e-15 9.900002289060807925e+02 1.156221007368180231e+00 2.431292265068947522e-03 3.439676566269989966e+00 1.650634614327907770e-02 3.651928478416045731e+00 1.507201171381448157e-01 2.077281524134314328e+00 -6.842704653291992178e-02
2.304314374662497465e-15 9.901095606787623638e+02 7.158319163554174303e-01 3.152090996997388480e-03 2.779764517910810806e+00 4.747969332578258483e-02 3.261851076167018526e+00 1.447403337253425244e-02 2.138039982082958090e+00 -5.434003846397694737e-03
2.331246567518846669e-15 9.901236806299316413e+02 8.538408461824804618e-01 1.739650036091118296e-03 2.304203764179050928e+00 6.186608321508868524e-02 3.063550369583162514e+00 4.693761138548894346e-02 1.379554608393922521e+00 3.032992110204955072e-01
2.931956979118218154e-15 9.903554476089382206e+02 1.234336463041980192e+00 1.729719506318482588e-03 3.354333088291824971e+00 3.096822224925880468e-02 3.425536681107582027e+00 3.574865925757303997e-01 1.759590412586446329e+00 -1.895536726006562533e-01
3.175357144670819104e-15 9.904376976104297228e+02 5.090433428215832556e-01 5.699145349485195420e-04 3.223587985285556012e+00 1.958371208862220492e+00 3.524938975634406724e+00 8.948169058586037672e-02 1.616685704075348839e+00 7.818681458822110963e-01
3.235561224048080992e-15 9.904589798958293159e+02 1.041465814997706518e+00 2.521467245864031283e-03 3.325771949676007644e+00 4.261662771118627548e-03 3.867414613400621981e+00 7.140026312750443749e-01 1.159010447011526335e+00 5.003259668891359979e-01
3.247142491180377000e-15 9.904650528740069149e+02 6.820428228757957623e-01 1.553789123712670181e-03 2.746006948677836235e+00 3.498858557504725634e-03 3.172188301154590828e+00 2.192612886366378799e-01 1.249205025792257340e+00 -1.046234244216569298e+00
3.635904938901573187e-15 9.905806355294575951e+02 6.961628994763402467e-01 4.287402860839636390e-04 2.868302153467899185e+00 9.326400013145176970e+00 2.993145587417758602e+00 3.261129127443460757e-02 1.006555499786987440e+00 5.816298042497780596e-01
3.966164792711800541e-15 9.906700770784996166e+02 2.292867080009818037e-01 6.179827196582597139e-03 3.429401278537869135e+00 1.161211496771226592e+00 3.614395163514858123e+00 1.052800280096383712e-01 9.754219878557093271e-01 5.748853984126058858e-01
4.022709680851087340e-15 9.906867332234248806e+02 5.982809331489359339e-01 2.652676526552967540e-03 2.194197217019651980e+00 1.655550735798880124e+00 2.991214410049166439e+00 8.124790143642762405e-03 6.867128958218339241e-01 -5.915553954359650257e-01
4.094133984840351317e-15 9.907068327117269746e+02 5.666317428443590209e-01 6.755605905137352036e-04 1.299600911552581284e+00 7.253514746161626378e-03 3.286875785542028972e+00 5.262035331261349230e-02 1.848688916393871340e+00 -4.800130781291687132e-01
4.210490815713284245e-15 9.907373567221045505e+02 1.738110508002792265e-01 2.721942324677767942e-03 3.323215867675253676e+00 4.445578973108717941e-02 3.517666829244324500e+00 5.026004171899418199e-02 2.031906325076904718e+00 4.837081208330084037e-01
4.432210952772238775e-15 9.907911760438601050e+02 2.133316743045177155e-01 3.619572689107456039e-04 2.144940123174451152e+00 1.806723069353287098e-03 3.453446575252860917e+00 8.495633551447266674e-02 1.650216211721687642e+00 6.144522092012181247e-01
4.429658045579787361e-15 9.907930998883643952e+02 1.202596058538269785e+00 2.355696413742860290e-02 3.788711384032286134e+00 2.595041945307286976e-02 3.898303232001692376e+00 1.902774098884923645e-02 8.671573223808047848e-01 2.113031464296462936e+00
4.596917020285351011e-15 9.908326633637211671e+02 1.094233178522303840e+00 1.227350043618489128e-03 2.556709138541653381e+00 1.281163005148314160e-01 2.906899200490501212e+00 4.603876510096198416e-02 5.881964363187028866e-01 -5.462923429847379442e-01
5.463858589705439988e-15 9.910079327394729489e+02 1.663127230336271245e-01 6.353107619822350545e-04 2.926267683554695243e+00 7.867149210738316051e-03 3.538893289941995146e+00 8.040088348464420609e-02 1.501613900384755285e+00 1.022802951193488186e+00
5.498751731546962691e-15 9.910167986064797105e+02 5.444485935878082272e-02 8.066340167695834184e-04 2.455826940493901933e+00 1.729488872743795702e-01 3.393783719273169019e+00 7.436134979199149342e-02 1.207271779023630698e+00 2.216804118866506634e+00
5.718071109330861401e-15 9.910584090277729956e+02 3.170652196661406519e-01 2.105924246052827322e-03 2.308675881693590615e+00 8.025638694220917080e-02 2.742985961603019440e+00 7.852001467615710856e-03 1.825103803949966963e+00 -3.115372950836886590e-01
6.637409357605256555e-15 9.912099992282708172e+02 6.092596970913475296e-01 8.816598090762688958e-04 1.929886422335306051e+00 4.953424615682330313e-03 3.590348745048363988e+00 2.342295919006977811e-01 1.654445113811020107e+00 -1.629349177381440028e-01
6.635011365539000516e-15 9.912121378786508785e+02 3.415266138112882377e-01 5.650024730020155889e-04 2.590670480438720169e+00 3.270224114182278541e-01 3.868171727851708486e+00 1.393464075457146248e-02 1.526610548879909324e+00 1.848578651296435726e+00
