weight logl α₁ f₁ α₂ variance ν μ
5.287765402814492398e-69 8.646951073838414459e+02 2.542164813598336570e-01 9.578178609298693136e-02 5.443476775806691537e-01 4.142913635386660243e-01 3.983053559076277228e-02 8.611258655845974719e-01
8.912743554712749618e-69 8.652196937590271091e+02 6.526166343953323512e-01 1.417953391944114516e-01 8.573055377171163727e-01 3.126957157213792193e-01 9.420266333381697166e-01 1.858772341879124657e-01
1.031077919251183922e-68 8.653679015178994405e+02 9.684360323655160085e-01 2.353200774194874612e-02 3.638829144984622177e-01 5.294754752311375823e-01 9.868432209806946576e-01 8.993373934304195183e-01
1.434718277355912680e-68 8.657007652468748802e+02 2.330138987851199106e-01 6.928443926500849059e-02 4.322885239024601978e-01 3.574679435725024446e-01 5.173289649690997472e-01 7.796232381451975169e-01
1.761787278312945258e-68 8.659086255321582257e+02 2.299451742460956183e-01 2.854152423321485443e-01 9.453411125373484269e-01 2.359840469176823774e-01 4.578632195436730390e-01 1.519461377269556435e-01
1.916201612874519221e-68 8.659951416392760848e+02 2.873431250229652179e-02 3.409683793062112667e-01 6.993964698500185762e-01 5.080054716477480081e-01 4.794336773199026069e-01 6.579197520287126677e-01
2.706574717353540762e-68 8.663429806328443874e+02 8.031926529819927163e-01 1.543568296040606080e-01 1.789078080702519724e-01 4.463491854417378502e-02 2.531616517398058708e-01 1.311571230449364300e-01
3.802745084193112351e-68 8.666855199358481059e+02 6.381873978427489158e-01 3.781715743395265283e-01 9.880674230763821786e-01 9.133398094684440638e-01 7.501435464147259147e-01 6.158664527606498851e-01
2.340926337697185338e-67 8.685054285541752961e+02 5.099264760819860465e-01 2.665068268175044830e-01 9.053155236100047798e-01 9.882808500081963210e-01 9.681980364011748552e-01 5.348306604207170301e-01
7.968241321656831003e-67 8.697328456385073423e+02 5.193408454752240777e-01 7.282079758437198791e-02 8.180624724114071711e-01 2.880900390959971746e-01 9.290157812854820119e-01 6.949070538892223592e-01
1.119355291846064766e-66 8.700752198126119765e+02 3.433016784241218478e-01 1.732764630063354794e-01 7.866092444720355070e-01 1.241871728652670370e-01 9.754526125447067209e-01 3.697186946076006508e-01
4.187508770385783090e-66 8.713970729168946718e+02 5.647530337415804791e-01 1.750154704194533117e-01 7.201843588167931021e-01 7.090372061902759926e-01 1.580366427918734606e-01 9.929499410951088123e-01
4.966300177234604483e-66 8.715701420570673008e+02 5.295731503170416632e-01 4.749324148001865531e-01 7.221707558935032134e-01 1.274539588937183554e-01 7.882196713665767795e-01 6.432776720514742363e-01
4.973988461071601514e-66 8.715741889508548184e+02 5.388355051310387278e-01 3.189751365629321933e-01 8.027842529151544282e-01 7.552510168058078621e-01 9.890556422325992303e-01 9.629834927434998137e-01
1.527088733602321166e-65 8.726984151526265805e+02 6.574726758251391301e-01 2.608113061038657143e-01 7.670009464100432384e-01 1.846814117700367186e-01 3.168018839153812216e-01 1.299846631782659578e-01
2.853537760275598546e-65 8.733261115621947965e+02 7.869652510611037100e-01 1.411983361761764977e-01 4.008945443264542163e-01 5.793769460324718068e-01 6.812991483039325669e-01 4.050912476270583928e-01
4.265315015750687662e-65 8.737305680572036408e+02 4.417914101224965640e-01 1.305488986791409900e-01 8.063805005638791101e-01 6.495854988123053175e-01 2.794564929037900436e-01 4.706230533181601228e-01
5.140745489112549092e-65 8.739197501240618067e+02 3.855791720299672765e-02 1.490439152798417322e-02 6.525421028222794240e-01 3.698021424825767012e-01 1.375055254376175151e-01 6.701685573438446175e-01
5.276561492440947307e-65 8.739483266714011052e+02 8.095962753590418837e-01 4.324935847593365246e-01 8.284735118923175490e-01 6.004145041684684214e-01 4.292936861049669872e-01 8.042916008670776273e-01
6.743413810750543862e-65 8.741961183151269097e+02 8.402938882820888411e-01 4.956829749038023092e-01 8.174917375007572096e-01 3.170894533581649632e-01 5.292512717931026067e-01 1.324320635870809282e-01
1.086374307364934988e-64 8.746754829395232491e+02 4.813158546621010281e-03 2.995171161732900211e-01 7.476218737139007642e-01 5.439949148239078269e-01 2.703704532450450504e-01 8.470170128938760978e-01
1.235665303539006320e-64 8.748067466436615405e+02 7.797599322880437445e-01 4.552568747871272858e-01 8.384774362780356149e-01 4.679540165320208445e-01 3.314468319069120428e-01 4.903635143603976010e-01
1.271416054443645773e-64 8.748377683941280338e+02 5.683834007443578917e-01 1.152560140955027901e-02 8.095212747313029755e-01 2.977186148100712249e-01 9.729510299977185417e-01 1.132237053559607132e-01
1.341517881910781599e-64 8.748939388318960937e+02 3.047537799431930816e-01 2.544009262627213719e-01 7.913637873975334358e-01 2.483152136075295058e-01 3.361946769784944777e-01 8.879788091928882965e-01
1.895982793112647281e-64 8.752423744397424343e+02 8.910293899745409529e-01 2.623839488465071756e-01 7.916074339804503035e-01 9.159941665513767761e-01 1.718837727887073674e-01 1.308003006370443977e-01
2.645630285842702573e-64 8.755780464415604456e+02 6.275359131098297016e-01 2.826756747418108784e-01 6.911024427438126061e-01 9.682651750175097494e-02 3.934883228821889345e-01 9.252910513307197604e-01
2.913596952477696280e-64 8.756770254953394215e+02 7.771598373559339690e-01 2.762306280600176356e-01 9.369940331258380661e-01 1.064399980217733965e-01 8.598689389698341845e-01 7.740353566225827153e-01
3.900875112295733753e-64 8.759713380270458174e+02 4.506226340099227512e-01 6.147389873211928091e-02 6.127144124985204332e-01 2.420012994384870275e-01 1.959198022828853025e-01 5.621824917965561053e-01
4.936309932676169979e-64 8.762092551861956053e+02 7.855607367186802081e-01 2.676405701185656794e-01 9.564617102493019329e-01 7.171577479991652071e-01 2.532172683938572755e-01 8.903757544102488541e-01
5.096872371134966955e-64 8.762437642023605804e+02 8.208993032501574749e-01 4.582934210090244820e-01 5.194510889326933167e-01 2.030812277251325959e-02 9.410976840559330814e-01 7.698733056592599322e-01
7.837996918712783492e-64 8.766766204179690476e+02 5.495789119652036980e-01 7.834089738283633864e-02 8.756013440695983308e-01 6.470785751150357479e-01 5.258776554582801355e-01 5.541533913236281750e-01
8.228655413564679795e-64 8.767277597364172834e+02 3.822978323841420556e-01 3.760870097666640932e-01 8.781519861537064875e-01 6.993664775665552336e-01 8.175001872843680184e-01 9.153475228211249703e-02
1.047211760403667224e-63 8.769713533701898314e+02 1.469150240456080780e-01 1.711901883410393843e-02 5.330564056620371582e-01 4.321072138319526079e-02 2.024208585336151334e-01 5.833274439904169162e-01
1.281479907866258959e-63 8.771757377924002412e+02 3.717946759474732854e-01 2.867581735340598570e-01 9.286455403334613612e-01 3.164827739720192934e-01 3.475991182115608646e-01 8.383676860194860803e-01
1.506606761635751755e-63 8.773400821487166468e+02 5.669578925207472420e-01 3.149901878614742579e-01 5.798604253632291261e-01 5.533865030079561098e-01 3.157094835674908451e-01 3.228748501977085628e-02
2.140486778138852465e-63 8.776937554738944982e+02 9.887801059998569952e-01 4.003083076469636792e-01 6.268788686158733858e-01 3.770820867750601657e-02 1.970584998953694988e-01 8.078394942693603031e-01
4.124188178845917118e-63 8.783520913995970432e+02 5.624512320205834470e-01 2.532698953578610412e-01 3.880542531568376141e-01 2.514597384404515523e-01 6.542550374840596650e-01 4.352615065208819134e-01
5.682586489096733061e-63 8.786751287011906015e+02 8.375047962659505352e-01 6.348032986342466710e-02 8.607286534494088537e-01 4.417372135224733043e-01 9.458215708464250415e-01 9.395206853826464366e-01
8.493702620220306537e-63 8.790795472250157445e+02 4.742854583511457722e-01 3.188567549817918900e-01 8.021257358293396589e-01 8.638016520080586957e-01 8.915830789276929513e-01 8.413484073004376951e-01
1.195174640851365514e-62 8.794235996149787979e+02 7.972264391683219209e-01 3.929748193971741577e-01 5.924781318295848642e-01 3.583017979200476821e-01 9.141605841932174403e-01 9.247077757775659101e-01
1.312548821509765511e-62 8.795197782094339800e+02 1.704617233314702496e-01 3.295316563184640390e-01 8.755360004455761125e-01 8.642629660665172020e-01 9.004256718935479409e-01 4.870538455516740806e-01
5.017721180668550679e-62 8.808632831798653342e+02 5.116967542046239048e-01 6.286162219670088369e-02 8.757609716490817320e-01 7.063890041604147241e-01 4.631215415938123581e-01 1.217781724693010048e-01
5.475300606476142695e-62 8.809530544767891342e+02 9.740901126457076620e-01 4.522640760338977328e-01 4.136654577570695324e-01 2.448738315936757060e-01 6.409195302796295568e-01 4.804270515961566179e-01
1.193841412397600134e-61 8.817350685760068245e+02 5.052169299203891351e-01 5.571099074229257653e-02 9.579690688336451876e-01 6.752677621013193354e-01 8.772629110053692392e-01 8.664933931037979153e-01
1.571648469113218993e-61 8.820125174391387191e+02 6.671194241161941818e-01 8.322558000684976420e-02 8.232949819502805022e-01 3.548423034453661584e-01 9.848217827157682569e-01 8.106172641207858298e-01
1.928737595134877754e-61 8.822197580834131259e+02 3.065773323782731152e-01 5.650853831641944325e-02 3.920260533970745254e-01 2.479000747541311167e-01 3.995088516971854187e-01 7.290274641066570860e-01
3.721100128159959829e-61 8.828794117482362935e+02 2.331797772064693186e-01 1.186179588585449807e-01 4.972936899110654840e-01 1.275466406376694062e-01 9.842745308925970882e-02 9.363801640725778475e-01
4.067208987417199435e-61 8.829708494020368335e+02 9.600718297650789879e-01 3.535704079548490641e-01 1.429117025420615361e-01 3.325821369643588987e-02 8.197271607633389578e-01 5.631748951158065397e-01
4.358484171867840803e-61 8.830425167202033663e+02 7.582198168027025620e-01 1.591197117656064641e-01 4.406653314727632109e-01 5.872789968994212018e-01 3.134038843664777030e-02 8.712785328819152575e-01
5.497730808432896664e-60 8.855798129101083305e+02 8.318312342319472696e-01 2.674206700260145508e-01 5.149247707318147516e-01 3.478937689852512616e-02 5.053752819870196422e-01 3.642030509369587055e-02
9.611804644256616207e-60 8.861409694768057079e+02 5.233095561837540766e-01 1.029277907975653106e-01 6.634945850952886914e-01 1.414387966833550170e-01 5.215472508938477914e-01 1.774880553833572128e-01
1.740022381965416622e-59 8.867369605526257601e+02 5.192313070435321531e-01 3.282400693239845291e-01 9.064037743575930062e-01 3.427901409867603055e-01 2.061759546053378855e-01 5.151284251761844013e-01
2.092379528998536758e-59 8.869238645252470405e+02 4.290731516142182178e-01 5.473614828972384050e-02 6.022012425858792595e-01 4.214019230020507045e-01 1.339445864978126011e-01 2.329576196848991421e-01
2.159290298696355727e-59 8.869578421785718092e+02 6.387882673340443684e-01 4.601601850188070664e-01 9.572192512207248205e-01 2.062956613872026779e-01 9.832605415482101874e-01 6.856075865258498547e-01
2.225458411403731140e-59 8.869905254982780889e+02 3.176212147472470271e-01 1.074380529381248062e-01 6.829992183890949420e-01 1.205913995619353196e-01 5.718532950886118238e-01 4.751672602182536176e-01
2.269294031484563680e-59 8.870125313600605068e+02 7.949601098670457944e-01 6.362329131337896015e-02 8.772710167783243085e-01 5.825690407131811632e-01 7.287269583554637498e-01 5.324124668090665091e-01
3.291061914689392602e-59 8.873867728594038908e+02 8.355546092314314333e-01 4.496533545232479501e-01 9.041398393327388927e-01 4.746019983538370957e-01 9.197441048053236479e-01 7.292560975275481638e-01
3.360233790466967617e-59 8.874100731283341474e+02 5.556508303567775364e-01 3.524144508670333797e-01 6.270863111638200760e-01 4.757787059698502796e-01 6.381435415875679196e-01 7.684420213107279185e-02
4.169538615040516096e-59 8.876283679620975136e+02 9.882956252160713939e-01 6.064871722235365414e-02 8.398761433271008103e-01 9.120087602601951726e-01 2.631376995016623255e-01 5.258858173691974836e-01
4.974644582393324854e-59 8.878074165036171053e+02 4.734324934025124776e-01 3.236427956043868015e-01 4.746617312835765823e-01 1.577145490902888136e-01 9.511040282884282160e-01 2.747554366937974279e-01
7.130588956572381805e-59 8.881699564099030795e+02 4.965640305927089271e-01 9.212780144614240996e-02 8.693511977934034185e-01 7.009507269435557575e-01 4.568852582338261969e-01 6.282042737250143061e-01
7.568728645162722812e-59 8.882320876831504393e+02 4.273459983721121791e-01 2.844381723037580079e-01 7.498816853548818662e-01 9.669401815523515076e-02 9.760444161685201125e-01 1.307912710754917107e-01
8.772003207148069715e-59 8.883821277724509855e+02 8.374151903582008893e-01 4.106336217234179964e-01 4.015096678857684731e-01 1.470021383478400390e-01 5.875515810833312758e-01 8.837491987476508992e-01
1.242245348552829174e-58 8.887325681763979901e+02 1.310212916863344734e-01 6.460753165249655261e-02 5.096722170164477150e-01 5.744845377680132259e-01 9.171689491092471780e-02 3.662282600488510065e-01
2.456855295469152636e-58 8.894170298662792220e+02 7.383456220282250682e-01 4.859635047667421048e-01 9.231997572890977555e-01 3.158892771556558454e-01 5.566506650582733196e-01 1.897772398750617873e-01
4.525002020335300699e-58 8.900302656929122804e+02 9.548243162247708193e-01 2.813615274323477689e-02 1.516070715732874552e-01 8.366961336571676622e-02 5.682917605261502692e-01 3.578918282471200696e-01
4.630419881149474930e-58 8.900557952203371315e+02 7.541697012980291825e-01 1.110013936857896510e-01 2.234373559020987887e-01 8.750276831237235875e-02 4.768962039214946769e-01 4.752732486865828276e-01
4.802276713790838781e-58 8.900947377901125037e+02 9.428724497425586826e-01 4.852363622223322404e-01 6.820314365597496264e-01 3.286885782456597793e-01 4.927544721750362067e-01 6.442975511979887049e-01
5.356394342299734314e-58 8.902064387206656875e+02 8.996302725317479876e-01 2.251891595067873064e-01 2.114556337159394506e-01 1.042211866183710978e-01 5.366947740396321720e-02 6.310698619542387533e-02
5.691760682294071168e-58 8.902696673040488804e+02 9.118266230021547791e-01 3.474374792245689125e-01 3.727169798958579472e-01 5.455093412338618553e-02 6.913629610819693738e-02 8.291416541152561992e-01
9.866799676141658545e-58 8.908223232225385573e+02 1.510650508756377075e-01 5.500519439225726170e-02 9.172512800640419961e-01 5.716491670941584724e-01 8.822911883023724089e-01 6.674180528302560145e-01
1.595529236173615446e-57 8.913054382529850272e+02 6.946222717243267786e-01 4.152920125851194966e-01 6.646440240744915240e-01 1.427324762966798444e-01 2.574895636850594860e-01 8.758601004115567079e-01
2.923023312071224326e-57 8.919133512237610830e+02 2.476597355104863674e-01 2.426089469498021733e-01 8.253821906142354559e-01 1.134426973085161938e-01 6.247660188748450638e-01 3.469778171988687765e-01
9.717856933562220553e-57 8.931171978763484276e+02 7.881995733426677697e-01 4.287460666238884777e-02 8.361613170590748156e-01 5.124883486669629118e-01 7.072675656927348564e-01 8.159548917531187495e-01
2.947359108697709139e-56 8.942292274072804048e+02 9.697349684679059667e-01 2.145315782425627482e-02 8.129642998453358027e-01 6.406057258372284124e-01 9.989424895369273250e-01 2.315334657450717204e-01
3.145339258845754411e-56 8.942967396120471903e+02 9.619648481432626630e-01 8.770558505450831710e-03 2.852238698445493936e-01 2.968509561373220418e-01 9.406454306554746791e-01 1.819155216550615295e-01
3.465099785287978851e-56 8.943960592855557934e+02 1.853434412176819812e-01 1.043123159168262148e-01 4.729580173150654820e-01 3.539383961226134634e-01 8.700406711082793176e-01 3.571914976718865153e-01
4.763633952590574857e-56 8.947168286676585467e+02 8.693881625802679647e-01 5.109545783276483455e-01 2.924481449171223435e-01 4.217049518476667647e-02 7.280389548360418628e-01 4.887615445315030005e-01
7.941865823693847503e-56 8.952304660933084506e+02 9.174881351818592323e-01 3.968139608752008218e-01 9.797893689481061985e-01 4.709069879431955208e-01 2.044850725756497400e-01 8.461565756870692567e-01
8.271340836806218734e-56 8.952736144837838310e+02 9.262500978862117096e-01 1.560080817284481558e-02 7.794921253571520658e-01 4.539867318567879506e-01 6.303813799381170480e-01 4.725506193279872535e-01
9.536035399859877107e-56 8.954183956778153970e+02 7.808606551642952587e-01 2.972479572244434154e-01 7.122461620105691171e-01 8.949116815663005209e-01 6.462863927099182781e-01 1.230507475878371837e-01
9.611531583116878096e-56 8.954287814394426732e+02 2.548237569700682048e-01 3.749714575483310552e-01 7.123216013472650765e-01 3.050995157115519163e-01 1.864710994313137915e-01 5.632633294466780072e-01
9.926814614977762592e-56 8.954635574978703971e+02 4.311445661123440853e-01 1.890757460874015194e-01 5.841375702421337524e-01 8.154599320236828319e-01 3.906991880878539769e-01 8.034004680719050162e-01
1.934995472121760464e-55 8.961335079347499004e+02 9.846755126006099257e-01 2.272830051897931636e-01 4.568418750417059249e-01 6.821078441187998775e-01 8.032999044588865489e-01 5.808017744426073881e-01
2.852290729897476985e-55 8.965240253845705638e+02 3.436001153081361670e-01 5.083558151881018006e-02 3.132885360436323818e-01 3.843840040602863883e-02 4.751159856361881761e-01 7.362103171866771767e-01
3.045745425302143372e-55 8.965921486225170156e+02 5.275339604688311645e-01 3.127435760322450076e-02 4.907934129199790219e-01 7.091347475687228563e-01 1.393657115213114972e-01 2.656862137602873375e-01
1.027196017817457765e-54 8.978103208184644473e+02 7.467749055820935844e-01 4.136725604109156018e-01 8.835467584875283942e-01 6.587612108383152920e-01 6.420669209703674385e-01 2.304081486929343559e-01
1.174128343153785856e-54 8.979465140779398098e+02 2.240739435008953784e-01 3.760055357719294111e-02 7.250246695593545176e-01 9.766580729813614248e-01 9.088945059475572741e-01 1.394904646235550771e-01
2.636616866910440088e-54 8.987579846467950802e+02 5.741831800815019315e-01 4.452160409379005701e-01 8.579892505349938636e-01 3.877644699200475387e-01 6.467575275107891875e-01 3.360389180033632739e-01
2.889317710737592796e-54 8.988520084292553065e+02 8.767855869106934152e-01 1.009911765181448207e-02 9.188504615223729299e-01 7.157000991314634852e-01 9.927230686673836901e-01 2.233579789382102998e-01
3.309813204084150434e-54 8.989903797952388231e+02 1.076756465150767728e-01 2.176931300362693333e-01 6.252044892024813949e-01 6.894830354088515856e-01 1.384332200309327243e-01 2.715398327189644245e-01
3.994142793345430105e-54 8.991808170275725161e+02 7.749322191431630147e-01 1.302404400630341463e-02 7.983963346420106522e-01 7.001374165624004720e-01 3.626026394662743568e-01 8.281402729496050164e-01
4.981922086350425375e-54 8.994043038189410026e+02 9.344838597937467073e-01 4.168140761534361305e-01 8.597537872086906674e-01 6.817577051062707616e-01 7.734440996387750289e-01 1.269380611022250527e-01
5.406305081914131965e-54 8.994885539214619712e+02 3.174399371657299351e-02 2.549659051903896412e-01 9.596382095437104853e-01 8.195440314306279284e-01 2.443906779295011988e-01 3.222706528276961802e-01
1.127068197903523459e-53 9.002256928802549965e+02 3.452414326564348102e-01 4.215145325944846810e-02 6.299469754327196025e-01 1.982790706010877368e-01 2.740039213736686907e-01 6.112543623198275489e-01
1.184142745662021991e-53 9.002775922256570311e+02 9.251099864836669351e-01 4.942982858825029080e-01 6.184014627019385202e-01 9.579696080320942997e-02 6.842003809583744323e-01 3.269381321606013024e-02
1.935026618993066951e-53 9.007711942172204544e+02 2.439197189801313170e-01 1.955774326200948598e-01 8.973173075875793270e-01 4.090667753902295090e-01 8.327073401731525104e-01 9.608301419678898503e-01
2.563443231880410954e-53 9.010549245014735789e+02 5.657500614077259904e-01 1.783863450813772955e-01 5.532915447780399898e-01 6.719012244625132135e-01 9.650609608225128033e-01 3.670549414444547187e-01
3.562354999685152663e-53 9.013864949771714237e+02 9.987154657519436984e-01 3.652643280764610312e-01 1.838765127364245799e-01 1.323967171845441548e-02 3.026095686096920145e-01 8.626722413603763462e-01
3.845288437682969899e-53 9.014654217506943041e+02 6.747600932303455812e-01 3.420413195942728635e-01 6.133368821428957229e-01 5.037220726950402128e-01 1.933639985665365213e-01 6.931610743253876494e-01
4.501521816038811442e-53 9.016254886551955678e+02 8.470498064452586240e-01 1.566884491789835021e-01 6.223480591063202949e-01 8.425088936375699777e-01 1.548838704774586628e-01 6.860482169229668026e-01
5.428378246756456954e-53 9.018152135581618722e+02 5.698017556674757067e-01 3.212785094213423953e-01 5.109368853106023289e-01 3.625028560120833188e-01 5.313791381268144765e-01 7.266760435455347222e-01
7.394071126977832854e-53 9.021267516142693239e+02 8.571143690568527873e-01 9.325169268563537894e-02 3.778579107526386371e-01 1.933544175601575876e-01 5.401618871210578376e-02 2.957341698644055938e-01
7.387479513921403656e-53 9.021283597439029336e+02 9.352632945066178261e-01 5.852419893684612795e-01 7.237956234711087067e-01 7.951156040424089966e-02 2.005664513382084957e-01 4.699996953577791903e-01
8.492202996247568070e-53 9.022702215822127982e+02 8.605976199422606943e-01 1.583255796672004001e-01 2.051286721931344648e-01 9.498843559643976864e-02 2.838952650461553651e-01 5.803477954357920687e-01
1.338190608820302502e-52 9.027274766368138899e+02 3.467149434820755438e-01 1.674779899280721684e-01 4.808096201818753412e-01 4.441278788289343415e-01 3.612188771968795065e-01 9.340612661002023476e-01
1.460455435834046796e-52 9.028174065566702211e+02 7.957282660385760487e-01 1.532258352716953098e-02 6.853085773527799462e-01 2.226121801529203914e-01 6.873604341901169423e-01 8.567038336684484889e-02
2.816537180510099242e-52 9.034766664074695655e+02 1.237343330377550510e-01 1.912643539958978067e-01 8.745026876357158141e-01 7.573256497607141480e-01 2.820000447468600235e-01 5.566785807803474873e-01
3.658985829698069229e-52 9.037408442405460391e+02 8.165971282075182858e-01 3.025174902516984954e-01 4.784925110502985524e-01 5.090227310684536377e-01 4.723476105242525591e-01 4.986087911753851465e-01
5.176586763965747872e-52 9.040903041404508258e+02 5.527149560582259591e-01 4.455558713053577868e-01 5.948964062376297379e-01 6.603650817100503723e-02 3.828273992447864815e-01 2.558165602490805046e-01
5.851818002273054843e-52 9.042154106098259945e+02 5.329458939440666621e-01 2.022840045892055905e-01 8.921291983296059103e-01 8.361919948421517867e-01 2.780304182166865035e-01 7.089373179941054204e-01
6.772160407531149036e-52 9.043639783781092092e+02 8.352519465331064152e-01 2.883136128991375946e-01 4.784782902845807762e-01 5.448524908872073302e-01 2.518696533467190690e-01 2.328074285725236781e-01
6.894849227958759497e-52 9.043844328713819323e+02 8.702985924686695851e-01 3.711812160234653213e-01 6.775215328256162239e-01 4.737695726255057860e-01 1.797708738116543525e-01 7.204382364058867783e-01
8.212741711511856615e-52 9.045618450427670041e+02 6.375135154057787190e-01 4.835549535969663193e-01 9.219642838104650240e-01 3.963203141108095906e-02 9.738742592007367804e-01 6.015626301446419522e-01
1.304278952586653190e-51 9.050268936815577945e+02 5.312684143344597043e-01 4.869200668383288910e-02 9.345654870568527173e-01 9.674178573957098459e-01 3.185130241976844578e-01 8.569723997110774150e-01
1.376670242038238772e-51 9.050834110356595374e+02 5.973646348933469019e-01 1.722594409088592515e-01 6.190005739963490017e-01 6.966503923472778803e-01 1.379585890644083879e-01 7.408374450306266512e-01
3.243756068064282913e-51 9.059429752588603151e+02 7.582112164956411604e-03 7.431501273806662144e-02 9.636265563229150510e-01 7.541814228575882684e-01 8.421212081992527354e-01 2.550078130237219964e-01
4.494391096017188492e-51 9.062715735164734951e+02 5.995961119890289570e-01 1.412696265459082445e-01 6.900032598720428068e-01 9.777850891970092384e-01 6.321514231802710659e-01 5.797316766612998773e-01
1.046885202154033943e-50 9.071196476945548284e+02 7.354789704988539123e-01 1.015112006644455223e-01 7.030324651959688476e-01 9.890264763805886039e-01 4.272412317562656048e-01 1.415937518144161356e-01
2.468402524729651000e-50 9.079798996035144683e+02 1.689174373487465353e-01 7.754798742919766230e-02 8.299378947842863674e-01 3.722147779596941541e-01 8.850121316674369742e-01 8.551201650605270155e-01
5.801038973138300677e-50 9.088368654480394753e+02 6.566616110308644005e-01 3.707674021356776040e-01 7.578979694085049568e-01 6.463477230791130346e-01 6.675832697762621448e-01 7.102881876870875688e-01
5.791476250776102012e-50 9.088377156379083317e+02 6.428682640051456287e-01 9.827636553972873834e-02 2.481318574138667854e-01 6.624287392904548710e-03 1.048896334283239140e-01 3.494462628843750807e-01
6.969539416371606950e-50 9.090253775549539341e+02 4.330779345194382124e-01 9.586924655436246390e-02 5.233612709312180922e-01 6.872788197157649881e-01 7.432885116526374292e-01 4.751555248437856482e-01
1.051181815918965455e-49 9.094388285764197235e+02 7.345655693390895635e-02 1.321907897511425123e-01 7.578938733594120514e-01 1.664619579074699818e-01 8.684802337727589583e-01 3.424728802520204951e-01
1.590704616132635050e-49 9.098555905790924498e+02 5.738649529514067149e-01 9.201776501264524732e-02 5.840903366717621337e-01 7.011960446204179576e-02 8.450134830609474790e-01 1.977919578142006696e-02
2.561094075566688697e-49 9.103343480466857045e+02 6.708156358092264293e-01 1.800321331211843789e-01 5.006088164822568576e-01 5.603973127595202053e-01 9.491466644133788044e-01 8.290433621503900952e-01
2.607646392713442952e-49 9.103548615554798289e+02 4.935816924112093051e-01 5.316898348257548257e-03 2.738092469477967361e-01 2.499356114041706434e-02 7.681160626908789535e-01 6.749922215920785007e-01
2.697740788210853453e-49 9.103913281838605371e+02 5.057499590992855509e-01 1.043038531732847218e-01 7.785935092189324447e-01 7.283728688312475219e-01 2.735162759844051994e-01 6.730582522880842467e-01
3.918774688410424373e-49 9.107671925316760735e+02 5.232673815230326486e-01 3.338756529456102795e-01 7.902805215628729840e-01 7.933181514663846245e-01 6.136712847349908850e-01 1.630183924309516197e-01
7.108742054043481510e-49 9.113652388080909077e+02 7.206164621373036816e-01 2.612290326891294479e-01 9.571494925126587949e-01 3.394105449631361626e-01 5.943300564181681622e-01 4.205547835518832489e-01
7.657790004883744652e-49 9.114421369372373647e+02 5.384425328894297813e-01 1.942437378501206124e-01 9.666229714747581747e-01 5.367535435691787038e-01 9.275945654368636939e-01 3.640690838457417700e-01
8.930876015521454531e-49 9.115984279943437514e+02 8.571008973953088139e-01 4.461946801996283796e-01 7.640779589155838325e-01 4.096548923420942900e-01 4.628744057708166215e-01 2.733975043230154611e-01
9.006767661121485917e-49 9.116093897633249981e+02 3.630689130830109246e-01 8.244739566917391738e-02 8.695879952753340358e-01 7.120892129497358169e-01 5.012336013970505322e-01 6.174178181492919748e-01
1.229786022321464041e-48 9.119233387878762187e+02 9.790202332006272545e-01 3.701610669647215079e-01 7.424539213343922528e-01 7.538884510301896436e-01 7.230227159582266472e-01 6.208358448023024723e-01
2.075439142568436781e-48 9.124491713654819023e+02 8.091199024327991873e-01 4.019284585722127101e-01 7.712491154432644658e-01 5.691032263770741118e-01 4.059071104544910158e-01 2.122810688065818185e-01
2.259907243804201837e-48 9.125368223690953755e+02 6.497419377513737881e-01 7.638141033252920931e-02 4.526682991538354406e-01 5.756817066001629346e-01 7.762828687013981765e-01 9.484911774743753909e-02
2.282744881670713326e-48 9.125493772135529298e+02 2.597695737170191421e-02 1.527912353012094160e-01 4.495006089690716244e-01 2.958243200212851143e-02 9.896816175770408730e-01 5.027181052261520122e-01
3.455383571998807852e-48 9.129664320696672348e+02 1.698736467535812977e-01 4.246125478821288768e-01 8.991775440121798635e-01 2.648193321531027156e-01 6.736697559313205019e-01 3.350038175623567538e-01
6.982507761173516044e-48 9.136724067295724581e+02 6.055370163071550627e-01 4.472514831041717320e-01 8.739546174857019123e-01 3.585818374762708149e-01 6.201485678499315535e-01 5.765969308764004042e-01
8.168596281767908540e-48 9.138317956795910959e+02 9.612854938510457803e-01 3.836642827596538075e-01 2.803319566755309022e-01 9.069108312662899074e-02 8.724367704255665545e-01 6.130622492198597451e-01
8.507121805003580476e-48 9.138749022713182057e+02 3.892606731210517257e-01 9.543338979136439804e-02 4.972479431093471680e-01 4.363116717563748637e-01 9.377928424748200875e-01 1.071166676569912379e-02
1.015171809617423309e-47 9.140541415609401383e+02 5.769907420155839795e-02 3.750028295644841636e-01 9.950225568439262647e-01 5.867680142194314774e-01 9.588468490383804665e-01 3.808557884177620201e-01
3.933710966935348007e-47 9.154111669389499184e+02 8.226419984294969234e-01 5.518433438778113098e-01 8.145499443417256735e-01 4.662907474556765575e-02 2.816277088065616274e-01 6.073994355519287680e-01
6.248763853255587729e-47 9.158764673529194624e+02 8.261863967508438211e-01 2.227639640116096942e-01 5.449539247642606332e-01 3.292647698195200201e-01 1.460210463344610021e-01 4.240723863417936723e-01
7.223458784790025588e-47 9.160239175864711569e+02 7.588236306568807432e-01 4.236638644635787321e-01 8.135429325647581811e-01 1.998755553490837444e-01 2.127415875087331765e-01 7.360425625524580351e-01
