weight logl α₁ f₁ α₂ variance ν μ
7.765219786007225403e-189 5.880466552479591655e+02 9.753613937025520375e-01 2.704118683994838901e-01 3.117738903704879050e+00 8.479922572022173533e-03 1.194150927285127173e+00 1.901345262815397952e+00
2.574107024440620472e-188 5.892475882673978731e+02 1.214423185130902416e+00 3.373288658978826587e-04 3.984486928191528499e+00 8.555064629103666107e-02 6.517712156594471784e-01 -1.521825110333187570e-01
1.247127687319702671e-187 5.908280137301067043e+02 6.191561822986012542e-01 8.242969246265428353e-04 2.150845812422983450e+00 3.354718948911900589e-01 2.264941799610368456e+00 -2.983386218802221990e-01
5.484849811929242597e-187 5.923116603847989836e+02 3.809487110307553381e-01 3.305211623769505514e-04 1.638308785892799158e+00 5.278079367036038472e-02 4.822263434256819914e-01 4.907847056258340945e-02
8.855445099792364750e-187 5.927932032083805325e+02 1.023825055633005965e+00 1.044150984266921656e+00 3.740464214380131658e+00 1.148162454860474600e-02 3.731846506117690310e-01 7.560974309677226390e-01
4.984399355503338736e-186 5.945235686718235684e+02 6.191545064102779161e-01 7.747395514570951103e-02 3.371184618834545788e+00 5.112151598290824023e-02 1.681451140156882129e+00 9.886444195429264226e-02
9.544030344249704497e-186 5.951756716302361383e+02 9.815640213377913037e-01 1.307762367605384002e-01 2.934380679845365769e+00 3.447003100330008063e-02 5.659332991924969081e-01 1.822214740211337336e+00
9.923154671102684690e-186 5.952171266479815586e+02 1.212778926536800306e+00 7.377252037764349346e+00 2.674206529557885403e+00 1.207131110950204755e-02 9.168380553275097267e-01 -6.350978001804439277e-01
3.810870904708584951e-185 5.965651986059640421e+02 2.398817863109777015e-01 3.731310989257446281e-02 1.946342828538000003e+00 8.716464775261520068e-03 2.453102060101977511e+00 4.322185940119237513e-01
2.079709691226433594e-184 5.982646542644743022e+02 1.003813406949855658e+00 8.112227425458994057e-03 1.673005703685168211e+00 3.027300749952673703e-02 1.893256186681999131e-01 -1.101305590022998437e+00
3.169833729928646577e-182 6.032937752734028436e+02 8.726447075251757557e-01 5.803266500015074048e-01 2.831164801619343585e+00 9.761404707984991380e-03 2.677201127391168889e-01 4.320260622673338657e-01
1.375709895781442812e-181 6.047641511167388444e+02 4.329909573406037770e-02 5.156620621767651902e-02 3.431627479069605968e+00 4.705345677906079549e-02 2.362101978667043856e+00 2.771062647688887770e-02
2.935137718570347630e-181 6.055244356060410382e+02 1.104675892529904502e+00 1.425622238205061882e-03 1.599054064310969636e+00 2.884440270160254852e-02 3.608770934295238986e-01 -2.668712982341410189e+00
6.802096270512082501e-181 6.063674120707603379e+02 1.198847492336711618e+00 4.969256805484040918e+00 2.530011236990252321e+00 1.180242832776413897e-02 9.832519752660755508e-01 -3.838639787932459635e-01
2.592756418976258750e-180 6.077079878882291268e+02 9.809265565625434613e-01 1.595146124473071358e-01 1.908885290135224899e+00 1.541489286728757978e-02 6.143912854663159395e-01 7.277777452878931852e-01
2.979060295233394197e-180 6.078493742376221007e+02 7.321348132925188379e-01 2.805972267768354258e-04 1.659373910570385968e+00 4.912857663216357862e-02 1.152360298715936482e+00 -1.057248053759010098e+00
2.997874324759961149e-180 6.078581698031125597e+02 6.250725265694685451e-01 9.657677059884395548e-04 1.844741980743703103e+00 8.547628476595191260e-02 1.798883199170967062e+00 2.437940159060631107e+00
1.343549211963035146e-179 6.093606661950716443e+02 4.809193290730624515e-01 2.001454181366101384e-02 2.006525825132760232e+00 2.591876001668780641e-02 4.072489007436110420e+00 2.535300489682561498e-01
2.673036741382879531e-179 6.100510665994336250e+02 3.417218881972219902e-01 4.790527173676086686e-02 2.997169242988143800e+00 4.169352364964092061e-02 1.089279464444560031e+00 7.900238875486644829e-01
6.369151082733026704e-179 6.109218176096843536e+02 5.688500041581601163e-01 7.570095737807365499e-02 3.539160042313724830e+00 1.660825473606842781e-02 7.036496552187008202e-01 -9.860873119387222330e-01
1.567524164440333900e-178 6.118249339193090464e+02 1.191251913062314038e+00 4.072909399156864341e-01 3.902998118098670144e+00 2.820373207789066486e-02 6.773093959209299797e-01 1.110108236222533407e-01
2.058318661148528264e-178 6.120998259756256630e+02 7.974554451833388846e-01 2.402720270201987030e-02 2.993112529235698815e+00 2.278005418823332295e-01 1.282047776300297759e+00 -1.230456509348035743e-01
2.952389798156533943e-178 6.124630514534590020e+02 1.111306893234504267e+00 5.020648451129855428e-04 1.441040303031145386e+00 1.620573299843096685e-02 2.770955266970374531e+00 -1.280898771243955681e-01
1.294468248265339526e-176 6.162462066877044435e+02 1.203384411730401782e+00 4.188993063711659443e-03 2.143975470008881778e+00 1.809017470852037623e-01 6.638696887358276344e-01 -1.839126280522096479e-02
2.851699352348255473e-176 6.170385217765477819e+02 8.851643675311337001e-01 4.174485833004676870e-03 1.816394654340550030e+00 4.619158285185037682e-02 1.503112307201821984e+00 -1.888218968609087778e+00
7.190792858452470827e-176 6.179659081340191733e+02 4.994586600412119770e-01 4.368681243335071187e-04 2.394054743532511687e+00 8.640852996107906137e-01 2.143868930679253992e+00 5.212547663652054020e-01
8.531281222310645902e-175 6.204419313411107169e+02 1.222254312938098053e-03 1.260849483573289395e-02 2.088309861840174086e+00 3.834374593935146319e-02 1.324800674377653920e+00 5.274953100474346623e-01
1.916828943335821218e-174 6.212539491106136893e+02 1.182850576640960494e+00 3.173201603273275051e+00 1.891721440814675859e+00 1.123766107690016801e-02 1.499203277132637124e+00 1.336561663106632936e-01
4.601490842808558364e-173 6.244347423222122870e+02 1.072952498415764788e+00 1.979019288292529002e-03 2.543988105159575852e+00 1.142024766619487819e+00 3.748827953447697592e-01 9.728592058696571288e-01
1.520479081114939131e-172 6.256324725380982272e+02 7.692425513794294289e-01 1.145926210664831128e-02 1.437366418359393716e+00 9.879272007434974218e-03 6.823769855683692320e-01 7.063694994876237310e-01
1.910975483625177347e-172 6.258635609040507006e+02 4.754624725952920627e-01 2.890880074482424580e-02 2.608489417255486220e+00 7.427200247695753786e-03 5.577616800477833703e-01 1.206425515019825090e+00
1.811965944643754833e-171 6.281154445740478423e+02 2.610521293285033018e-01 1.407250690714432866e-02 3.658471018663679519e+00 1.110409679239564129e+00 1.207714866350295235e+00 -2.038016973237634755e+00
7.826964815223356402e-171 6.295811069604549175e+02 1.192267255449578123e+00 1.895359421811258771e-01 2.944013709133711298e+00 3.152668399760043261e-02 2.785778399461152688e+00 2.708154392663839616e-01
1.708217978022194584e-170 6.303640679629606893e+02 7.566104931210739792e-01 3.452250319729960326e-01 3.801963605646110356e+00 3.524904406887149552e-03 9.998516359329986392e-01 -3.432565404766199091e-01
3.790561039558085291e-170 6.311636312936288959e+02 2.087701226247111463e-01 9.600362310257455666e-04 1.706747504428218543e+00 5.049833838296977073e-02 1.055678872171219140e+00 5.565731401889951746e-01
6.416163098404094651e-170 6.316924375447597413e+02 5.196954292376099183e-01 4.421345408653206549e-02 2.512462282303684624e+00 2.291073171054537963e-02 2.368119438976845625e-01 1.129613042314193905e+00
1.558565413501351734e-167 6.371876383243604778e+02 9.665720744175494428e-01 5.291797679028175695e-03 2.062038357806170286e+00 1.062929296244573413e-01 3.596041025936516089e-01 -2.306523584825855844e-01
1.879996668878327527e-166 6.396802276308876571e+02 1.689044624240730597e-01 3.018283001799953319e-02 2.102785135861292787e+00 1.251909672559825201e-02 3.073174328887709472e-01 -1.728950011159540723e-01
6.666175026736956380e-166 6.409485038620977093e+02 4.272773744630892212e-01 1.701084840128522929e-02 2.464565060372735150e+00 7.905057701864499908e-02 1.511587631708533275e+00 -1.361592497675107039e-02
1.689221498067689321e-165 6.418808104896859277e+02 5.428294131387181309e-01 3.766973025556635130e-02 1.711434895574206694e+00 1.039261329495314023e-02 5.723426251528298397e-02 3.773997218012737354e-01
2.605797425517576180e-165 6.423167814607193122e+02 6.914475196851689320e-01 3.185186712827990929e-01 2.513922640547243681e+00 5.890400315362961936e-03 1.060697266613153333e+00 2.507750026661285103e-01
3.282047191946389520e-165 6.425500100904999954e+02 7.029329672729762724e-01 3.583144652019955301e-03 1.775645145452088958e+00 4.021139545280458943e-02 1.350209015039367078e+00 2.158039803086156394e-01
3.716699446421107621e-165 6.426768787477786873e+02 9.884178736174265012e-01 3.859632022149634550e-02 1.964220467417573612e+00 2.699637104684625422e-02 4.299078824588146719e-01 -8.760040279311803735e-01
5.714969308282098794e-165 6.431096316457676494e+02 1.119899726606023771e+00 5.879916172021025789e-01 3.560046003757564748e+00 1.417049893511048222e-02 8.917534982463699578e-01 -7.454404162688067492e-01
2.483342007221743678e-163 6.468838181414610062e+02 9.211149264634642675e-01 1.757276073090821289e-01 1.813830768038190211e+00 8.113960244311237829e-03 6.258912933452490668e-01 9.388333591931905531e-01
4.737973475190549609e-163 6.475323224123101227e+02 5.303559301968678863e-01 3.242647048206541427e-02 3.731608543025263458e+00 2.382696824269690539e-01 9.687461307870683935e-01 -2.372914448434737533e-01
1.637659393075894204e-162 6.487750660209699163e+02 9.962732909211701182e-01 2.946097771392748865e-01 3.349135801315078709e+00 1.195236637143388264e-02 1.004336486668131689e+00 -1.133776898601797534e+00
2.046955303453176923e-162 6.490006514691900747e+02 1.027107895037025376e+00 5.774111730346556844e-03 1.752493120018971062e+00 2.803704707437068913e-02 2.931276789649726489e+00 -9.329503213490940583e-01
2.076384006622818641e-160 6.536225961063713612e+02 9.518793417750904817e-01 8.375296917568321453e-02 3.522306667069575070e+00 6.310808901359554746e-02 8.722600953480460495e-01 6.230856366565057369e-02
6.183460649808040755e-160 6.547163462743236551e+02 1.128568647908154921e+00 1.157446695978586959e+00 2.630117368351112539e+00 1.080414386369402124e-02 6.120272078962974982e-01 9.933705824032038056e-02
1.472329278167778667e-158 6.578889840595712712e+02 1.028944389383331437e+00 6.543656033497391444e-02 2.675858691476115325e+00 5.161854067609518426e-02 3.945439063989367168e-01 2.723967548242121062e-01
2.233262680844101894e-157 6.606106870646524385e+02 6.619315431185990306e-02 7.743389705416368375e-03 2.842200223545453319e+00 2.177734199766215642e-02 2.023868647412107313e-01 1.288720436395578206e+00
5.602852550932784419e-157 6.615329993150112387e+02 1.154930268946984029e+00 1.007506797635746437e-01 3.133232266026181989e+00 4.709017347703856049e-02 2.312985035218203755e+00 2.433350150493030495e-01
8.131242254653555920e-156 6.642105222665985593e+02 6.687275412011770559e-01 1.106811922707933576e-01 3.488471786275086473e+00 1.879774160727110122e-02 8.379719559327341027e-01 -5.563074978928577163e-01
1.653033577408091679e-155 6.649225057804992502e+02 2.573349008837778618e-01 3.781828697305303984e-04 1.722670291903591000e+00 4.992270118618549746e-02 1.181959173180461731e+00 2.851564945807435469e-01
3.489697998474454763e-155 6.656722088479368722e+02 5.415997563802235071e-01 2.847936904462316371e-04 3.409788458553600687e+00 2.469292342025518339e-02 6.364399589343336938e-01 1.500849839761819737e-02
1.558457830437277480e-154 6.671711755039202671e+02 1.245972206762479662e+00 1.174116320430321547e+00 3.863659298884800641e+00 1.437297131639308535e-02 6.210810018222608919e-01 -1.961042013193090572e-01
3.998180993380956217e-154 6.681158182478834533e+02 5.654573008929026923e-01 1.380526313089196688e-03 2.173039051447451797e+00 2.365120668603693521e-01 9.977117326919049400e-01 1.503939136099585294e+00
4.219599447964384280e-154 6.681722189478481368e+02 8.332135578751740379e-01 7.900410261634082526e-04 1.089488886683409818e+00 2.460957527162583279e-03 3.555909801112182023e-01 1.389677151535920197e-01
2.022566947396423366e-152 6.720445163985484669e+02 1.091419031073218360e+00 6.230687816000262114e-01 2.923773368238213877e+00 3.967774889881044154e-03 2.998226057301604519e-01 1.679298329248440691e+00
2.686546330041149741e-152 6.723309054043772903e+02 4.214541931500526140e-01 4.389521749166343072e-03 2.407064783917047368e+00 2.726315808167016908e-01 6.728251572477363940e-01 2.395620886376535474e-01
4.233819560688078858e-151 6.750908385758876875e+02 1.151397012729448832e+00 5.080920878137215047e-01 1.678924610786535432e+00 9.785790710253929395e-03 7.943683040080781188e-01 8.665242482431316784e-01
2.111979654519907723e-150 6.767004448463463859e+02 4.961111343928706341e-01 1.682688902701590019e-03 2.016358586928148622e+00 1.127095511616847262e-01 1.054325595382449743e+00 -8.219318934953058209e-01
3.078489321193214656e-149 6.793823432033481140e+02 5.954256831783553139e-01 6.636469284764189534e-04 3.911535917552463992e+00 3.150810041355072560e-02 1.478201609872981104e+00 1.507945382295119430e+00
3.728184760382704118e-148 6.818789107555971896e+02 1.205082524149650780e+00 5.916280763939811838e-01 1.942978373947245707e+00 1.238625196220512550e-02 1.089805269055569292e+00 -3.208437497737386401e-01
1.646561471486296891e-147 6.833667635495858121e+02 1.561278256390793984e-01 7.581840980442952627e-02 3.994656405533907328e+00 2.311582350349391385e-02 4.846316754775933933e-01 7.293678499315531250e-02
4.394919624336182948e-146 6.866536087287933015e+02 5.468081782899913978e-01 5.756078148866977662e-02 3.740319404656581526e+00 3.364373498689304798e-02 4.675074517098581350e-01 1.221630683233762893e+00
7.940042316809720523e-146 6.872475780906194132e+02 5.168854322404949908e-01 1.001865554372422321e-03 2.836061414786425594e+00 4.810067709186688009e-03 6.662994684213495722e-01 -6.343604363968499138e-01
2.440424847833405996e-145 6.883729167209083926e+02 1.228303173235680612e+00 3.757820955335788859e-02 1.845778978353708855e+00 1.716871860666501978e-02 1.027755699777588738e+00 3.673830746356635313e+00
2.852170492109181060e-144 6.908339099523968798e+02 2.490517641577490171e-01 1.215104161471712400e-02 2.861797747212979637e+00 5.034836638465341185e-02 6.163457511015215523e-02 -1.825291623518474626e-01
9.779289525027907255e-144 6.920685965074948172e+02 1.142120843114957207e+00 1.347692268457156617e+00 2.749869432726698371e+00 6.620953354680432328e-03 3.329806316160695001e+00 5.143392233388972556e-01
3.386936098636318473e-142 6.956159255647794453e+02 8.742789229672709439e-01 4.738983202313550892e-03 3.644997308312108775e+00 1.598725473031922806e-02 4.205262294189128225e-01 -2.666644157363886602e-01
1.224553299906799794e-141 6.969036610751289800e+02 6.614533008145634385e-01 3.822162802775903954e-03 3.202251884995195308e+00 7.034775229082504758e-03 1.224540453302412901e+00 2.871500167785245861e+00
2.090851328763968916e-141 6.974411562681472105e+02 7.333633000221749798e-01 3.179436913669494991e-03 1.776650209521679624e+00 2.640034216963354705e-02 7.078622453784191304e-01 2.307320435232507627e+00
3.747916000134358186e-141 6.980272849029795452e+02 1.096401157242991919e+00 6.707707754011137113e-02 2.603742323756158328e+00 3.165078170934500223e-02 2.472000720340414015e-01 3.086228364036628591e+00
4.606609797104618522e-141 6.982360771353100972e+02 1.181841323054321657e+00 6.921973286660360047e-01 3.379153216381698854e+00 1.214606694763933036e-02 7.786299585221795327e-01 5.781706175517884461e-01
1.322932516589304070e-140 6.992935209197286213e+02 1.737862393394262739e-01 2.745798504404005358e-03 1.884979096369416407e+00 4.535170008734549368e-02 1.877218309742026081e+00 -2.559536594046361024e-01
8.388065661231180226e-140 7.011429799847709319e+02 9.501606074975160743e-01 5.462741669844757564e-02 2.180301141783429930e+00 1.857152590033724418e-02 2.189034787251398662e+00 -2.722071550532682016e-01
1.907821589335558485e-139 7.019672171987763249e+02 9.805171516874361393e-01 2.053358835924305389e-03 1.864243994684031680e+00 4.797067760056451108e-02 1.289185701160181940e+00 1.348959595647376553e+00
7.514294900056885162e-139 7.033405623298884848e+02 2.390404688218689122e-01 1.015556451251005063e-02 3.045711980634734584e+00 3.334449509426599678e-01 1.653954040096637490e+00 1.144568165630399426e+00
8.866111810836337102e-139 7.035084914841961563e+02 6.855221840243074238e-01 6.098800000687337741e-02 2.752557889931618540e+00 2.335701355333007559e-02 4.439751945734599081e-01 8.562389954601142827e-01
6.809997563081264218e-138 7.055497319920710879e+02 1.152499880553904621e+00 2.257064064201935727e-01 1.423901167007149748e+00 6.895931805536503062e-03 1.086113727191525546e+00 4.734992977172047812e-01
6.469931927971529233e-137 7.078035909100264007e+02 8.621633989699912792e-01 5.544833865966731145e-04 3.904323248791587098e+00 1.174802762321734750e+00 3.145681172756971122e-01 2.044054760235673562e+00
1.104506019684772541e-136 7.083409086097498175e+02 6.689757649846665988e-01 5.664778372336127512e-04 1.844039331330548315e+00 6.049071967010521272e-02 9.018386602612398217e-01 1.619705388757495701e+00
4.762991329525263113e-135 7.121074714101721383e+02 1.171778609363157697e+00 4.031859070959998431e-02 2.924892492855726722e+00 1.022319682609260649e-01 4.136670141944048806e-01 1.245331990906660469e+00
8.992938794435447896e-135 7.127455351997334674e+02 1.086912358899808417e+00 1.596459356108658779e-03 3.426426919279517591e+00 1.263355214307634172e-02 8.701349597966572258e-01 8.238263384231302444e-01
1.359285933326178620e-134 7.131611401145667060e+02 7.224099404913864042e-02 1.585163545032786461e-02 3.701335188380820540e+00 2.574667825760550977e-01 9.145132101284667581e-01 2.224526914727054550e+00
2.043656154878049038e-134 7.135714210382367355e+02 1.589373066853619343e-01 3.164248721113565384e-04 2.764344538666340778e+00 3.618233532222050932e-03 9.545211867011677009e-01 8.683675696631899532e-01
3.484791029743728732e-134 7.141075886813739544e+02 6.600228830653941392e-01 2.795561641462627599e-03 1.514396776176488935e+00 6.838544682015094793e-03 9.204087845440205307e-01 -1.062747126382855622e+00
4.222505435139409650e-134 7.143021092586142231e+02 8.352937094529012674e-01 2.714364907616595990e-01 2.638170323382945437e+00 3.734529192242097128e-03 1.758736667441787860e-01 -4.068088911364203808e-01
1.091060250434804583e-133 7.152539156250134056e+02 3.897947541767973756e-01 2.105513466741354769e-02 3.122242434863798266e+00 9.496691961920523950e-03 2.842724315807809266e+00 1.126089095683465491e+00
2.289409324302959206e-133 7.159975595420331729e+02 9.949243840566089903e-01 1.021511577684306310e-01 1.634340374380802707e+00 6.484619037479918968e-03 1.515995893896088464e+00 6.639872306947743885e-01
2.355456796157302904e-133 7.160285003720273380e+02 1.042070396846236369e+00 5.426894868484725132e-01 1.958797118986813857e+00 5.594933858828784849e-03 7.945295870790551884e-01 8.310251577280157731e-01
4.910231750625312812e-133 7.167655868351366735e+02 2.041439151164796406e-01 1.422248991626937076e-02 3.001027290212842313e+00 3.336955003351908811e-02 3.789550579487598325e-01 1.531469602706320376e+00
5.126392930525554481e-133 7.168111679741421085e+02 1.137851468840128222e+00 7.722386339388050570e-04 3.681638136059918409e+00 5.748213073982316040e-02 6.698948570542907488e-01 -1.711283058905815668e+00
1.303432427608993980e-132 7.177468519015706079e+02 6.783289860241517033e-01 5.633214151853433577e-02 3.956865751099048367e+00 1.016426015140889372e-02 6.989285141138500412e-01 1.469398101936783441e+00
1.295544301910273051e-131 7.200458667979135043e+02 1.050121557437909914e+00 8.411145267969204198e-03 3.425085961141223212e+00 3.052716100973814628e-01 2.044562373838998970e-01 -3.177655783852358917e-01
2.346179331899515676e-130 7.229448091625758934e+02 1.090121252948760944e+00 5.057696467712597954e-01 3.159405371382394634e+00 6.331040325486217424e-03 8.697178717899683997e-01 1.335980135379123634e+00
4.225922864387270623e-130 7.235357586401039498e+02 8.191878942602662250e-02 1.713897647100861643e-03 3.913370346512759390e+00 4.789584177950807070e-02 8.317142347265779057e-01 1.822042122268829889e-01
1.511674709698719500e-129 7.248128241822237214e+02 8.747958254443259918e-01 4.676993364719457535e-02 2.513456018437173700e+00 3.103317611556106331e-02 6.164629566247047388e-01 1.113995575166989993e-01
3.073888038055710560e-129 7.255250492889203997e+02 5.104608609027283528e-04 3.240462877834447437e-03 3.419147966489612944e+00 2.357381555734331530e-02 3.732188761821823020e-01 5.382839806297513574e-01
4.410567547619086143e-128 7.281911945364777239e+02 3.491086629550102516e-01 1.274484386012168617e-02 2.412879194733866139e+00 4.644819201503093409e-02 2.057222656496358049e+00 -4.497947628381593344e-01
1.004953528154569019e-127 7.290172175524880913e+02 2.693669269973733571e-01 8.205052966283769150e-03 2.420197368186794762e+00 1.045736501109727767e-01 3.798140617618543935e-01 -3.774694033140385541e-02
2.660432616190689914e-127 7.299932649999235537e+02 7.963117096463059319e-01 2.477377473171446173e-02 3.853273681701460784e+00 3.389287235401048370e-01 7.846841697699757923e-01 1.871636510664743014e+00
7.198088472204297518e-127 7.309910917534900818e+02 7.473656204864724817e-01 3.183210239928217777e-02 3.209860784102281706e+00 7.086638375213032137e-02 7.181011056318948871e-01 2.221478126252959040e+00
9.496595602224168774e-127 7.312707096294088842e+02 1.214420429356823705e+00 2.321001298366608470e-02 3.207057034511369586e+00 7.740105660793362985e-02 1.558395308855067274e-01 9.872559079075103883e-01
1.018115379747287352e-126 7.313428145970221976e+02 9.539752422515341834e-01 1.499848537164586992e-01 1.866603601653918254e+00 6.978093443599102212e-03 1.265107144169199227e+00 -2.515705917850535878e-02
1.181507177770169908e-125 7.337967373314363613e+02 1.465639501368966313e-01 1.014510370559682309e-02 2.757485112237260338e+00 1.376948962160255974e-01 1.125058755880674166e+00 -7.150907551669102302e-01
1.299152978938170017e-125 7.338941589361270417e+02 4.502127114328935420e-01 4.249607233146002888e-02 3.005775294970329359e+00 1.813623611296105720e-02 2.373180166444371908e-01 -4.694257579235338040e-01
3.779230660835776547e-125 7.349644668987137948e+02 1.006826614794086305e+00 3.846972290814919315e+00 1.800772531335694593e+00 2.339241745394227395e-03 5.081656316785837513e-01 2.020021363540669412e-01
1.527780511670309607e-124 7.363638475679022122e+02 4.582165820930671485e-01 1.421903119478732519e-02 2.953141784409389903e+00 6.012225748606256359e-03 2.085732233103543831e-01 -3.337313945311398689e-02
2.412600282921948056e-124 7.368232366530882018e+02 1.114032429614931097e+00 8.081611668814431271e-02 3.302368826804164659e+00 4.217341248972936857e-02 2.556464149052028456e-01 1.036806666963209667e+00
8.831036813514752176e-124 7.381233039588173597e+02 1.018469657796756245e+00 9.513907118808368141e-04 3.501990843218572902e+00 1.480893246161608667e-01 3.615175492343990493e-01 2.885523750508965923e-01
1.830432821075065570e-123 7.388546690778015318e+02 1.180778267850486563e+00 3.867508251998459505e-04 1.637186492790855485e+00 1.942106714580345631e-02 1.527064204892958132e+00 -1.170314598892545077e-01
5.561173436267517360e-123 7.399684257603475999e+02 1.171710508211744939e+00 3.032538869140954052e+00 3.805920345196077470e+00 4.461692484216116597e-03 4.828659653646686367e-01 1.104984140063377307e+00
6.751132885691444623e-123 7.401648269503835991e+02 1.244070239187968552e+00 4.254035745136097169e-01 3.812358763225684122e+00 9.359144343567842375e-03 1.545898413639079871e+00 -1.832141636743564117e+00
1.729269135040791972e-122 7.411079005716103438e+02 1.905859144438337704e-01 3.282602104154388155e-03 2.987118153456934877e+00 1.335047244114171382e-03 2.335348979435923678e+00 1.250353601954221905e-01
1.837199152654133307e-122 7.411709439299121414e+02 6.324828959411226137e-01 2.869981040628138969e-02 3.106642973112228034e+00 6.419855853876181573e-02 2.952369998937279250e-01 1.207763461509794300e+00
4.522324899114031191e-122 7.420742279374769623e+02 1.213224524351278699e+00 2.113449139273552435e-01 2.356321885449954578e+00 1.681564705870370463e-02 3.755596056734761268e-01 2.902795341790814776e-02
1.369746423730194504e-121 7.431849124411933190e+02 1.052999197082753247e+00 4.806157885502727878e-02 3.243109298378580085e+00 7.284876386690271322e-02 4.769784725504619960e-01 8.177393345440643335e-01
2.043766200362599546e-121 7.435875810930675698e+02 1.221233091837494289e+00 3.447216758896711440e-04 1.373039658729897416e+00 6.408443085672575583e-03 1.407638101363466898e+00 8.330090276604550370e-01
7.945898837556823750e-121 7.449479427367227800e+02 9.493025968382646784e-01 5.038553966908197040e-02 3.698462433561361173e+00 4.813210135158407094e-02 2.682030106794938695e-01 9.894723385873408494e-01
3.437108697466316455e-120 7.464150025266955026e+02 4.618751279348701222e-01 2.290932316094863516e-02 2.920630353225439180e+00 5.933945615077064473e-02 9.826517521347928330e-01 -7.363894990412315211e-01
4.429191316801221404e-120 7.466710889240425786e+02 1.231787467857689222e+00 1.244738060412897557e-01 3.271929313656637195e+00 3.125303426871484797e-02 1.001834956905312879e+00 1.704787091668631849e+00
5.512534498946086447e-119 7.491949814957063154e+02 1.089421690261273445e+00 1.017972702834253895e-01 2.224692273713842372e+00 1.463536493749214781e-02 9.276210223130009203e-01 8.375535532540554495e-01
2.661647399930527599e-118 7.507719873440090623e+02 6.262104911046919575e-01 2.998689827481204606e-02 3.464675514752732610e+00 9.583918323126594530e-02 4.221848732641549917e-01 6.752616643022926746e-02
2.917862782102893208e-118 7.508663935139904879e+02 7.366226375736596443e-01 7.547290677424440229e-03 3.534737742326116816e+00 7.539642674726402261e-01 2.722526889892006863e-01 2.535045402740202514e-01
5.188818864710084365e-118 7.514445481818586359e+02 5.090075124229925807e-01 1.038330453656266875e-02 3.357823911677082052e+00 5.606241756275772564e-02 3.288984937411225218e+00 3.370546082259128440e+00
2.060348535887992924e-117 7.528260023432975458e+02 7.203793921574845882e-01 3.674938772842210877e-02 3.510066862040123414e+00 4.151599872485334936e-02 1.355574626156179852e+00 2.209631746171180300e+00
2.369028942322156965e-115 7.575732775108241412e+02 8.603706006586896438e-01 2.573910510772877986e-03 2.319046825398698886e+00 2.939794164794641822e-03 3.055687854679487447e-01 -4.292118742658508346e-01
3.174511233315396537e-115 7.578684510468483495e+02 1.752843870680501071e-01 2.804499742801820823e-04 3.673387317669299712e+00 2.665691046637319941e-02 1.514997707965298313e+00 2.132064182959627074e-01
8.019165585954597892e-115 7.587976317434311113e+02 1.184059796726250502e+00 1.805243402731803240e-02 3.394002932143949991e+00 1.740677557804900383e-02 2.538260308912844154e-01 2.399439915351176289e+00
9.730908143342845907e-115 7.589936045948215906e+02 2.150979839069014354e-01 4.616693731137602730e-02 2.828443738245281391e+00 1.147487739503555600e-02 2.773841768019451037e-01 4.659690692381812660e-04
4.884698951292138941e-114 7.606094901180402985e+02 9.967455319733307118e-01 1.398452336930159669e-03 3.072836513856149310e+00 1.529485199682990848e-01 2.408710030468385610e-01 1.795324595937616508e+00
5.627807019780848546e-114 7.607536023109684038e+02 1.171960168331158680e+00 6.548418732936146097e-03 2.458973801386394875e+00 1.775121098425408994e-01 3.335092020389941458e-01 -1.403271032369604043e+00
6.993150737879184060e-114 7.609733136656386705e+02 4.948886819287173777e-01 2.399634399372704840e-02 3.084656537104324858e+00 5.016969606588132097e-02 1.016357108171637380e+00 1.508389036387087767e+00
1.211138352498164713e-113 7.615250282591393898e+02 1.204265153788700360e+00 4.716067939864666131e-03 2.036764327480820480e+00 4.518505196287645603e-02 1.879270692979293278e+00 2.106779728201803703e+00
1.243456268195127900e-113 7.615538623699287655e+02 1.159166516052173357e+00 3.598506607030587160e-04 3.348152989764194398e+00 2.054316507107448522e-02 8.758902021921822767e-01 2.302225013195890568e+00
1.297800055009008393e-113 7.615991381201963577e+02 2.873304723510983205e-01 2.558772716427753884e-03 2.674440871994364421e+00 6.413160917490198232e-01 4.179850051784972931e-01 2.535873670920024137e-01
2.550389741076447392e-113 7.622772137417343856e+02 1.225070252736841336e+00 4.503257401566472008e-03 3.367311289536612851e+00 1.761602813672387760e-02 3.984448549971496001e-01 4.195735076529816254e-01
3.741876987576457586e-113 7.626630549084736685e+02 7.637921703772283522e-01 7.075925056313181818e-03 3.902785052730714188e+00 9.844425657257701787e-03 5.453878195882514435e-01 1.056636928466549108e+00
4.101705524919605019e-113 7.627573704235065861e+02 6.406021268924534384e-01 4.171642187304758762e-04 2.461202486794445310e+00 5.800043337696546564e-01 3.590107046557169945e-01 9.250134314027241844e-01
5.375902042697756680e-113 7.630303939364355301e+02 1.041374229840906496e-01 1.357758608346095646e-03 3.108694014421891527e+00 2.192131035161638819e-02 4.486845508677373418e-01 2.680704495425108580e-01
1.055665890211988372e-112 7.637077243909759545e+02 1.014529289112563237e+00 8.388948988288824279e-03 1.781209919404177278e+00 1.288640789642593251e-02 1.234507720784971729e+00 -1.755201642564760078e+00
2.128604091426288271e-111 7.667141041493368903e+02 1.237081680217782420e+00 2.852845301600539507e-01 3.177614520903929485e+00 1.523952652232024758e-02 2.915419462680569618e-01 1.245550731545153944e+00
