7.354283621083921307e-01,3.941960735535320337e-01,7.761007510825496114e-01,1.704664939697468906e-01,6.999876677499013988e-01,5.137891120888546936e-01,4.388020434384060087e-02,3.711327458179881633e-01,3.731667224033998198e-01
9.040907573464028735e-01,3.765584923311038335e-01,6.448421470163767655e-01,2.292257035954694266e-01,6.423258754110156010e-01,4.323435682527131396e-01,2.747424977435736215e-02,4.541963249914757195e-01,3.575339880985410890e-01
6.977743883324150076e-01,3.135050569492870420e-01,5.950733616681639360e-01,2.203871371343787966e-01,7.226074676285769716e-01,4.704564876302207432e-01,2.504027786128942834e-02,2.685584068376913325e-01,2.100513328512573774e-01
9.996794618574508240e-01,4.716983644230325901e-01,7.217655332244145017e-01,1.204159009629591215e-01,6.560803805907565733e-01,3.366948531355984375e-01,1.778606001454471897e-02,2.025710323562712190e-01,2.033311911154730423e-01
2.711752016392821041e-01,3.173475566047962992e-01,7.202417172373620780e-01,2.115764017347209480e-01,6.684554740967108000e-01,4.183672246146845630e-01,1.469310678831061423e-01,5.197702206712332407e-01,9.654549819945317246e-01
7.136015103143137361e-01,3.971247137663466154e-01,7.379232303308187468e-01,1.552536337478237216e-01,7.102069592044351065e-01,4.915082045075723216e-01,3.340722966766242197e-02,3.849878709980022462e-01,3.766732561858725514e-01
6.024632705714542125e-01,3.353862871858851458e-01,6.900239158121416194e-01,2.427128924172615720e-01,6.582613427197573364e-01,4.086201706587194726e-01,1.338644945768568406e-01,5.758930338449121944e-01,9.828675585298076722e-01
7.340285921124860558e-01,3.976585078171214760e-01,8.216244565903545460e-01,1.874893617122398159e-01,6.869382144361549924e-01,5.130169262051967882e-01,8.479297123131657177e-02,5.099449566702943804e-01,9.619732044064407406e-01
8.944239600239481947e-01,4.377083304239174355e-01,8.008253744869404667e-01,1.473804899213854158e-01,7.083136211308783681e-01,4.498672401144638844e-01,5.605410351325437746e-02,4.921057197455713239e-01,3.793092301074789674e-01
9.855371557521810377e-01,4.411794034854866764e-01,7.226635865732583541e-01,1.576562004003348449e-01,7.269094204804906756e-01,3.683353457365449724e-01,6.293583882340231250e-02,4.065604679714056591e-01,3.585715583341936297e-01
9.455685011048466926e-01,4.001934574224388363e-01,7.499717400396279654e-01,2.536056687068638515e-01,6.762482089758238279e-01,5.835803493328480807e-01,1.905910814527011360e-02,3.415136286000357568e-01,3.372681626138122057e-01
8.625403744727108135e-01,3.979500347807806149e-01,7.210304437540345779e-01,1.904936117232045034e-01,6.562757183501132241e-01,4.487129200528852668e-01,5.433316023757626956e-02,4.557623215221804358e-01,7.558077980495176984e-01
5.922060771354209496e-01,3.634169981209182665e-01,7.395832520727126935e-01,1.717121773080528824e-01,7.093328016859515861e-01,4.186199260222212559e-01,4.961697958051189405e-02,5.033628652054565888e-01,9.478986497095951425e-01
6.244305486588155318e-01,3.015852078099205968e-01,6.366113220487875646e-01,2.940362063937364545e-01,6.172681595898048545e-01,4.439255778033203703e-01,6.837288606578903472e-02,5.185292682172656376e-01,4.052992187252910661e-01
2.226844173061318655e-01,3.218384733096646411e-01,7.713192992440123241e-01,2.340401404137581465e-01,7.093110675003063692e-01,4.564193842547031865e-01,1.904242620885341353e-01,5.845445531055828425e-01,9.975576329181043977e-01
4.275276534929073335e-02,3.200988936514713168e-01,7.901848635397282772e-01,2.112308878210200636e-01,6.950826028555517899e-01,4.647134990015326372e-01,9.124558286861630951e-02,5.367138810815544891e-01,9.995822318921623317e-01
9.590543579724032375e-01,3.455518809458771878e-01,4.727560500779961483e-01,1.740894619205560490e-01,6.379727241120539682e-01,3.371916162605350653e-01,1.501356766419491284e-02,3.677469207696342779e-01,2.152346491093125036e-01
8.467828018313067195e-01,4.060231149319283306e-01,7.156515155565684738e-01,1.475389445065427019e-01,7.123404753065610828e-01,5.387193988113753162e-01,2.398558016420329619e-02,4.280529387663695728e-01,3.762525111537639022e-01
9.282295392305526249e-01,4.257081833200357379e-01,7.763657541014078456e-01,1.726850302690527417e-01,6.080020657379722193e-01,3.703401782607456116e-01,7.154916038883485374e-02,4.244922937593655354e-01,3.650820061372418435e-01
7.510697135024179127e-01,3.965371199224062559e-01,7.809627311838106545e-01,1.920672467214895041e-01,6.689824773779805556e-01,4.571490567663281657e-01,7.417854051356499723e-02,5.432219813535901221e-01,9.106630870022857094e-01
9.736441043648389471e-01,4.510331444182207883e-01,8.603026549169638937e-01,1.908084864870193964e-01,6.660905355329167499e-01,4.874633050534669110e-01,5.062874542772860531e-02,2.588550164582910096e-01,3.395152308585169254e-01
8.898860070952512302e-01,4.005823497565549340e-01,7.426992760084336620e-01,2.383383534036570550e-01,6.418695548941463214e-01,5.175519099851750848e-01,7.169744263013265451e-02,4.394401706375594130e-01,3.773318283927190597e-01
9.310437262738240349e-01,3.387525615065419826e-01,5.590037509047720565e-01,2.230968765902616446e-01,6.702311927008184345e-01,3.863559372161712302e-01,6.242357074857193822e-02,4.170489800336609210e-01,3.726600671854622404e-01
7.446712727180968550e-01,3.671640980354092809e-01,6.487094346864613614e-01,1.519768497615790470e-01,6.541445610485466799e-01,4.160098744215054434e-01,8.437561843426374941e-02,5.173710943913319982e-01,9.192203065422125396e-01
4.586229687482817341e-01,3.323608887068177364e-01,7.364461464663452084e-01,2.161865442004428095e-01,6.994890800096327244e-01,5.090029008193522886e-01,1.442050048714537680e-01,5.564289824097825576e-01,9.692996428728892777e-01
8.045828446026974667e-01,4.079934243934374427e-01,7.384111537328840180e-01,1.571251157354484063e-01,6.320049493703768784e-01,4.749746278945233269e-01,6.002828360309875322e-02,5.138353505821844358e-01,4.168559264005595733e-01
9.979298130946299139e-01,4.523463303497671228e-01,8.182342270937164042e-01,1.613907778965965045e-01,6.372326690005248873e-01,4.040705164825293405e-01,3.656643206075657626e-02,5.260243962036627030e-01,4.052759117708717440e-01
8.844164267969145676e-01,4.336464508876019530e-01,7.792320351796141464e-01,1.372575569078570701e-01,6.152967595635121523e-01,4.902605366370137996e-01,4.300428002678535755e-02,5.465660699532798317e-01,3.867242661389234115e-01
7.309152009453117049e-01,3.390145530446356803e-01,6.469237742111004774e-01,2.463261700401386811e-01,7.208679111967879471e-01,4.759826027760746259e-01,4.414675244534491810e-02,3.781519702169227615e-01,3.638919458239905369e-01
5.540906543195505130e-01,3.284236942373665591e-01,6.721532016284066380e-01,2.129459813161167225e-01,6.809824906120679477e-01,4.153439978931943721e-01,8.092003889864118893e-02,4.108034681105236507e-01,3.854833770978702834e-01
5.668153986902281227e-01,3.136401821796164224e-01,6.662291861515091673e-01,2.376136112989675475e-01,6.774648546429660190e-01,4.393216464641948038e-01,7.263107271417393318e-02,4.899335203230382740e-01,9.515717751249661571e-01
3.719550056593249332e-01,3.291095869734722568e-01,6.972961688278519476e-01,1.922629076715317020e-01,6.573263510724913772e-01,4.587877355673928848e-01,3.719395975504319329e-02,4.242798608449234177e-01,9.026663226367799275e-01
7.566178986801881390e-01,3.885377600881339544e-01,7.211916419112922583e-01,1.573433603223561850e-01,6.858352552713927741e-01,4.612819934166861868e-01,9.409063540643537726e-02,5.456056259846387979e-01,9.883760963110383990e-01
8.763588604056626874e-01,4.302278942067203626e-01,9.062004978156921187e-01,1.904007215262691621e-01,6.684223750671177688e-01,4.684505546284334909e-01,1.061440662693054482e-01,5.421337298354242940e-01,9.847975332560343631e-01
9.279957663792467448e-01,4.444456930331552869e-01,8.560944166143661382e-01,1.653018788333441291e-01,6.921499501803797250e-01,5.026940088812472673e-01,8.462153373600281303e-02,4.772754595983194070e-01,3.935426979506835843e-01
7.789440862344028105e-01,4.265857638336501001e-01,8.973278207813755181e-01,1.142400648556244902e-01,7.128430399850113064e-01,4.467703624823511910e-01,2.399105283123269261e-02,3.869920496504944962e-01,3.609008477657351111e-01
8.050439909455515686e-01,3.950490510258707899e-01,7.285515727641577177e-01,1.725810098003613957e-01,6.862274902090297335e-01,4.527988166927164326e-01,1.460940452583187610e-01,5.347805494754611644e-01,9.811504589810442489e-01
9.628434913120411665e-01,4.069380027717784953e-01,6.626199244262703791e-01,1.759452874259643806e-01,6.318488624353072458e-01,4.041568803597017645e-01,1.997233364360351260e-02,3.124957602978870597e-01,3.728557158018646622e-01
8.463798954176000588e-01,3.342986314867630870e-01,6.254105269921070853e-01,2.794519575114058352e-01,6.550525843137799953e-01,5.206613316973190964e-01,5.500471111812122588e-02,4.805100312468133517e-01,3.730617341592171732e-01
3.157143991082335677e-01,2.871578326661910485e-01,6.764580990680415518e-01,2.303297376176269839e-01,6.743690529473123085e-01,4.404922486954355176e-01,3.750382570583359054e-02,5.335691414264683852e-01,3.878223123644836123e-01
9.616035034367277357e-01,4.403837490863209969e-01,7.715764537542804113e-01,1.742318295091391245e-01,6.692051734602180169e-01,5.636411773164196060e-01,4.183223752200331685e-02,4.932596064583663620e-01,3.790482813337737733e-01
1.130670808592264542e-01,2.791936534105278755e-01,6.551658597525069627e-01,1.758231261859309336e-01,6.216179694040897541e-01,4.495630086742012366e-01,1.672253713672275932e-01,5.092147972451713800e-01,9.732935495772100376e-01
7.707934866799189821e-01,3.672740428354486220e-01,6.198321854436240619e-01,1.682081891277372732e-01,6.912911849302983969e-01,4.498037899541688089e-01,2.267792224105079357e-02,4.191551176581944649e-01,3.944193357269095701e-01
4.151334429920685021e-01,3.407272366520133211e-01,7.547971677454661243e-01,2.294813711368913767e-01,7.050881170096507944e-01,4.439652171917921053e-01,7.764818822678817845e-02,5.222628154756011609e-01,9.137527723488506615e-01
4.763067957778950867e-01,2.906885419266309056e-01,6.135087437515875930e-01,2.107428691177625213e-01,6.675550611621140495e-01,4.915522099083162733e-01,1.339918251499026824e-01,5.261825890017308716e-01,9.748021623444471651e-01
6.712486832621700206e-01,3.952976995141703198e-01,8.185633342299105664e-01,1.702645219342973359e-01,6.877656043182279744e-01,4.511780486467510398e-01,8.039303631197147748e-02,4.566898323041632124e-01,3.701888187479058789e-01
8.923801116635714514e-01,4.344509903979523191e-01,7.566270700686474893e-01,1.403854290912553426e-01,6.476714366779490195e-01,3.899583131356935684e-01,1.490191863677241962e-02,3.665249284050308698e-01,3.837133102517301664e-01
8.217522766651095267e-01,4.070779409111131009e-01,7.606524347078020831e-01,1.823116608328270438e-01,6.523102517833222480e-01,4.489039681650735525e-01,1.575410317270592164e-01,5.389931401154621771e-01,9.750237422268128729e-01
6.915909632373484772e-01,3.754451201855353859e-01,6.966979801210553269e-01,1.539538126613662627e-01,6.764588350894719104e-01,4.837962284892615150e-01,1.522665954519507869e-01,5.236373081304058763e-01,9.514192984474926229e-01
3.371027346516685674e-01,3.038278861408262865e-01,7.051339376391018154e-01,2.538428695208927444e-01,6.782791638022428460e-01,4.801919842572547892e-01,6.236499074740293330e-02,4.627495086584080819e-01,3.942986205874412509e-01
5.544084846962837876e-01,3.561078802380883701e-01,6.889047315858654041e-01,1.443505791391079263e-01,6.497341571942186755e-01,4.414500643314835937e-01,5.595620440491579084e-02,4.456429561252829852e-01,3.625601986697679080e-01
7.792476435953161751e-01,3.311320757049962538e-01,6.521840571300463463e-01,2.696498270257728924e-01,6.547747229644866884e-01,4.405712632603159817e-01,5.068844238684094144e-02,4.226364080928690647e-01,3.978558852906739496e-01
8.163014155286771878e-01,3.799044442445568825e-01,7.766552586802354385e-01,2.386835668743136907e-01,7.204196846425848788e-01,4.970505747308904265e-01,7.820965100472992981e-02,3.676791805671475455e-01,3.728455286016976178e-01
9.898834712148723014e-01,4.355705350285212218e-01,7.125562355391416025e-01,1.619794564238515311e-01,6.949927857238148432e-01,4.436424732287999606e-01,8.124220875451963753e-02,4.145960499059875848e-01,3.627672089064877259e-01
8.921749954070388178e-01,3.902801096547460769e-01,6.432427557418871622e-01,1.894415427043342204e-01,6.470508462432709162e-01,4.230473041584628113e-01,3.360759723935799470e-02,5.502279090250417060e-01,3.747949866473469505e-01
9.129232467777920190e-01,3.820838593306191688e-01,6.856522652896118730e-01,1.966154128457336114e-01,6.596963478652293489e-01,5.177012747461205988e-01,5.109612913995918021e-02,5.238584177831276945e-01,3.980192269088649315e-01
8.571912255338181019e-01,4.146010676951223939e-01,6.986237832747754783e-01,1.074100347347164697e-01,6.689549615141803240e-01,4.788257024369186876e-01,3.582419458871969470e-02,3.977343793508966163e-01,3.658545888534536217e-01
9.590173100851977495e-01,4.365361759424137289e-01,7.010207233451806186e-01,1.517548056793500133e-01,5.955057971336830125e-01,4.359835267641744561e-01,4.061859134649874192e-02,3.698369414400788924e-01,2.142629778371348825e-01
7.658934771944082565e-01,3.846162730314857114e-01,7.056993352698992528e-01,1.804310490744583939e-01,6.762026666359347571e-01,4.713129885115299178e-01,4.900158946256141790e-02,5.034314337894058022e-01,8.727897605639358680e-01
7.782600499406097105e-01,3.756731004197463863e-01,6.420860632966914894e-01,1.632947346170157688e-01,6.393841061579433882e-01,3.595200278465331412e-01,6.548127601699421652e-02,4.698866773073328562e-01,3.943657212365626608e-01
9.732253985071122049e-01,4.183555450723559499e-01,8.114067380236359428e-01,2.127657498243311074e-01,7.103378534023899737e-01,5.752552110648407879e-01,7.440077913506003282e-03,3.451902529744854675e-01,3.629747569700963461e-01
4.639756581891779086e-01,3.840627656581445670e-01,7.885129841666328465e-01,1.255708634679664482e-01,6.595664508809766513e-01,4.625425979740346305e-01,7.581359025301356858e-02,4.972553387731476482e-01,9.888094952587971331e-01
8.764342038284358427e-01,4.035527440530931598e-01,6.704048703642147000e-01,1.804514413013478258e-01,6.366394106610481218e-01,4.214625269590790424e-01,4.982952825683047149e-02,4.736970567359374273e-01,3.823255658636104393e-01
7.108326404561255973e-01,3.909055841307489398e-01,7.066773707219415890e-01,1.357917113217458338e-01,6.535620785946620881e-01,5.099231283932454950e-01,4.402956913018394453e-02,4.517160516332382469e-01,4.030638017780357463e-01
8.237747796138306100e-01,4.041068381868288539e-01,7.246280428385352135e-01,1.488929491949581574e-01,6.281203337165270906e-01,4.140596086451806546e-01,1.652423538411549458e-02,4.041636683266646157e-01,3.565058901560893556e-01
6.317255866923261465e-01,2.763602736552300820e-01,5.608544024330215372e-01,2.329924950987608545e-01,6.424872284835576597e-01,4.762956410161369170e-01,1.030229074774530185e-02,4.758694276708284043e-01,2.214537514470195090e-01
6.819338321857371099e-01,3.509794726550719557e-01,6.617538729004400766e-01,1.724874842978738054e-01,6.517954333275139955e-01,4.086138210310064078e-01,5.384571239052274305e-02,5.417128649352416225e-01,9.500856181103848330e-01
9.437983463004020468e-01,4.656404261740965111e-01,8.649337432293917605e-01,1.412968409995879471e-01,6.400786805479435904e-01,4.049364811761930749e-01,4.799703201511927586e-02,3.252413702573937471e-01,3.532648416340961606e-01
5.479975773071179557e-01,3.460042594474261324e-01,7.176197545101672404e-01,1.876173956846740043e-01,6.500774399257173153e-01,4.974181321153312574e-01,5.416735691282251186e-02,4.981430569255816954e-01,8.838455354025873678e-01
4.056874037640080810e-01,3.174135290006478427e-01,7.334279586073391144e-01,2.488504777155345071e-01,6.713412898690008790e-01,4.804170354878620208e-01,1.045949534274732973e-01,5.686524674244145539e-01,9.172267468802555168e-01
9.912474097274972529e-01,4.304274738629612629e-01,7.755520095150649773e-01,2.036086727673460384e-01,7.006487145879334300e-01,4.706729575366922491e-01,4.098178206641903132e-02,5.180202662454236329e-01,3.704237894203853410e-01
8.878940069204989127e-01,3.966968450747807018e-01,6.791904318209490699e-01,1.673442833332944579e-01,6.171496146914174918e-01,5.769692834057924546e-01,2.561791127519021799e-02,4.043650969893688996e-01,2.134312842835744961e-01
6.396680422887146555e-01,3.379633712247516186e-01,6.685447540696821678e-01,2.307604412869858346e-01,6.969792396542808799e-01,4.814401729227796856e-01,2.499462478479568678e-02,5.169765468666004393e-01,3.898936670573596164e-01
9.508237708590614456e-01,4.472642897137604212e-01,9.010135679607991221e-01,1.808882377221303905e-01,6.034236871716571748e-01,4.242756444923153625e-01,2.511046639560184091e-02,3.750366283241534093e-01,3.597782502409536676e-01
7.463123773520243809e-01,3.881135628263445159e-01,8.150984185432084139e-01,2.105072652588398097e-01,6.889733312818686617e-01,3.898290980773798098e-01,3.978634990724200238e-02,3.877445744128533711e-01,3.842993273166966928e-01
9.389327522035775253e-01,4.745645150427704739e-01,9.848284088105658807e-01,1.387566066963994149e-01,6.234805247290963193e-01,3.417174440902528421e-01,3.861005380900263406e-02,2.544824336076916826e-01,2.089117151885949153e-01
5.020282266060311915e-01,3.206515670342041657e-01,6.343220147108283857e-01,1.879202626541512378e-01,6.570440723969067642e-01,4.503712808440843984e-01,9.334947384347069832e-02,5.478246288651975604e-01,9.790966268349954316e-01
8.504600978487941720e-02,3.518787699192799656e-01,7.905947479842316827e-01,1.446085989857553156e-01,6.678453464828899566e-01,4.379553182008548706e-01,9.576805864933388146e-02,5.429445852145428075e-01,9.962501513500656714e-01
6.995762585779299325e-01,3.519343682125139483e-01,6.124858711889756835e-01,1.600884237311097635e-01,6.881595930642979697e-01,4.688149758900069242e-01,3.661445952855280073e-03,4.711799014508956107e-01,2.163581676604188209e-01
8.565628897959365329e-01,4.034903667387823578e-01,7.295023539432125004e-01,1.829786588848350271e-01,7.072923312784316074e-01,3.443860874618940859e-01,6.373383207737301492e-02,3.412860839612202879e-01,3.615467492287866014e-01
8.068245296125930999e-01,3.309713423439153424e-01,5.537981379446061947e-01,1.877226661130015350e-01,6.221809548866410466e-01,4.377633463104660949e-01,4.413821054314688574e-02,4.436334755384288564e-01,3.587262682759634336e-01
9.141863321544698717e-01,4.115476973968679730e-01,6.641085172498819578e-01,1.744545304779033246e-01,7.227073380461783714e-01,4.441940465676340599e-01,4.268529366659473689e-02,2.922144353766678027e-01,2.109369508356701561e-01
9.252037725961913539e-01,3.738657511039857329e-01,6.045874514544631317e-01,2.304849410503583274e-01,6.307857119938597990e-01,5.861420706641413680e-01,8.547849352106620668e-02,4.645288025870262238e-01,3.938749020646069576e-01
9.741257015437596589e-01,4.284636436066634468e-01,7.333872211464367297e-01,1.906483863128752843e-01,6.483492861308746136e-01,4.575649660244352490e-01,4.419616998609296465e-02,5.692149568180027153e-01,9.752569642133704919e-01
8.099751648032226248e-01,4.324580991030898547e-01,8.199888084672567468e-01,1.321751783158196802e-01,6.684788149008199509e-01,4.584839533587877214e-01,1.247864905702988220e-01,5.663378255702705699e-01,9.421063180516537905e-01
6.515192819417299219e-01,3.305622691739441565e-01,6.717227832612844285e-01,2.234060719038841181e-01,6.310838627660134703e-01,4.473200431971439683e-01,5.055435536174633648e-02,5.277360089137270727e-01,3.820732277999109860e-01
8.091899043726997753e-01,3.818140109503683211e-01,7.407506298276826939e-01,2.055214787887419681e-01,6.413145132209517874e-01,4.046230910429829963e-01,2.604787598344311672e-02,3.560333237067777601e-01,3.839114567996676497e-01
5.892430098078735856e-01,3.209397638513831197e-01,6.198375021893132164e-01,1.911184273431501268e-01,6.713984429078594385e-01,4.501756363492273594e-01,1.763921554822185656e-01,5.135094845436953825e-01,9.992645002881643812e-01
6.472633767671366334e-01,3.726915085591959165e-01,6.722804011641123623e-01,1.531269111483680445e-01,6.775010981197611137e-01,4.690831507231892905e-01,5.441740099364467120e-02,5.032386924069280898e-01,9.130190116771983444e-01
3.006828410890314274e-01,3.184034034651651579e-01,6.962140863190320328e-01,1.653773923141567681e-01,6.254001500591535034e-01,4.706828179374397680e-01,5.322645128467243247e-02,5.280932393824167015e-01,9.272342479615920396e-01
9.505164510683221657e-01,4.317550176791659644e-01,8.012155881105178512e-01,1.841401536294849095e-01,7.074778305364975983e-01,5.145276251486494701e-01,4.842868618497132155e-02,5.787749471786325373e-01,4.285201359220658368e-01
8.947224751931897035e-01,4.182331509939914427e-01,7.881650563265658604e-01,1.994809987141941965e-01,6.758588343787867991e-01,4.548866700071813041e-01,2.769459410320357362e-02,5.774150229185601724e-01,8.975483777477830660e-01
8.270879697492902194e-01,4.111958312154965767e-01,7.654527771505573730e-01,1.635867764953433390e-01,7.147833388392289544e-01,4.594176558994724213e-01,1.551291477438864197e-01,5.599862438948396415e-01,9.801052331917785576e-01
7.520868909171392058e-01,3.528621656733826883e-01,6.384222148028118049e-01,1.921852723401821506e-01,6.687432716151435752e-01,5.068032316730086695e-01,1.858044962978434855e-02,4.911371936135640603e-01,7.595714288716541862e-01
9.964321313501189881e-01,4.711903725967274137e-01,8.552802962534804543e-01,1.406832882487434044e-01,6.566828902161553350e-01,4.407888717345193608e-01,1.874418774607002069e-02,4.022653175541797133e-01,2.198149597396507060e-01
7.361648937248679303e-01,3.327771441911224759e-01,5.876776676945126843e-01,1.868554943373871013e-01,7.106181791196999331e-01,4.756617027204634307e-01,7.296383876017555059e-02,4.306737019975018232e-01,3.721756458881942398e-01
9.925011820889341196e-01,4.523243770115499274e-01,8.478984632073348626e-01,1.862570386610009621e-01,6.830556919734457333e-01,4.878890478443654311e-01,9.828028920398873547e-02,5.171174653167180946e-01,8.609077819033913448e-01
8.107320578750625284e-01,3.588563385457837485e-01,6.881650746791054818e-01,2.428374618605244062e-01,6.946518124766416502e-01,4.352607386919600252e-01,4.576108089869374007e-02,5.462452282555776417e-01,9.623782914860850024e-01
9.457157955373444169e-01,4.077870237419523036e-01,7.693659893269826355e-01,2.092947752106757708e-01,6.814705745872708942e-01,5.794559917268470306e-01,3.952047325745126904e-02,4.763306028943302683e-01,3.975703903319929844e-01
9.372492340361366914e-01,3.627792338085507051e-01,6.495484418628514334e-01,2.845501750681011521e-01,6.360128653332772775e-01,4.830702319101962128e-01,8.195714254725941506e-02,4.520929560680795323e-01,3.710896528844533915e-01
8.660614575500759083e-01,3.759313341037590073e-01,6.784814691145206744e-01,2.103685229631172549e-01,6.928842205076062299e-01,5.355966411658014126e-01,3.482189690621322747e-02,5.153567608260846145e-01,2.257366684128809253e-01
7.559809228329830155e-01,3.074387812423505228e-01,5.750309535303467223e-01,2.410532111270937694e-01,6.032256816363228413e-01,4.449032024737828994e-01,3.755080193161590418e-02,3.281199414893519739e-01,3.558286329851989005e-01
8.688095801835656884e-01,3.898758443761807246e-01,7.317346393238869373e-01,2.306245534924857010e-01,6.742412093756842140e-01,4.994017088476478961e-01,1.020055588569595967e-01,4.844664949497321516e-01,3.765474915980195902e-01
8.411983336075135043e-02,2.569858285848125590e-01,6.766229715130465117e-01,2.703302744882242203e-01,6.512907840502062395e-01,4.638607787429687157e-01,3.836120508870137502e-02,4.611994801776259645e-01,8.989772487385674360e-01
5.497971420509344398e-01,3.027408299235604394e-01,6.204887074056798513e-01,2.304844657024189281e-01,6.000512305734639895e-01,4.366883417999825046e-01,1.394205712439265665e-02,3.428423135994903004e-01,3.472096955828396503e-01
9.667590383760661377e-01,4.206212755588051300e-01,6.781621710023431060e-01,1.795648341327984454e-01,6.230248712563216662e-01,5.744094900381314650e-01,5.393023769627414837e-02,4.882693482067592683e-01,3.975908508134704533e-01
9.462186334680249278e-01,3.942536108563624575e-01,5.986342649925960879e-01,1.740838981412755615e-01,6.882476439284671565e-01,3.846649486219588798e-01,3.637457117495995762e-02,4.559582654407589031e-01,3.659812060122834554e-01
