7.347879651783739696e-02,1.526741378967307328e-01,4.487925255186330231e-01,2.999575177306180729e-01,6.717161079293375581e-01,1.962217559439657921e-01,6.242229680268941427e-01,4.803006919935669528e-01
4.968382046078508862e-01,2.405759047007699492e-01,5.111222905303469677e-01,3.172257532738811392e-01,4.089582541654237513e-01,1.614708895398878075e-01,6.631569512190665927e-01,5.120358175667377720e-01
8.906467605879516691e-01,1.970216413025912827e-01,1.811064426616953993e-01,2.032879994769043186e-01,6.196804991042158539e-01,1.503547746788765349e-01,6.678600689000375734e-01,4.385145378885923484e-01
2.220928136317540935e-01,2.085286687155126217e-01,5.298204016317953347e-01,3.476453741179489354e-01,7.556828092196923308e-01,2.104055857030625587e-01,6.930924401712360572e-01,4.843875709877174529e-01
3.491149489094347302e-04,1.879433453388666964e-01,6.351776959630753838e-01,5.264821283207231639e-01,4.759581729141310613e-01,2.864170460419155906e-01,6.447640062932902261e-01,4.594221353205741876e-01
4.638633133012198262e-01,5.696588758965664967e-02,3.648452399061928864e-01,4.416100588910209512e-01,8.950556122548707361e-01,1.683912635836362082e-01,6.717321120121938494e-01,4.267299421093688760e-01
6.795575620239274750e-02,1.024916827295583449e-01,3.390455734852143577e-01,3.257926390677799988e-01,7.190066383071236356e-01,1.440911082540756172e-01,6.401773044754553998e-01,4.349439137808875366e-01
1.664489171563476866e-03,7.674028653674128120e-02,1.746295112400689242e-01,2.055489058737250962e-01,6.536808365455822889e-01,2.110099100522058735e-01,6.316123722442761323e-01,4.646812099968635756e-01
4.986138144874164291e-01,2.880911737932348449e-01,5.369146202489099018e-01,1.334819329428491574e-01,3.850433971114159970e-01,1.432927389754018177e-01,6.836923826951812888e-01,4.526602685570870199e-01
7.767864665364316856e-01,2.763943254092935398e-01,5.149276487764544719e-01,3.757217158303642335e-01,8.151257863953131899e-01,1.999501443883577589e-01,6.288708850484953095e-01,5.055803705536251469e-01
3.825293840319154981e-01,2.191477579877700588e-01,4.948040054698308876e-01,3.315369456628535771e-01,7.722013713196744789e-01,1.688372097821488060e-01,7.219589762642255604e-01,4.666957790557330066e-01
7.955816593578417528e-01,3.202964396589157436e-01,3.804268606662146723e-01,1.373717672578617099e-02,5.153264022666649291e-01,1.834891648485159621e-01,6.566988537123780167e-01,4.013281764459635248e-01
4.899818658250776338e-01,2.520543974515524477e-01,6.060108854404396839e-01,8.172209334110323020e-01,2.609253623490866425e-01,1.941182489495198171e-01,6.430356156635941289e-01,4.665282107737565020e-01
7.272161664132338332e-01,2.080639141777968215e-01,3.187970260084060925e-01,3.145244066256657756e-01,7.476587428974934557e-01,1.128672074023376187e-01,6.442423516624288249e-01,4.443896532569409641e-01
7.649833034763489081e-01,2.287103767446879987e-01,4.974419219409720871e-01,4.151032917366546671e-01,8.531402947508834878e-01,2.142071562467537660e-01,7.132537679656857366e-01,4.864296940969655703e-01
9.442076315314349433e-01,3.054299743099327946e-01,4.938184532688289496e-01,4.554985556532643587e-01,8.933200745799519948e-01,1.323727802484409577e-01,6.416970571440155924e-01,4.625641265672503222e-01
5.873734592999453330e-01,2.591134046175819772e-01,5.157835559879296872e-01,1.721033974984101378e-01,4.233127224597834637e-01,2.380943284574204566e-01,6.308263912184800537e-01,4.437971288477463028e-01
9.129133295425723160e-02,1.885417937763730345e-01,5.788713577871429372e-01,4.130380645114430926e-01,9.498420707229373594e-01,2.617118889563690987e-01,6.908702908401168630e-01,4.971095801239936440e-01
4.822808628405478859e-01,2.516315285202344598e-01,5.659161183953279606e-01,5.106581771671524494e-01,4.594996450939395904e-01,1.866325567062550039e-01,6.494876891112794093e-01,4.637615394792428125e-01
1.624988442702535174e-02,2.181800618214957410e-01,5.055039923753701370e-01,1.022299324653185293e-01,4.311871220297694984e-01,1.934908148271058947e-01,6.907959475522914561e-01,4.610425172478265221e-01
3.932125532413279778e-01,1.734279859990585648e-01,3.576382417265550062e-01,2.089057145040634778e-01,5.908387696551127277e-01,2.057053979199747473e-01,7.062097890019078950e-01,4.564835695876321986e-01
1.486746270153833649e-01,2.079070184615619543e-01,5.973563216278192645e-01,3.573322957033117087e-01,4.086462960237186581e-01,2.700763609354585038e-01,6.556422061512753308e-01,4.622012668798843316e-01
1.101746475243706169e-01,9.885005749509634398e-02,4.870731953227028788e-01,3.882448709440172174e-01,6.296070075613779959e-01,2.493513000499396615e-01,6.207199998941101970e-01,4.437485734844249796e-01
6.781649444644400893e-01,1.185257804631682232e-01,4.009233463441325140e-01,4.342610781561998534e-01,8.515329233334825165e-01,1.892613351614115536e-01,7.084170119578712121e-01,4.449080828922218900e-01
9.371309867615428280e-01,3.293334375620137200e-01,5.936347152132954719e-01,5.561166132704783438e-01,8.547837347864146729e-01,1.736161816457957308e-01,6.675174007101893903e-01,4.030434790193557215e-01
3.228801552026734356e-01,1.952135104730624848e-01,5.921061038830266465e-01,5.110497861085917526e-01,8.638012442828422177e-01,2.885507820958754244e-01,6.721716776681191385e-01,5.093177370772188350e-01
3.989425675263981175e-01,1.676027100364643752e-01,4.583584801665183117e-01,2.575348878912674944e-01,4.526912109647641680e-01,2.292683811572377162e-01,6.282871210930369710e-01,4.228931156830004756e-01
6.646498583467408405e-01,1.885111540443291378e-01,3.433740871816242102e-01,2.757037483901194630e-01,6.858213218991658922e-01,2.088593245251859631e-01,6.643443912304739518e-01,5.307128338030639991e-01
7.412983521139726584e-01,2.977993095537154189e-01,4.468467876500989977e-01,2.572449197616305527e-01,7.168872567934387874e-01,1.534955344039403979e-01,6.506543829759748876e-01,5.151040720000681361e-01
4.037216976159673787e-01,1.917169267767528384e-01,4.262967622847155802e-01,2.353960031030531697e-01,4.579823165047933742e-01,1.710435076409304311e-01,6.487246043294739861e-01,5.170094293224091198e-01
5.201466686852749266e-01,2.767026520795808908e-01,6.329961997154814890e-01,6.446662485219283312e-01,6.918341961140652696e-01,1.858461525924394731e-01,6.780474666710909482e-01,4.238341426284441549e-01
7.407634051822056254e-01,3.225640083177915285e-01,6.403491728953351059e-01,1.398846049245202339e-01,1.140400700885225715e-01,1.749954081845073173e-01,6.429405587711641834e-01,4.558266974475174704e-01
9.002370882384882478e-01,3.183131847045011509e-01,5.855194675071058175e-01,5.056731871876669615e-01,7.226517107859734557e-01,1.606701432787907835e-01,6.673003485145859726e-01,4.336356201513033026e-01
5.823348761542546104e-01,2.543946743286819023e-01,5.550478447160854811e-01,5.714686081727764488e-01,3.639140304181684993e-01,1.619289128978965153e-01,6.358069082530125593e-01,4.658657304248483011e-01
1.416330267421735956e-01,2.286920222166299033e-01,4.316036034827080425e-01,1.445141900596741413e-01,6.050449709631744444e-01,2.146925877659962845e-01,6.367642913028825902e-01,4.498124157167874282e-01
1.967803897428985760e-01,1.642884477960812883e-01,3.341318891424001070e-01,1.768708987627850837e-01,5.857322102315011270e-01,1.898745277868683079e-01,6.560542729349614355e-01,4.170391756692696794e-01
4.510663602887202694e-01,2.440887680179103236e-01,6.270542854419408618e-01,8.244725502426866193e-01,3.808322723699480439e-01,2.419777922772800294e-01,6.359453294245648314e-01,4.512615470548477781e-01
8.331994236016490030e-01,3.428791842322771455e-01,5.793003901779324449e-01,3.377775557932367612e-01,4.606839169393159295e-01,1.432177020577592164e-01,6.488426257161843402e-01,4.555546603910505254e-01
2.529499637863839578e-01,1.889751719921092810e-02,3.774003072284124460e-01,4.137352426539566141e-01,7.527907938954725431e-01,1.734600277697210535e-01,7.104888184728495037e-01,4.347248715474474889e-01
6.470793252674732488e-01,3.114785401543702092e-01,6.416936357649264400e-01,3.227209622887266538e-01,2.617660015357528569e-01,1.986167347276398543e-01,6.758824700694565646e-01,4.448212698882145766e-01
6.541733598515255821e-01,1.813577387255291273e-01,2.025844958171661991e-01,1.586072345717606247e-01,5.937583295694585095e-01,1.698700308402582015e-01,6.842835331371479590e-01,4.134046950299268275e-01
1.548149037669280803e-01,1.965366498639011805e-01,6.058693994200806676e-01,5.157574881001187883e-01,9.932075777132768346e-01,2.202586452413474449e-01,6.932839954844729480e-01,5.291328149220543287e-01
4.645616468869727678e-01,1.550652682612543853e-01,2.496775568794090128e-01,1.868978949560357317e-01,6.129945047571241368e-01,2.033948428538031594e-01,6.228928522615649888e-01,4.960062522968797794e-01
2.845379885668587461e-01,1.733166979673492758e-01,2.898219223002336253e-01,1.167892157320512547e-01,5.382417801847754202e-01,1.683128626066801026e-01,6.227933587738962995e-01,4.394908633397230924e-01
6.498772116673408039e-01,2.519197277675537805e-01,4.900409751310517148e-01,3.641542895144447289e-01,7.609294475656993573e-01,1.640047960845786301e-01,6.942862218900871518e-01,5.041046769547979922e-01
1.876971044268659350e-01,1.885824971183887311e-01,3.801050981996645373e-01,2.579581478740233802e-02,4.568634722121357461e-01,2.065876325382592360e-01,6.441583680043769800e-01,4.750770245033729688e-01
2.757466110153837802e-01,2.602721863718099882e-01,6.451107706713965495e-01,5.461340111901723526e-01,2.308235516497575968e-01,2.210297068510275742e-01,6.519317381486575691e-01,4.929906834970880780e-01
7.223967572702715279e-01,3.174769356596963132e-01,4.818191199593996887e-01,3.972939844044598434e-02,4.704049487903870785e-01,1.819547843667015385e-01,6.540022725403400461e-01,4.010368163378624229e-01
6.166270998107001855e-01,2.390879309472506709e-01,4.214657611343849419e-01,2.546012543392768279e-01,5.621195156012060989e-01,1.597598098925071541e-01,6.709248525660085338e-01,5.495062234231024023e-01
5.351955365746705606e-01,7.233080304642755531e-02,3.710373234834292711e-01,4.028307815311020779e-01,6.379350351327882640e-01,1.923662220924032273e-01,6.367404677815601266e-01,5.417775099557123886e-01
5.637916769666528882e-02,2.292022819099361342e-01,6.805972005900067234e-01,7.551449362093902717e-01,9.895006906628474042e-01,2.760122817820233054e-01,6.466335843660331317e-01,4.914525885276207484e-01
9.114110098535055382e-01,3.311890986402621362e-01,6.183746160906614664e-01,7.565497054079268757e-01,2.524588365949868018e-01,1.861119773728079074e-01,6.541127313474752736e-01,4.182823362928432265e-01
3.653368544547264118e-02,5.013116787399707341e-02,5.063207279035715214e-01,4.616239199800656889e-01,6.365669987974489352e-01,2.290464715002566154e-01,6.517813398575520445e-01,4.831495718013193996e-01
9.911271866644526529e-01,3.742512197688246944e-01,6.413369933290772318e-01,5.231822767755405224e-01,3.188861418437813344e-01,1.432456391835128517e-01,6.783037072650410781e-01,4.870848774076521615e-01
4.197899193161742648e-01,1.567079411357310270e-01,3.688681935149303315e-01,3.802963674533201832e-01,8.361989350620711026e-01,1.042062147511391146e-01,6.870346350663623092e-01,4.508705050131686654e-01
9.112744804937085163e-01,3.094638063900003178e-01,3.693947594134966428e-01,1.806878808601556363e-01,6.067148262127689540e-01,1.381142252399476522e-01,6.911011385344899560e-01,4.035696198266721657e-01
8.415963569789103316e-01,2.828802076274375410e-01,2.171089591463804536e-01,7.592114256033738462e-02,5.859625997185045065e-01,1.512761639315896300e-01,6.844947519756975352e-01,4.209643423741937784e-01
5.360959710226291808e-01,2.767655591449456054e-01,6.543513200615171943e-01,7.811481228419374645e-01,6.391275232564344044e-01,2.118857882413707483e-01,6.438226279912451222e-01,4.720408190455861464e-01
6.847672544490893687e-01,1.185994728502607620e-01,4.127508437091229054e-01,4.840443998622089850e-01,8.891168306208150351e-01,1.816817227352656161e-01,6.834019684347677481e-01,5.682275787296948710e-01
9.423895830834462251e-01,3.411070111268417193e-01,3.617164216546128186e-01,1.563647924155785185e-01,7.126376959530591471e-01,1.364767878260498002e-01,6.505112517430391428e-01,4.196637467553102629e-01
8.197785344122989759e-01,2.900456279306429241e-01,5.720294508072353290e-01,5.831416712146637593e-01,8.372438334131787618e-01,1.984880753925135632e-01,6.355846754155175526e-01,4.431255267828863587e-01
7.568380963525425109e-01,1.119665324797726735e-01,3.568825904535378735e-01,4.459549907184442996e-01,9.831209181387565721e-01,1.656798689448135964e-01,6.511539726725766863e-01,4.745280632456870817e-01
7.137418416754590655e-01,3.398606206551116893e-01,5.630859442704382323e-01,1.905670881625416702e-01,5.171250400275902992e-01,1.327407628149154806e-01,6.461976007878824646e-01,4.362259835346100623e-01
8.550198150598649072e-01,2.988454023090937328e-01,5.452402460190013400e-01,4.765452632700264979e-01,8.737263748473920177e-01,1.839993517143131418e-01,6.497902833933553168e-01,4.860712381159026374e-01
8.944961246301372793e-01,1.290997536932047551e-01,2.410787625037267012e-01,3.162752105388648705e-01,6.579951096139818878e-01,1.823561385110521738e-01,6.804983519236108558e-01,4.922491658386226598e-01
5.903577176700319784e-01,3.063061069601528130e-01,6.475479337490686049e-01,8.883563966546870194e-01,6.828670829068912429e-01,1.589487350114311970e-01,6.573037599908887474e-01,4.761342836309507831e-01
2.354843917348451443e-01,1.076238772872516875e-01,5.161179816036670642e-01,4.625300170011676926e-01,9.075178881182104362e-01,2.334159535067572566e-01,6.518188135828726359e-01,5.351206400546743014e-01
5.896231881138057629e-01,2.134192522740720743e-01,3.084641122748635333e-01,8.001718972775367922e-02,5.301078929415771190e-01,2.222068692802078860e-01,6.822996336368029047e-01,4.650846408084458039e-01
3.874657271384343571e-01,2.092558179920562811e-01,4.955394937376949027e-01,3.845439052630800769e-01,6.124322520092333466e-01,1.657064142520548733e-01,6.320341163626200798e-01,4.917882627934548334e-01
8.973848486786946133e-01,9.135205401858927099e-02,2.535364930349838786e-01,3.814123090462466226e-01,6.448353576350820404e-01,1.641532472711072221e-01,6.630333477877469184e-01,4.230850135913939991e-01
1.657812815125964123e-01,2.153459060641398082e-01,5.399215749640932094e-01,3.236234405647409051e-01,6.999540471732703661e-01,2.009237305319246936e-01,6.677790749892791311e-01,4.526087614863190112e-01
4.087909048374998022e-01,2.635641537656638889e-01,6.152757521282056219e-01,7.013812213678690677e-01,2.220522196190394260e-01,1.971595613626927757e-01,6.447814846135144773e-01,4.515452325336582473e-01
3.299904727427769302e-01,2.290417394076046387e-01,5.139574247329822265e-01,1.807557534286982903e-01,4.219756193956787360e-01,1.926297043919619201e-01,6.918250932017342425e-01,4.479791994719983239e-01
9.515492678445702790e-01,3.367815587976405456e-01,5.398624728132763728e-01,4.187779974973294683e-01,7.368604046657540874e-01,1.298346591089874213e-01,6.653737108859126836e-01,4.793656032927195998e-01
7.550609387539011230e-01,1.895295696960544451e-01,4.306752426367035369e-01,4.148461948168460922e-01,9.346884480686017405e-01,1.983298452776185161e-01,6.503839460837117503e-01,5.316280548898713043e-01
7.118437105365860162e-03,1.186704127955359733e-01,5.281447450568010904e-01,4.424328544012641751e-01,6.459310253584908956e-01,2.343397967393148207e-01,6.436798299825912117e-01,4.231811391720807225e-01
8.829453604224121177e-01,2.787210670779642352e-01,5.631195857309005959e-01,7.259674288988915425e-01,7.606299324883909474e-01,1.926303608587857652e-01,6.621298429556105036e-01,5.000547144069605876e-01
8.038012969642681638e-01,1.539187913191408796e-01,3.051008323925128995e-01,3.802236704570092773e-01,7.865633808232740387e-01,1.266746350245287478e-01,6.826173422799594048e-01,3.969606553598072352e-01
9.856934653377285027e-01,3.468316786368831339e-01,5.875015914888582769e-01,4.124182823401532083e-01,5.637276070780417037e-01,1.588844155544355818e-01,6.631564441044485170e-01,4.496271753004550953e-01
8.093292644321079532e-01,2.713132420077223883e-01,3.808503355437218851e-01,2.408990025513758348e-01,7.598686372814250634e-01,1.501939114312497159e-01,6.672731485697668274e-01,4.649672451398349504e-01
9.068629854362022513e-01,3.333095026202392841e-01,5.750411140529285703e-01,6.176988366460973712e-01,4.374884416056580849e-01,1.423639055199418801e-01,6.756858354830644897e-01,4.923017094200159982e-01
4.719300047428198752e-02,1.793825798039718200e-01,4.490561346689233013e-01,2.430569422773359023e-01,6.688121346046976834e-01,2.254911815057738245e-01,6.656835063055073221e-01,4.414317823370799698e-01
1.622561062086729233e-01,1.172518184280421788e-01,4.567186181675678136e-01,3.064948049792408091e-01,5.966439843545695565e-01,2.425497767224945034e-01,6.593713487223344938e-01,4.671258476602639376e-01
3.027057435980298750e-01,1.168403816055993555e-01,3.917883200381220288e-01,3.006618233787600181e-01,5.433445343903939850e-01,1.997121336414989234e-01,6.629306710074569509e-01,5.265348530161788609e-01
4.033215041766097242e-01,2.543217551731111192e-01,3.406409128733448588e-01,1.011612214624169059e-02,4.899646068038116531e-01,1.618445806140348109e-01,6.065015592345892603e-01,4.865414050982752037e-01
4.552606703965497159e-01,2.308333432674070096e-01,3.757457476850756262e-01,8.635159918743862129e-03,4.586125417751520938e-01,2.037021183533893331e-01,6.785956914807662610e-01,4.339786609376860005e-01
5.108018216412644197e-01,1.805773377479303332e-01,4.404065527258517743e-01,2.578279373161678212e-01,4.383300563279102224e-01,2.036441105086086722e-01,6.769643539532338439e-01,4.795186116552573874e-01
7.625562268758827589e-01,2.975421637479906956e-01,6.124508009314310053e-01,8.193216708778250368e-01,1.864233478489983886e-01,2.008407998876728384e-01,6.667667044876762761e-01,4.924879514958629967e-01
8.586868705521306655e-01,2.903518644827497441e-01,4.669639643280263930e-01,2.309407662809890016e-01,4.561715209444151542e-01,1.688344750671922356e-01,6.758856448957045737e-01,4.944710866519020920e-01
2.006131760585982970e-02,1.953646889419437538e-01,6.098781770328466356e-01,4.387708409738799720e-01,9.865456300409116697e-01,2.422879276943119553e-01,6.636796863519621725e-01,5.009213450049878613e-01
1.314154553538603998e-01,1.745435920079643766e-02,3.157500230667720231e-01,3.424297027258048631e-01,5.677751733880596063e-01,1.291883403188207324e-01,6.758561878194389028e-01,4.325251900644932479e-01
1.861450114987349136e-01,1.190623852793624982e-01,5.170758602482615762e-01,4.718422084201649991e-01,7.235300344586467203e-01,2.184577009434931216e-01,6.357340007928806713e-01,4.718986932437320148e-01
8.275485475268017366e-01,2.993916022890968365e-01,6.075851499802958910e-01,5.602427533237408497e-01,1.607884818464787591e-01,2.147588168303433687e-01,6.596868933645352318e-01,4.631591478989912081e-01
1.690159115253611066e-01,1.720930462919453285e-01,5.084628484202310394e-01,2.764501455077683634e-01,5.041591535056367812e-01,2.444738390478874979e-01,6.758510156743033903e-01,4.844923379880519132e-01
5.451030669900607251e-01,1.605805645914175073e-01,4.545031685312640457e-01,4.080863568503119709e-01,5.626665008734069717e-01,2.210877834706720668e-01,6.522736052276374430e-01,4.680191719991558252e-01
1.934397411929345001e-02,1.811162775757251819e-01,6.112603066480508662e-01,4.945150396360548095e-01,7.554366548830488970e-01,2.950013863530538960e-01,6.250130649638977465e-01,4.414283872925185426e-01
5.480992124434418411e-01,2.672878143499981540e-01,5.085032278826264740e-01,3.855932717479708116e-01,9.149609910735203577e-01,1.108175793475953408e-01,6.740165803677200529e-01,4.537516297843016133e-01
8.087285749239102595e-01,2.756262887497536451e-01,5.213960427106063555e-01,4.829854512339203376e-01,9.138729623519903367e-01,1.758195911019673485e-01,6.883018823403358466e-01,4.904423752417950699e-01
1.247498173192559956e-01,8.316880738685869523e-02,4.375032800761109453e-01,3.671201569009116539e-01,6.082518817455710991e-01,1.773162975801684527e-01,6.875582801394226617e-01,5.020034871184723135e-01
4.298879202673400179e-01,9.029240015388265150e-02,3.049940560826347458e-01,3.788935692677566358e-01,7.593841389622857374e-01,1.190959508130619710e-01,6.332360901233682338e-01,4.351140066687221308e-01
4.722655245130785717e-01,2.551070598136276346e-01,6.109290436506056299e-01,5.233366052666653667e-01,5.953575040370653326e-01,2.332493937151271512e-01,6.569348710374379730e-01,4.731006788440558219e-01
2.948750552480350340e-02,2.262019026074907069e-01,6.554283800907046986e-01,6.240168797224163733e-01,4.381336546699345358e-01,2.535364120641310226e-01,6.181052147146747222e-01,4.504715890370131759e-01
3.443962446539611810e-01,1.863918115909385664e-01,4.892140710622464028e-01,3.100375252604172238e-01,4.755158944913738250e-01,2.290662790927113224e-01,6.295212442753844728e-01,5.023812647009824328e-01
5.771064145419440017e-01,3.065233898035601978e-01,3.812631990604453680e-01,2.330457247321121583e-02,5.619484302022876854e-01,1.438259608689693159e-01,6.992792483728281772e-01,4.653157406298403798e-01
2.481116646343972665e-02,1.701082734280072728e-01,4.976146067011056329e-01,3.735304278878190387e-01,7.026112096112628880e-01,1.316606292266616351e-01,6.697600953501534615e-01,4.930831239894823970e-01
1.769958531718567873e-01,1.690624798017809072e-01,4.540904071254273089e-01,3.408167301688055373e-01,6.768890198384061030e-01,1.481158141891016078e-01,6.322204600698130283e-01,4.838565242784438891e-01
9.205630071312260743e-01,3.088151927348762871e-01,2.975628473876098523e-01,1.363569802781670337e-01,6.617548853513186558e-01,1.489061304192964841e-01,6.758200862042064161e-01,4.068314364819481388e-01
2.509633837895955955e-01,2.255744890897566912e-01,5.522469278157677852e-01,3.118323966095928323e-01,5.367181264825162668e-01,2.118719256888084157e-01,7.013305518685700735e-01,4.897299121515634179e-01
5.924781548836196565e-01,2.637651656894660079e-01,5.832383839058322694e-01,2.866282803840541904e-02,1.847685470319404000e-01,2.127239387532542658e-01,6.640288832412861719e-01,4.452601654191140068e-01
7.718028860221961551e-01,3.460257084425935048e-01,4.813916257283611944e-01,7.962790688415988249e-03,4.793489847948112503e-01,1.478988437053492533e-01,6.613206764818959638e-01,5.361360257374718774e-01
6.175828164542918053e-01,9.447881763697052460e-02,3.013415245735653891e-01,3.968230400277754644e-01,7.341082664200138108e-01,1.317802065968320668e-01,6.488011415526556691e-01,3.978573023833910094e-01
1.811204166241263680e-01,1.800417993426102203e-01,4.637565312121947336e-01,2.110216227513986020e-01,5.229902638898425993e-01,2.272003110854694807e-01,6.169229723116425035e-01,4.777148814712799951e-01
2.015466965891419271e-01,2.412379291180531404e-01,6.489795386850980563e-01,6.602505807869476495e-01,7.004158471670438590e-01,2.303007079036543669e-01,6.275071249516822602e-01,4.674740936878699626e-01
2.094791858430362086e-01,2.240369870535767749e-01,4.613459794922240009e-01,1.790213964842549965e-01,5.740801551781621326e-01,2.260484280909681176e-01,6.697500902147558444e-01,5.045568975202252560e-01
