logz logzerr logvol nlive logl logwt insert_order
-1.138596760209963122e+03 1.073708669399715099e+01 -1.300000000000000600e-01 4.000000000000000000e+02 -1.128270790158558839e+03 -1.134393504445250073e+03 3.549999999999999822e-01
-1.134378668214284744e+03 6.595463121486789149e+00 -1.325000000000000622e-01 4.000000000000000000e+02 -1.119040222620500572e+03 -1.125165436907191861e+03 1.245000000000000107e+00
-1.125165337200838849e+03 4.910482734752458001e+00 -1.350000000000000644e-01 4.000000000000000000e+02 -1.113678261911034042e+03 -1.119805976197725386e+03 3.500000000000000333e-02
-1.119801283315610362e+03 6.224218340602473809e+00 -1.375000000000000666e-01 4.000000000000000000e+02 -1.081317351998675576e+03 -1.087447566285366975e+03 5.150000000000000133e-01
-1.087447566285366975e+03 1.829610379063711889e+01 -1.400000000000000688e-01 4.000000000000000000e+02 -1.044210140672651960e+03 -1.050342854959343185e+03 1.219999999999999973e+00
-1.050342854959343185e+03 2.597751722089314441e+01 -1.425000000000000711e-01 4.000000000000000000e+02 -1.032333075808174044e+03 -1.038468290094865324e+03 1.510000000000000009e+00
-1.038468283129554720e+03 2.759825964657840558e+01 -1.450000000000000733e-01 4.000000000000000000e+02 -1.001581259334692049e+03 -1.007718973621383384e+03 4.199999999999999845e-01
-1.007718973621383384e+03 1.082545084116485690e+01 -1.475000000000000755e-01 4.000000000000000000e+02 -9.909102490418315483e+02 -9.970504633285228238e+02 6.550000000000000266e-01
-9.970504400626259667e+02 1.100540953648123477e+01 -1.500000000000000777e-01 4.000000000000000000e+02 -9.299038694734481396e+02 -9.360465837601394696e+02 8.999999999999999667e-02
-9.360465837601394696e+02 2.508435453984188612e+01 -1.525000000000000799e-01 4.000000000000000000e+02 -9.088273123559131363e+02 -9.149725266426044072e+02 1.375000000000000000e+00
-9.149725266419002310e+02 3.218266087278973231e+01 -1.550000000000000822e-01 4.000000000000000000e+02 -8.563757051223576582e+02 -8.625234194090489837e+02 4.550000000000000155e-01
-8.625234194090489837e+02 2.802005326943930896e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -8.474522280289338596e+02 -8.536024423156251260e+02 8.900000000000000133e-01
-8.536023087668604603e+02 2.543164515632108191e+01 -1.600000000000000866e-01 4.000000000000000000e+02 -8.398862350277252062e+02 -8.460389493144165272e+02 7.049999999999999600e-01
-8.460384303207927132e+02 2.349791774769660080e+01 -1.625000000000000888e-01 4.000000000000000000e+02 -8.094287419220047468e+02 -8.155839562086960086e+02 3.500000000000000333e-02
-8.155839562086958949e+02 3.195060227199181568e+01 -1.650000000000000910e-01 4.000000000000000000e+02 -7.970296502593332661e+02 -8.031873645460245825e+02 4.450000000000000067e-01
-8.031873604133829758e+02 3.365253879884698307e+01 -1.675000000000000933e-01 4.000000000000000000e+02 -7.715024515014058579e+02 -7.776626657880971152e+02 1.409999999999999920e+00
-7.776626657880889297e+02 1.442364461617081872e+01 -1.700000000000000955e-01 4.000000000000000000e+02 -7.377704654032959297e+02 -7.439331796899872415e+02 7.750000000000000222e-01
-7.439331796899872415e+02 2.529012885085259299e+01 -1.725000000000000977e-01 4.000000000000000000e+02 -7.267302483457588096e+02 -7.328954626324501760e+02 3.049999999999999933e-01
-7.328954465490859320e+02 4.655919349455911238e+00 -1.750000000000000999e-01 4.000000000000000000e+02 -7.001583488876914316e+02 -7.063260631743827389e+02 2.000000000000000111e-01
-7.063260631743798967e+02 1.322090288897543253e+01 -1.775000000000001021e-01 4.000000000000000000e+02 -6.726228062550248978e+02 -6.787930205417162597e+02 8.000000000000000167e-02
-6.787930205417151228e+02 2.078273313351237661e+01 -1.800000000000001044e-01 4.000000000000000000e+02 -6.701219152879107241e+02 -6.762946295746020269e+02 1.979999999999999982e+00
-6.762156176912129695e+02 1.084404928427012749e+01 -1.825000000000001066e-01 4.000000000000000000e+02 -6.366956779129707229e+02 -6.428708921996620802e+02 4.500000000000000111e-01
-6.428708921996620802e+02 2.141148243954837582e+01 -1.850000000000001088e-01 4.000000000000000000e+02 -6.354078566338539531e+02 -6.415855709205452513e+02 3.900000000000000133e-01
-6.413414006163034173e+02 9.406188975416611697e+00 -1.875000000000001110e-01 4.000000000000000000e+02 -6.257830408485848466e+02 -6.319632551352761993e+02 1.245000000000000107e+00
-6.319631705869902589e+02 4.707491091465024091e+00 -1.900000000000001132e-01 4.000000000000000000e+02 -5.927887177852230707e+02 -5.989714320719143643e+02 6.750000000000000444e-01
-5.989714320719143643e+02 1.942540026970041467e+01 -1.925000000000001155e-01 4.000000000000000000e+02 -5.809767925413073044e+02 -5.871620068279986526e+02 7.199999999999999734e-01
-5.871619993938683137e+02 1.789095195648605241e+01 -1.950000000000001177e-01 4.000000000000000000e+02 -5.785054705741817997e+02 -5.846931848608730888e+02 1.549999999999999989e-01
-5.846118950625071875e+02 3.736317020122161825e+00 -1.975000000000001199e-01 4.000000000000000000e+02 -5.524842543310217025e+02 -5.586744686177130461e+02 7.099999999999999645e-01
-5.586744686177075891e+02 9.541369445830609308e+00 -2.000000000000001221e-01 4.000000000000000000e+02 -5.442794150843525358e+02 -5.504721293710438204e+02 7.950000000000000400e-01
-5.504718553967397838e+02 3.951800878272589745e+00 -2.025000000000001243e-01 4.000000000000000000e+02 -5.394938785180395371e+02 -5.456890928047308762e+02 1.350000000000000089e-01
-5.456807548262302134e+02 4.455471280750873397e+00 -2.050000000000001266e-01 4.000000000000000000e+02 -5.285368617962039934e+02 -5.347345760828952734e+02 1.824999999999999956e+00
-5.347345584578132502e+02 6.210767720607473841e+00 -2.075000000000001288e-01 4.000000000000000000e+02 -5.193439731503999610e+02 -5.255441874370912956e+02 1.929999999999999938e+00
-5.255440854252874487e+02 3.262623992581849652e+00 -2.100000000000001310e-01 4.000000000000000000e+02 -5.004397401331964375e+02 -5.066424544198877697e+02 4.400000000000000022e-01
-5.066424544137058206e+02 8.004859131582833243e+00 -2.125000000000001332e-01 4.000000000000000000e+02 -4.599015388242167433e+02 -4.661067531109080733e+02 1.010000000000000009e+00
-4.661067531109080733e+02 2.073374368295228010e+01 -2.150000000000001354e-01 4.000000000000000000e+02 -4.544503199466550996e+02 -4.606580342333464273e+02 4.550000000000000155e-01
-4.606537416473801727e+02 2.019781481171764526e+01 -2.175000000000001377e-01 4.000000000000000000e+02 -4.486101587555336891e+02 -4.548203730422250146e+02 2.949999999999999845e-01
-4.548174491246311959e+02 5.130589838144743453e+00 -2.200000000000001399e-01 4.000000000000000000e+02 -4.467228395010440636e+02 -4.529355537877353868e+02 1.600000000000000089e+00
-4.527937928273363468e+02 5.525024575735511867e+00 -2.225000000000001421e-01 4.000000000000000000e+02 -4.395156172955886973e+02 -4.457308315822800182e+02 1.000000000000000021e-02
-4.457299757098401756e+02 6.532045305358174403e+00 -2.250000000000001443e-01 4.000000000000000000e+02 -4.394628943052286445e+02 -4.456806085919199631e+02 1.475000000000000089e+00
-4.450118403622086021e+02 6.405879113075652498e+00 -2.275000000000001465e-01 4.000000000000000000e+02 -4.210540406426608797e+02 -4.272742549293521961e+02 2.399999999999999911e-01
-4.272742549095522122e+02 8.314574690952044378e+00 -2.300000000000001488e-01 4.000000000000000000e+02 -4.076169098576262400e+02 -4.138396241443175541e+02 1.650000000000000078e-01
-4.138396226807469702e+02 9.566909853201561731e+00 -2.325000000000001510e-01 4.000000000000000000e+02 -3.992551532576328555e+02 -4.054803675443241673e+02 1.429999999999999938e+00
-4.054801333530192551e+02 7.973517860071553720e+00 -2.350000000000001532e-01 4.000000000000000000e+02 -3.985037870811700031e+02 -4.047315013678613127e+02 1.439999999999999947e+00
-4.043441912695205360e+02 6.692834766099824417e-01 -2.375000000000001554e-01 4.000000000000000000e+02 -3.896345359095294043e+02 -3.958647501962207116e+02 9.899999999999999911e-01
-3.958645425230298542e+02 3.723636046358579588e+00 -2.400000000000001577e-01 4.000000000000000000e+02 -3.740016564598772106e+02 -3.802343707465685156e+02 5.000000000000000104e-03
-3.802343705836754566e+02 1.000830248988538784e+01 -2.425000000000001599e-01 4.000000000000000000e+02 -3.640439295365729322e+02 -3.702791438232642349e+02 1.100000000000000089e+00
-3.702790963455674955e+02 9.303267058786859778e+00 -2.450000000000001621e-01 4.000000000000000000e+02 -3.612919350152357083e+02 -3.675296493019270088e+02 4.749999999999999778e-01
-3.674676484789929418e+02 4.607371026486512200e+00 -2.475000000000001643e-01 4.000000000000000000e+02 -3.603477945584463669e+02 -3.665880088451376650e+02 1.879999999999999893e+00
-3.662409270803166805e+02 3.835111989728116288e+00 -2.500000000000001665e-01 4.000000000000000000e+02 -3.303597489219270074e+02 -3.366024632086183033e+02 9.500000000000000111e-02
-3.366024632086181896e+02 1.391612434031335610e+01 -2.525000000000001688e-01 4.000000000000000000e+02 -3.282267034069291185e+02 -3.344719176936204121e+02 4.550000000000000155e-01
-3.343596856057805553e+02 3.067517413832395068e+00 -2.550000000000001710e-01 4.000000000000000000e+02 -3.251076625424867643e+02 -3.313553768291780557e+02 7.099999999999999645e-01
-3.313069934062768311e+02 1.432996212570752270e+00 -2.575000000000001732e-01 4.000000000000000000e+02 -3.191776923254567464e+02 -3.254279066121480355e+02 1.270000000000000018e+00
-3.254251131787635245e+02 3.413812642094373295e+00 -2.600000000000001754e-01 4.000000000000000000e+02 -3.166022172894930691e+02 -3.228549315761843559e+02 1.739999999999999991e+00
-3.227811964292902758e+02 4.078703444837365133e+00 -2.625000000000001776e-01 4.000000000000000000e+02 -3.160298321686082659e+02 -3.222850464552996073e+02 5.849999999999999645e-01
-3.218095141874836713e+02 1.503898924754553112e+00 -2.650000000000001799e-01 4.000000000000000000e+02 -3.036934888588791637e+02 -3.099512031455705028e+02 1.254999999999999893e+00
-3.099511960661222361e+02 6.391503702438603440e+00 -2.675000000000001821e-01 4.000000000000000000e+02 -3.016099958881185330e+02 -3.078702101748098698e+02 1.455000000000000071e+00
-3.077525986158257183e+02 4.362027381447716401e+00 -2.700000000000001843e-01 4.000000000000000000e+02 -2.878255426470585689e+02 -2.940882569337499035e+02 5.000000000000000104e-03
-2.940882557705575095e+02 8.855982373564630805e+00 -2.725000000000001865e-01 4.000000000000000000e+02 -2.800652976441208466e+02 -2.863305119308121789e+02 1.435000000000000053e+00
-2.863300846023087161e+02 1.072338362255467636e+01 -2.750000000000001887e-01 4.000000000000000000e+02 -2.775561514110593180e+02 -2.838238656977506480e+02 1.830000000000000071e+00
-2.837454463649982017e+02 1.158915748918741073e+01 -2.775000000000001910e-01 4.000000000000000000e+02 -2.745658420312227008e+02 -2.808360563179140286e+02 1.719999999999999973e+00
-2.807829810928549819e+02 3.139805807621534495e+00 -2.800000000000001932e-01 4.000000000000000000e+02 -2.742994656371166684e+02 -2.805721799238079939e+02 1.300000000000000044e+00
-2.799788889404779866e+02 1.156720823951915778e+00 -2.825000000000001954e-01 4.000000000000000000e+02 -2.683975826133201963e+02 -2.746727969000115195e+02 1.770000000000000018e+00
-2.746678478892393400e+02 2.996314911955971549e+00 -2.850000000000001976e-01 4.000000000000000000e+02 -2.602897139509929048e+02 -2.665674282376842257e+02 1.084999999999999964e+00
-2.665671248719201571e+02 4.923794582943509468e+00 -2.875000000000001998e-01 4.000000000000000000e+02 -2.542333402489189496e+02 -2.605135545356102398e+02 1.949999999999999956e+00
-2.605112078326163783e+02 6.385402198642360361e+00 -2.900000000000002021e-01 4.000000000000000000e+02 -2.480639312317182430e+02 -2.543466455184095594e+02 1.260000000000000009e+00
-2.543445450874018263e+02 7.392942261105508450e+00 -2.925000000000002043e-01 4.000000000000000000e+02 -2.475173993688659380e+02 -2.538026136555572521e+02 1.219999999999999973e+00
-2.533441616146847934e+02 7.180142518070057989e+00 -2.950000000000002065e-01 4.000000000000000000e+02 -2.458611990887096681e+02 -2.521489133754009799e+02 1.415000000000000036e+00
-2.518845289831545244e+02 8.941005628869724831e-01 -2.975000000000002087e-01 4.000000000000000000e+02 -2.389658997851991558e+02 -2.452561140718904653e+02 5.699999999999999512e-01
-2.452547926879818476e+02 3.018288188718851739e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -2.321602869714554345e+02 -2.384530012581467417e+02 6.250000000000000000e-01
-2.384518900940343826e+02 4.324098625625682146e+00 -3.025000000000002132e-01 4.000000000000000000e+02 -2.188461571298651620e+02 -2.251413714165564670e+02 5.550000000000000488e-01
-2.251413697595857855e+02 4.984355820214400268e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -2.185263472337227313e+02 -2.248240615204140340e+02 1.764999999999999902e+00
-2.242770353417078297e+02 1.760357457143376658e+00 -3.075000000000002176e-01 4.000000000000000000e+02 -2.133284204512316364e+02 -2.196286347379229369e+02 1.370000000000000107e+00
-2.196191033988379218e+02 3.221218678238268129e+00 -3.100000000000002198e-01 4.000000000000000000e+02 -2.122333502535567789e+02 -2.185360645402481055e+02 8.800000000000000044e-01
-2.182444663139694967e+02 2.179119211488282915e+00 -3.125000000000002220e-01 4.000000000000000000e+02 -2.115091118796823366e+02 -2.178143261663736610e+02 8.750000000000000000e-01
-2.173132976173067448e+02 1.143490917177622190e+00 -3.150000000000002243e-01 4.000000000000000000e+02 -2.103701249060326006e+02 -2.166778391927239227e+02 1.679999999999999938e+00
-2.162527723869570764e+02 1.128087497278329687e+00 -3.175000000000002265e-01 4.000000000000000000e+02 -2.093324231413497500e+02 -2.156426374280410698e+02 1.655000000000000027e+00
-2.152087289978746298e+02 1.254493722231641462e+00 -3.200000000000002287e-01 4.000000000000000000e+02 -1.963928349506625182e+02 -2.027055492373538357e+02 2.550000000000000044e-01
-2.027055455225386140e+02 6.764030643744225024e+00 -3.225000000000002309e-01 4.000000000000000000e+02 -1.952702621451178402e+02 -2.015854764318091554e+02 1.594999999999999973e+00
-2.013031155524575126e+02 4.354870109916509691e+00 -3.250000000000002331e-01 4.000000000000000000e+02 -1.939236340752992191e+02 -2.002413483619905321e+02 1.739999999999999991e+00
-1.999443269639322125e+02 4.546616316214402431e+00 -3.275000000000002354e-01 4.000000000000000000e+02 -1.910217197186872227e+02 -1.973419340053785334e+02 1.485000000000000098e+00
-1.972704545746459246e+02 1.710961278214774728e+00 -3.300000000000002376e-01 4.000000000000000000e+02 -1.873446700073110094e+02 -1.936673842940023178e+02 8.249999999999999556e-01
-1.936405087393210920e+02 2.303953309691177509e+00 -3.325000000000002398e-01 4.000000000000000000e+02 -1.788891473999094046e+02 -1.852143616866007108e+02 1.604999999999999982e+00
-1.852141426466835696e+02 5.262900761955955353e+00 -3.350000000000002420e-01 4.000000000000000000e+02 -1.778760799575920828e+02 -1.842037942442833867e+02 1.895000000000000018e+00
-1.838933051600836848e+02 4.736507919104831821e+00 -3.375000000000002442e-01 4.000000000000000000e+02 -1.753211578401086399e+02 -1.816513721267999415e+02 1.499999999999999944e-02
-1.815503935741493251e+02 1.653985862718369226e+00 -3.400000000000002465e-01 4.000000000000000000e+02 -1.705188060786495043e+02 -1.768515203653408037e+02 4.650000000000000244e-01
-1.768424560393929710e+02 2.427284394424148672e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -1.656966744478623355e+02 -1.720318887345536609e+02 1.014999999999999902e+00
-1.720237784731266686e+02 2.313935429053683990e+00 -3.450000000000002509e-01 4.000000000000000000e+02 -1.641323557875161328e+02 -1.704700700742074559e+02 6.250000000000000000e-01
-1.702782419060220036e+02 2.494301052129196172e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -1.640658719757326480e+02 -1.704060862624239689e+02 3.649999999999999911e-01
-1.696469752710295040e+02 1.691886694927319024e+00 -3.500000000000002554e-01 4.000000000000000000e+02 -1.491114930944938806e+02 -1.554542073811851992e+02 1.495000000000000107e+00
-1.554542066954458335e+02 6.331769482351422340e+00 -3.525000000000002576e-01 4.000000000000000000e+02 -1.485111759082241178e+02 -1.548563901949154342e+02 1.650000000000000078e-01
-1.544181279896627075e+02 4.479588073471511223e+00 -3.550000000000002598e-01 4.000000000000000000e+02 -1.484740401673725785e+02 -1.548217544540638926e+02 5.450000000000000400e-01
-1.539065665026909642e+02 9.737964179865854497e-01 -3.575000000000002620e-01 4.000000000000000000e+02 -1.467830271749804467e+02 -1.531332414616717585e+02 9.050000000000000266e-01
-1.527537945178205803e+02 1.391156131845505461e+00 -3.600000000000002642e-01 4.000000000000000000e+02 -1.463386706089032145e+02 -1.526913848955945241e+02 1.820000000000000062e+00
-1.520289557350229757e+02 1.571345233189171298e+00 -3.625000000000002665e-01 4.000000000000000000e+02 -1.444338359714600983e+02 -1.507890502581514056e+02 7.449999999999999956e-01
-1.505348642890115514e+02 1.914142087059900854e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -1.425964930915480977e+02 -1.489542073782394027e+02 1.100000000000000089e+00
-1.487670310952409238e+02 1.402999636833929253e+00 -3.675000000000002709e-01 4.000000000000000000e+02 -1.422168444845781323e+02 -1.485770587712694351e+02 2.550000000000000044e-01
-1.479743933345324649e+02 1.003062175514458421e+00 -3.700000000000002731e-01 4.000000000000000000e+02 -1.373890695270061428e+02 -1.437517838136974433e+02 1.550000000000000044e+00
-1.437372298994864934e+02 2.699765208678270856e+00 -3.725000000000002753e-01 4.000000000000000000e+02 -1.278672630379402193e+02 -1.342324773246315317e+02 1.739999999999999991e+00
-1.342324028304713295e+02 6.520502473227488771e+00 -3.750000000000002776e-01 4.000000000000000000e+02 -1.260658512932646431e+02 -1.324335655799559675e+02 1.820000000000000062e+00
-1.322804229498662210e+02 3.492974955390843572e+00 -3.775000000000002798e-01 4.000000000000000000e+02 -1.219897909924734449e+02 -1.283600052791647670e+02 7.850000000000000311e-01
-1.283403665776264404e+02 2.063191856842027772e+00 -3.800000000000002820e-01 4.000000000000000000e+02 -1.162297229510845966e+02 -1.226024372377759164e+02 1.185000000000000053e+00
-1.225992209836063012e+02 3.873753336004095882e+00 -3.825000000000002842e-01 4.000000000000000000e+02 -1.059624557151178692e+02 -1.123376700018091867e+02 1.939999999999999947e+00
-1.123376350509832378e+02 6.940214901101644962e+00 -3.850000000000002864e-01 4.000000000000000000e+02 -1.032895753981528060e+02 -1.096672896848441212e+02 1.854999999999999982e+00
-1.096003525002400636e+02 7.806679276948915280e+00 -3.875000000000002887e-01 4.000000000000000000e+02 -1.026699009881333922e+02 -1.090501152748247051e+02 1.524999999999999911e+00
-1.085947095791696739e+02 1.100145419693243642e+00 -3.900000000000002909e-01 4.000000000000000000e+02 -1.005984678977130216e+02 -1.069811821844043322e+02 1.625000000000000000e+00
-1.067995410476745093e+02 1.540100666647177041e+00 -3.925000000000002931e-01 4.000000000000000000e+02 -9.290859154690051014e+01 -9.929380583359181855e+01 1.939999999999999947e+00
