weight logl α₁ f₁ α₂ variance ν μ c
5.846766944617491799e-182 4.555921865907343005e+01 6.530441344895490108e-01 7.023999954477154750e-01 3.793238025062896090e-01 8.110508628965642508e-01 7.546782105046793143e-01 6.364302577608836886e-01 9.251088750854156162e-01
5.909634764145271925e-182 4.557241383951297564e+01 5.699637459747781687e-01 1.027157004485246272e-02 1.317909700979079668e-01 8.445711512662689158e-01 4.770233649244945973e-01 8.068230676009779945e-02 2.620201686537402264e-01
9.242204587006820110e-182 4.602211025850424164e+01 8.103272557227494399e-01 3.773889680847314354e-01 4.631195927793396727e-02 8.590054658511262486e-01 2.038097785659441774e-01 7.175162552809547512e-01 8.926541678176588279e-01
7.177747592148395252e-181 4.807440053065099050e+01 3.058146781556144722e-01 8.427750434767466992e-01 8.636200172983256040e-01 4.292712332825209254e-01 9.220068366944128568e-01 4.418210668070746694e-01 5.108786023265808884e-01
4.720677400127081698e-180 4.996045230190575381e+01 7.409761353987968091e-01 8.734767834487879856e-01 6.455834484038972532e-01 7.372461072639773239e-01 4.786195526594316796e-02 9.547658227142447052e-01 8.515604346351034470e-01
4.972208947015308468e-180 5.001486419313680898e+01 5.681664492049113280e-01 3.842041023528980359e-01 2.061914832237149442e-01 8.315623438187078609e-01 3.461423604280746691e-01 9.469442264994891723e-01 6.038041070903246155e-01
3.564195607634818266e-179 5.198702348102340665e+01 4.631272585886465620e-01 4.072314015441887980e-01 2.071419693956166874e-01 7.806970389612403194e-01 4.709081928741432055e-01 5.536576940828042970e-01 8.041212780503910196e-01
1.109567681469967896e-178 5.312514064492337695e+01 7.902991672707577742e-01 8.791619205863703268e-01 3.476088802377689246e-01 8.426555773200193888e-01 4.216211171245473066e-01 3.261628500068685099e-01 6.262407965910197216e-01
3.011626809339747774e-178 5.412615058259748224e+01 6.317532287637582789e-01 7.786724129717986775e-01 9.172009434196571886e-01 7.712845016567010381e-01 9.895983353361029744e-01 2.618828029258316592e-01 5.605023870695056143e-01
3.132768690540908425e-177 5.647067245383431811e+01 7.782156920556677626e-01 9.906119636080584767e-01 9.375634723188023267e-01 7.545361251443131190e-01 6.691937237376441860e-01 7.136720496936940217e-01 9.478074771100297724e-01
1.193340212542680471e-176 5.781059664403437637e+01 4.954763619555002663e-02 5.185875617573809659e-01 3.442121580337513809e-01 3.282282262279155871e-01 2.338708543905365644e-01 3.701373858306341580e-01 5.683296023441291034e-01
1.206496366395551517e-176 5.782406096199400736e+01 6.440883297192221413e-01 7.216919274208233315e-01 6.646494328535649254e-01 3.392134956603776175e-02 4.376274274986113877e-02 6.383596228474972545e-01 6.927748122716863577e-01
1.978530497858543281e-176 5.832119476396712798e+01 9.192782468771497628e-01 9.679485837688699412e-01 1.088924834240360129e-01 5.207705724101419076e-02 2.031909183803199959e-01 5.270505445956019663e-02 6.872395090822953634e-01
2.249491280616607855e-176 5.845204446075468496e+01 8.046598503292980986e-01 9.606787514169973230e-01 6.107982687232560437e-03 7.903204547013391590e-01 8.847420124005402897e-01 2.718364430417614663e-01 1.052879212388178054e-01
1.679207618159903842e-175 6.046474748689337275e+01 5.437172965788070744e-01 4.692845753862765479e-01 5.962068091913211854e-01 9.790759685746193153e-01 9.128368160581121771e-01 3.697531275729647460e-01 7.448863739736708567e-01
1.593102653214706433e-174 6.271719402263079246e+01 5.433345930597446305e-01 2.828932283342022735e-02 4.932722624876099138e-01 4.699308958663409586e-01 2.007796670460909594e-01 8.966398345085753174e-01 4.679086786971869971e-01
2.641815013100407359e-174 6.322547673949128466e+01 1.001946931898410886e-01 4.222523754131700668e-01 7.804363820233403137e-01 2.984930113967791954e-01 7.091019854426257041e-01 6.083729773712170941e-01 9.558447233865559056e-01
3.867949640180244525e-174 6.360923511149852061e+01 5.381682479006177910e-01 8.868648337322033726e-01 7.958581127066166605e-02 1.942574772408938166e-01 9.344948573089139066e-01 5.093267581782074949e-01 7.741373143149382630e-01
6.182185250616272765e-174 6.408068236298511522e+01 1.384186771738984412e-01 2.775017173136123949e-01 3.536780066166583802e-01 8.795773722935860128e-01 1.630434737180066485e-01 1.637954060382410537e-01 1.815390489667060292e-01
1.148425266289383603e-173 6.470248731690776367e+01 4.881380427911511388e-01 7.034437585686782457e-01 5.471026459274294096e-01 2.811838523467601325e-01 7.561613954194786880e-01 7.502807293189596161e-01 1.723971856252525248e-01
1.966548355970743847e-173 6.524287554904110209e+01 9.545721327472216355e-01 6.104764131994715459e-01 4.391773621228497460e-01 9.872325250149961429e-01 9.977908694713714111e-01 6.744783017126000368e-01 2.165395156749571060e-01
3.682819480994839114e-172 6.817535936172349409e+01 6.478933877580885792e-01 7.037255998682523384e-01 1.896771004494878232e-01 7.330684248892244126e-01 3.196928858196201872e-01 6.789767149659552414e-01 9.541840696305481373e-02
2.122790572648542239e-171 6.992949736353949675e+01 8.427539946743082266e-01 7.690853722108272894e-01 8.783733393356941699e-01 8.945150306074158841e-01 5.696276545884791931e-01 9.327990210424380590e-01 4.558220124749631230e-01
3.130396867439109841e-171 7.032042562379946560e+01 6.720392683126609201e-01 6.585830832282494329e-01 8.265378770933550223e-01 8.728693298516652099e-01 6.678091845725173670e-01 8.494120993089987470e-01 5.861718104471154156e-01
5.472947129697086364e-171 7.088158308448613809e+01 6.138186888883389036e-01 7.475024729622271602e-01 6.393014863170479734e-01 7.366869782473525197e-01 4.854803297704090026e-01 1.987537104013625822e-01 1.232684411873686825e-01
5.806578102789430432e-171 7.094325726311325298e+01 4.221155557777661604e-01 5.115155573763001673e-01 6.622812624241600776e-01 7.364873111813685647e-02 7.347912211716873809e-01 1.634008032167154623e-01 4.926295395845544656e-01
1.171586040077375723e-170 7.164770934620725029e+01 5.888854957877758256e-01 8.822242540812644807e-01 5.447286307896637148e-02 5.166845868557923271e-01 2.296565485600539080e-01 2.260666470062958622e-01 6.329358637765689632e-01
1.208127758176881554e-170 7.168092277957086367e+01 4.020500558833161042e-01 5.718947880647256010e-01 1.813918074779214962e-01 5.596161300240145575e-01 8.574477487717591107e-02 3.039438505188097883e-01 4.398499861712429349e-01
1.456911333054882394e-170 7.187066959510096353e+01 4.552277659955026312e-01 8.400483372366350787e-01 6.908642980983291659e-01 4.924091847220177787e-01 5.745418326218761917e-01 5.505238177864396620e-01 7.848762574673014969e-01
2.191187309629476786e-170 7.228129447300386801e+01 1.394037303345586620e-01 2.365482520487980356e-01 2.513114227025612379e-01 6.255247698671694279e-01 7.794920182702028688e-01 7.313710775635726691e-01 3.541399006026602070e-01
6.411216136278665485e-170 7.335739990335576977e+01 4.883588116541123236e-01 5.891996261990944950e-01 6.126427915603064323e-01 4.219411417193866809e-01 1.827597044039395158e-01 3.686776117082657400e-02 3.257829912963403629e-01
1.400697783667101284e-169 7.414140654792208807e+01 1.284852412316440651e-01 1.494307617798396048e-02 8.038364587628439306e-01 8.873710057705357368e-01 8.895620459241808664e-01 8.678222868718621363e-01 5.242265676537686270e-01
3.049389598353547721e-169 7.492187745746721816e+01 7.159088709052416899e-01 4.616619349839501396e-01 3.306551653146565517e-01 9.533387324170449206e-01 2.841441456283354539e-01 8.723696011550198248e-01 1.268255554438062482e-01
3.097304748855218305e-169 7.493996831602368047e+01 3.693308850907999208e-01 5.589890939345238952e-01 2.796392734304008476e-01 6.514719268131224927e-01 1.597522995970146464e-01 3.150657636561841057e-01 2.140510115546203629e-01
7.151906090941543703e-169 7.577931492588805895e+01 6.041828840830210101e-01 9.475678285071701401e-01 4.732086351591369144e-02 2.124785919423306524e-01 3.168467584932033176e-02 2.340659532617255234e-01 8.267236854666368817e-01
2.797476390272473533e-167 7.944832392613977845e+01 7.017493056005673635e-01 7.846866257946932821e-01 2.534085164951727087e-02 5.882583992463510381e-01 7.155637205504072895e-01 1.081979083328031832e-01 3.789215713805114127e-01
5.220485634297346771e-167 8.007469663550989480e+01 6.652860970192833179e-01 8.941505703105090408e-02 7.035469199907189441e-01 8.220136114900500335e-01 4.706986829624261182e-01 3.532438673317661593e-02 6.660627458575614224e-01
9.305263998924728625e-167 8.065518646597165286e+01 9.572143273837290245e-01 9.976266909323208143e-01 6.689283153336849086e-01 9.211800392093406620e-01 2.195049825301358393e-01 5.069767640388918029e-01 1.490549641392271418e-01
1.439202972190514822e-166 8.109378076636699006e+01 8.383234208446496138e-01 2.409097942246738455e-01 9.498590183835727840e-01 5.095298618035263294e-01 5.123521190120683411e-01 7.678932236682542989e-01 2.879941551939748656e-01
7.969672923579064946e-166 8.280783475105965863e+01 7.751753012046567193e-01 4.025466842559244363e-02 3.087713803149598757e-01 1.556970798587019589e-01 3.475350240483582320e-01 9.193245622683678953e-01 2.592879018032068217e-02
2.066979649214568866e-165 8.376336482562538777e+01 6.487683591132822336e-01 1.508464411426089224e-01 1.641682896584929496e-01 5.858915559795906391e-01 4.285707344108630190e-01 1.036550376636262705e-01 9.990249175527960990e-01
2.192990855076296101e-165 8.382504268991567642e+01 9.538932964626051225e-01 1.593867933916535140e-01 5.739648141387549973e-01 3.977388087002466932e-01 7.395596488519315947e-01 7.744046288474094597e-01 7.580237149571822375e-01
3.511707484076457484e-165 8.429837877243346611e+01 8.581612953049786441e-01 5.385069903156902704e-01 9.438549631003404494e-01 1.923871814613542508e-02 1.231879314059388664e-01 2.992428904253097155e-01 4.621055067073042144e-01
4.205694688193484227e-165 8.448121587559835177e+01 6.097217619437825809e-01 8.212161152057302349e-01 2.511819052910059247e-01 6.457597777366537173e-01 5.343984274465066742e-01 3.416710510025872116e-01 3.798562149743579530e-01
7.270152481885511233e-165 8.503105365599049037e+01 5.314674308791964563e-01 2.697917988615372575e-01 7.435092648301540041e-01 1.057068314040237045e-01 4.969128423139479445e-01 6.599748018250539694e-02 6.453753467521080589e-01
4.349532584137599809e-163 8.912501496393336708e+01 4.332332390550625023e-01 6.730307658121207348e-01 9.718334288342630467e-01 6.041370341990197623e-01 4.112452150334454659e-01 1.522144470424253715e-01 6.139971163955092459e-01
5.540359656355646398e-163 8.936950599510032589e+01 4.962706450387064372e-01 1.856773902517977470e-01 7.431432899449024188e-01 6.360955899393835322e-01 6.351311712783388463e-01 5.865930858452468311e-01 9.722224670555603687e-01
1.110130774510079855e-162 9.006700949278115331e+01 9.522274220778949028e-01 7.548748281877022404e-01 1.229385994400705728e-01 2.459642730344813177e-02 9.130146765537505704e-02 4.740954219075994569e-01 6.243345373709331403e-01
3.111845128404904838e-162 9.110024750866367071e+01 3.311300862799652078e-01 4.551649516809651574e-01 3.267949535079953671e-01 7.032821004603575510e-01 6.496354685164895670e-01 6.821070372292898920e-01 7.706621015734952396e-01
2.871047274017227582e-161 9.332479362956567570e+01 6.015958586349130499e-01 4.143334296826883811e-01 1.871493915757886928e-01 7.308893813978805110e-01 3.578659945761882843e-01 9.143094499919787177e-01 5.200540016019711276e-01
5.401152757608826187e-161 9.395922916693585591e+01 6.616752464260664546e-01 9.751114472553601420e-01 6.062098999096448004e-01 6.215608821655144167e-01 4.316677690560978276e-01 4.587824747068186548e-01 9.266908944941398829e-02
9.508437652850205158e-161 9.452729634091426192e+01 4.037422093241991305e-01 6.564714738896433310e-01 6.342752883454892965e-01 4.917376994194988526e-01 2.986188389626197592e-01 6.769028969022127251e-01 8.241150065404879710e-01
3.371986774528436430e-159 9.809828906649204328e+01 2.938863036127710160e-01 9.578797962366181196e-02 7.195295805208317130e-01 6.630264785285421292e-01 3.872159732878266425e-01 4.194441676925078077e-01 7.254068014932809616e-01
8.994076810518706640e-159 9.908185317701234851e+01 5.541955228434534142e-01 5.372597615560077422e-01 4.269283360167932528e-01 8.277208906219692963e-01 3.988550997226447681e-01 1.215650236660308359e-01 9.159512550013632071e-01
2.955161677681164280e-158 1.002739254041193817e+02 1.938871479700110534e-02 2.188945131365258590e-01 2.444802429981367542e-01 5.019242663727908615e-01 6.130016124830532931e-01 5.627721638975092810e-01 1.230698218958817813e-01
4.355652337457595156e-158 1.006643464310467664e+02 4.305605137798474980e-01 8.604606875542256672e-01 9.988307534144067468e-01 2.808371456387488418e-01 5.143100190209423106e-01 4.305766246658824237e-01 5.916321368965569150e-01
7.097437026426482697e-158 1.011551057781828149e+02 7.211359799453054276e-02 3.904455151226096099e-01 4.408629254348004345e-01 5.259701041285228529e-01 8.481853863954776918e-01 8.010760532924228183e-01 6.614794155354625227e-01
8.590808163741639292e-158 1.013485648549952174e+02 7.963667700554418749e-01 9.640682536934531699e-01 4.637894366940168434e-01 7.196749884941754383e-01 3.946532726663010138e-01 8.003307614347910937e-01 2.107220017758042463e-01
8.783900184276679340e-158 1.013732925628448811e+02 1.401852125599767351e-01 1.068140112496038796e-01 8.678586916142583263e-01 6.963980154185970273e-01 7.840662085575050844e-01 2.359692437823011080e-01 2.234001901397086876e-01
3.261860147619647189e-157 1.026877547645719915e+02 4.353868479781984879e-01 2.454327468256135569e-01 9.480099642608174060e-01 3.688890257242176673e-01 3.633093278203457510e-01 2.144620446241540801e-01 8.152611942771076370e-01
7.613581959711116040e-157 1.035378908867839414e+02 4.131817513996357549e-01 4.779202838086982208e-01 3.169052677904400372e-01 7.135083978415192041e-01 9.012188316206863892e-01 6.337810274891770845e-01 2.579785935708021061e-01
9.218038097710122019e-157 1.037316193617518110e+02 6.079938100585845495e-01 5.133009617025896532e-01 1.543688866486653266e-01 6.681147777181073444e-01 1.020276110726028307e-01 6.313917977534524439e-01 2.989550850945654759e-02
2.304952715291665013e-156 1.046506023897518105e+02 6.361456132607801184e-01 9.606967203438087077e-01 9.820422680656653025e-01 5.408978660462290255e-01 1.228677535881914640e-01 2.498405551416894577e-01 1.827391988024293923e-01
4.626518567842514890e-156 1.053498468835528001e+02 9.057497296715688595e-01 6.481918032783762218e-01 6.478244774328901778e-01 1.762929242142141639e-02 4.794321958101740444e-01 5.767844155357231273e-01 4.577128695333414488e-01
9.548147999753975314e-155 1.083794745294400172e+02 2.084524677224390832e-01 5.628647409810078051e-01 8.900135113169382883e-01 7.611743573633446003e-01 2.540287038107964523e-01 1.741369071172028660e-01 8.199225031219377069e-01
1.575343364270412654e-154 1.088826856710526272e+02 8.839932543533750575e-01 2.552616748390030832e-01 9.210727161080086711e-01 1.543750370876819655e-01 9.242694209347046552e-01 2.867767970719473647e-01 4.014237080972331562e-01
1.755437771824657356e-154 1.089934306819222911e+02 3.052059698155338285e-01 1.161697932004811529e-01 2.217355446563773480e-01 6.296265283397037837e-01 1.876261033497623743e-01 7.884238478091055713e-01 9.300260457366452682e-01
5.480848465056021936e-154 1.101344723318398451e+02 1.425722280688102028e-01 5.873304530992279338e-01 9.717835229515948692e-01 5.455468993896070984e-01 5.764550782086180769e-01 2.552252886560258949e-01 1.461083304424315443e-02
5.714697953794319976e-154 1.101787538578454644e+02 6.821577635225545277e-01 4.925204635419488941e-01 1.148408850424061933e-01 6.593758966678122668e-01 2.429088830115841979e-01 7.005110189729314429e-01 8.889315210255233080e-01
6.010486503322698899e-154 1.102317181077180805e+02 9.646254867495869245e-01 8.741132739694158493e-01 3.309394861102664676e-01 9.169619035886302783e-01 9.293559739407613041e-01 7.162339788499260118e-01 7.827592142844498335e-01
1.027105456196612331e-153 1.107700421158795905e+02 8.631100566587953660e-01 1.459559808394277347e-01 1.816728648898158216e-02 6.884505592351649605e-01 5.052019527258725384e-01 9.721992865168986864e-01 9.082936393093187233e-01
2.133224361858412073e-153 1.115034321264830055e+02 7.069176815283070292e-01 9.360979297245094477e-01 2.006668092052188435e-03 1.746185913374443954e-01 2.504686900268886518e-01 6.927386590638022756e-01 6.475346780439001915e-01
6.938530258591661714e-153 1.126853874802585835e+02 6.818109510096944659e-01 7.995292362491416283e-01 1.345224800963550349e-01 3.837307422844755678e-01 4.443291953455100751e-01 8.587165913385712557e-01 4.763669023288789051e-01
8.185451261563006093e-152 1.151557409415169104e+02 1.484863984501074707e-01 5.994075624093100352e-01 6.256298352646978422e-01 3.986200650527281786e-01 7.819594160710464648e-01 5.377329312263484651e-01 2.682843439593397550e-01
9.495962113305770647e-152 1.153067492670094651e+02 1.834618590761691870e-01 2.857880224600913843e-01 2.735056803070442522e-01 6.590329090918592980e-01 5.817305327233508461e-01 4.168585867706962045e-01 7.160884063261301336e-01
1.211965635442994658e-151 1.155532112261073507e+02 1.956784857474818118e-01 5.671042190341752942e-01 8.251884068156857266e-01 4.168400247794513680e-01 3.323930406307847862e-01 6.791494274680022203e-01 5.800589216412865845e-01
2.739572309044334136e-151 1.163712695090838452e+02 7.860172945457853944e-01 9.479566811064178422e-01 9.791989911268585978e-01 5.834301986312189214e-01 8.970129236648813897e-01 9.384999371014299818e-01 4.307794223467739103e-01
3.113567133346812360e-151 1.165017367495742349e+02 6.328373372191359314e-01 7.603700933699566455e-01 1.014292004730028562e-01 4.749648233376742024e-01 3.486703071576061630e-01 1.871868900369528799e-01 3.628788978281919375e-01
5.011419552454996739e-151 1.169801869112230008e+02 7.305235311029821821e-01 4.035026668004887407e-01 1.226957997360356156e-02 2.525485258178469250e-01 3.282766110027521833e-01 1.058496267728193940e-01 5.462574847490246910e-01
6.557038213319559018e-151 1.172515067015879424e+02 7.392112398926720118e-02 3.378364947521935724e-01 5.632748653654385818e-01 8.345570639008785818e-01 6.808646617686864300e-02 9.939399346005860503e-01 8.575923011676239716e-01
7.272286297055146790e-151 1.173575384183393453e+02 9.658168406033281750e-01 6.635641074869780276e-02 5.137151275558418106e-01 7.669674510725638106e-01 4.073950077380277257e-01 3.288657044007490260e-01 5.026132491851471595e-01
1.225286496390443356e-150 1.178817274767078516e+02 4.959732534773134693e-01 2.226144915615959619e-01 9.968691640681416333e-01 6.164767800326496072e-01 3.981316764991131851e-01 5.258048162479969090e-01 5.913865472824805236e-01
1.541268259927694094e-150 1.181136584083567982e+02 1.448616937583100395e-01 5.629616518719804397e-02 2.029259280971565937e-01 5.232466905528933010e-01 7.737169040627407401e-01 3.163310982913283276e-01 2.898368102478122710e-01
1.469752616824091975e-149 1.203712319771990451e+02 5.296286246694231759e-01 2.978230637254745128e-01 4.104161264551901001e-01 1.833436329899063022e-02 7.837422313961353026e-01 1.930593449521640359e-01 4.175341650949618844e-01
1.524487739891242553e-149 1.204102963238067332e+02 7.830158368331308072e-01 1.442824494210100950e-01 6.141321807260833321e-01 9.448493341581679639e-01 9.070290004109693438e-01 1.604889008390976146e-01 9.987193865702029827e-01
1.656851033258134148e-149 1.204960567113745498e+02 9.150925827644902366e-01 8.439326673943677859e-01 3.457405355262128666e-01 8.686452665968498188e-01 4.933866822343425662e-01 7.531508187260448350e-01 7.926153567532212563e-01
3.369213114407810627e-148 1.235109021913304019e+02 5.151313880069255946e-01 3.306572508399955312e-01 2.719809794400245284e-01 8.355540945161630262e-01 7.761436587932709630e-01 4.056576147134355326e-01 8.333581693748361996e-01
3.528483757032852947e-148 1.235595912195241226e+02 7.354351272612017487e-01 9.476072799124464208e-01 1.659207131665416668e-01 6.087010629789396665e-01 7.164078193700922359e-01 2.246001343285463081e-01 5.715574745604778961e-02
7.996146662628597048e-148 1.243801827299087392e+02 7.382125887887316384e-01 7.141855380048314217e-01 5.968252258855605286e-01 7.172465832307117761e-01 2.054754064696748816e-01 2.832152921011721336e-02 8.052647998200135326e-02
1.874705317421644366e-147 1.252347595474623176e+02 7.221622448688318485e-01 7.237837625771454952e-01 9.966484578026789665e-01 7.589924924728537192e-01 1.295039480037395441e-01 6.099122541177883772e-01 6.530993219970360197e-02
3.779012793921360125e-147 1.259382708743258377e+02 4.655888815974996708e-01 5.528652307791070974e-01 9.605603754192081345e-01 8.921503740619380896e-01 2.055959288473706570e-01 6.110002919659773823e-02 4.218097660644652969e-01
6.372482095347852263e-147 1.264632971120227296e+02 2.681465165312695298e-01 4.645292415955772913e-01 4.022243781631649195e-01 5.481424332960564971e-01 6.291419089437544354e-01 7.389442054911212754e-01 7.710964742723945831e-01
8.311847805092752870e-147 1.267314900077994366e+02 6.683592993621185752e-01 7.661534594829614297e-01 2.873178790683841299e-01 6.205123080959786819e-01 8.315472969318686847e-01 4.730472217009126235e-01 1.069780316635217110e-01
1.717582155208021882e-146 1.274598107355799357e+02 5.266353096349458696e-01 2.329891460219092325e-01 4.221004876746272672e-01 6.035756303033190662e-02 2.459661055805465457e-01 7.934707837792177587e-01 8.398274459747174792e-01
2.031751940998904256e-145 1.299328766964056285e+02 6.699615847298975302e-01 5.520612233080123277e-01 2.727141096658368680e-01 7.014890968830620466e-01 9.659797987392394480e-01 9.057673875478370329e-01 8.432880953148906844e-01
6.801805238888746219e-145 1.311436663036779748e+02 7.299711801477484219e-01 9.025211800324807188e-01 8.557582510286736444e-01 6.046217108445345323e-01 8.189833467668954370e-01 2.614874555419978153e-01 3.623839784383631191e-01
3.229329484802613078e-144 1.327038378692558638e+02 7.689479902015102786e-01 6.390141342124486812e-01 3.951357358470852787e-01 8.246932211702882043e-01 4.315801787693451796e-02 1.869012001872761841e-01 5.295152108142664460e-01
5.774850932967901279e-144 1.332875757870170332e+02 4.441422600526861997e-01 5.656018435351206630e-02 4.691754196940050026e-01 4.208310058903744766e-01 6.809033830498923967e-01 4.143997571602557883e-01 9.575864861067668876e-01
1.657440750867232718e-143 1.343444231327653426e+02 3.257367061233812366e-01 5.417614505601322517e-01 4.509111026858511062e-01 6.276319972925245017e-01 4.012841111934811744e-01 3.126090504029416239e-01 1.510718627406981707e-02
1.157178684942104356e-141 1.385928034968369502e+02 8.515582476181589033e-01 9.427735567597820276e-01 7.151398111690743242e-02 6.537289917230759695e-01 2.722572581322894036e-01 7.668904629289263752e-03 4.602450445710759563e-02
2.878400047764360325e-141 1.395065532232057421e+02 4.632986709514761436e-01 6.606527193287226041e-01 1.758303175488230563e-01 2.162583981758715579e-01 1.366657438555358706e-01 3.937564692491853924e-01 2.220655632644750188e-01
4.384950719722245511e-141 1.399299970097827952e+02 1.695599418301211303e-01 2.984228882468455968e-01 3.559216338294848292e-01 4.519819934604391021e-01 1.353188890723069360e-01 8.883904183903258422e-01 5.638092900908054927e-01
6.620417567359186687e-141 1.403444770669975412e+02 9.920237007530163797e-02 4.623013688162269652e-02 2.511200049811310731e-01 5.632588830131297630e-01 8.870165185358993565e-01 1.854218902376624234e-01 8.056969483281992694e-01
1.740349074551817963e-140 1.413134894260555257e+02 2.008797027256289391e-01 5.267237222477773040e-01 6.661462390397023814e-01 7.316689773807757424e-01 7.909232517627189374e-01 5.792932217588810939e-01 5.733348215002577186e-01
3.195830483005888435e-140 1.419237507015278084e+02 7.309742549551646595e-01 9.442665826263454409e-01 6.674903045596158879e-02 3.345821228675431858e-01 4.941538611535769565e-01 8.344436517455897651e-01 6.738038666860921566e-01
1.497892467070587047e-139 1.434710479065719824e+02 7.851031532326714357e-01 7.671093347171087373e-03 4.895050229525010899e-02 6.085209320614394235e-01 7.473477844676243986e-01 9.152904945150066585e-01 7.385840142060077218e-01
1.585769398333292299e-139 1.435305585227503684e+02 4.983170406714508838e-01 7.143210499825138893e-01 4.990340976757152713e-01 2.266523775644163630e-01 5.329692774716654480e-01 6.305480855809727503e-01 9.369136713765668922e-02
5.496031479246891192e-139 1.447760150909543029e+02 9.612685139961928416e-01 8.709375165773106664e-01 2.818951686862098960e-01 8.790087955875127701e-01 8.781526822555187906e-01 2.965185163683786707e-01 6.786655151988845169e-01
9.708065209348383849e-139 1.453474458133008227e+02 8.696861605030228315e-01 9.827166983174641102e-01 5.541030106293545199e-01 7.157492567568553010e-01 6.620662951311651057e-02 8.290296712701302750e-01 2.736103084758142456e-01
5.176953359246229905e-138 1.470237906300346253e+02 6.658757467945456421e-01 6.669714304758460610e-01 8.970982237849304264e-01 7.375748249993443473e-01 8.027495721828722397e-01 4.688992365536480689e-01 8.250735077818189822e-01
1.620286397072134277e-137 1.481672619163089735e+02 8.785200241625163997e-01 6.151615251850456323e-01 2.243414516691366600e-02 1.799860076362450600e-01 4.175622654068080752e-01 9.418691040822684268e-01 8.217900852885751117e-01
2.141141342917227822e-137 1.484484980190452461e+02 2.981042883406263000e-01 4.984343436126206228e-01 9.245473063760436538e-01 9.243156701086718829e-01 4.342669597061187270e-01 8.928855447380268373e-02 3.727781296186979398e-01
5.181516487175863450e-137 1.493347567659419042e+02 9.095800135133862430e-01 6.769600525812884406e-01 8.589792859565598127e-01 9.155394079636366422e-01 3.215961280371482101e-02 9.825551414903638259e-01 2.212971405737002017e-01
5.775979862271011843e-137 1.494458669095092773e+02 4.033803051809368156e-01 1.741661345467894195e-01 3.271560390486247805e-01 9.333810377068982866e-01 6.689552324072408629e-01 1.158096520202656077e-01 9.111235216950287485e-01
6.039113831241756000e-137 1.494929162788746453e+02 6.058682000316124583e-01 9.312998846066410374e-01 2.953172891716403514e-01 3.784274837148404735e-01 8.184138675769884186e-01 4.673998554816101159e-01 1.796648279316970243e-01
7.041050305500662218e-137 1.496489163445380655e+02 3.866691956281114173e-01 5.623975075571890914e-01 3.223094289656293077e-01 4.597301413029712958e-01 8.947095735002899008e-01 3.221386804614093657e-01 6.361180240870507596e-01
1.064280711180123070e-136 1.500645432697882597e+02 1.626849266461289911e-01 4.679833040881160588e-01 8.297466539515886419e-01 9.162677604935244302e-01 9.861702620702061939e-01 7.317170694741154113e-01 6.172329896593695686e-01
5.364164318299097892e-136 1.516844846858562335e+02 7.581582146767872343e-01 9.954238835334133784e-01 4.606081068282130708e-02 5.513747617429293202e-01 3.374317961341865013e-01 5.168126718020985555e-01 1.423027848158004982e-01
7.130064055748210334e-136 1.519715643057295438e+02 8.663648259463689882e-01 6.265680198144031321e-01 5.240648994994647758e-01 9.050872822094357950e-01 8.914520636814380339e-01 3.711076390144049109e-01 6.797282511357429780e-01
8.888986710989626429e-135 1.544971422426252730e+02 7.496233162784261550e-01 5.093614237671850731e-02 8.692425110545320965e-02 8.396894008382471686e-02 2.677702985605739938e-01 6.085949148543968734e-01 9.149136825722009592e-01
1.789149930546696114e-134 1.551991548812723067e+02 5.962006299860990177e-01 7.825820509327164887e-01 5.873241820798696944e-01 4.837619853328749553e-01 1.066479076696646988e-02 5.005148475635994298e-01 1.133226253458502475e-01
2.163029848406120262e-134 1.553914242197720910e+02 8.716148900467772798e-01 9.913955854883563790e-01 2.462005422433133361e-03 6.604990393429522877e-01 5.028959596803398435e-01 2.025978635198038003e-01 6.430893958059854532e-01
3.193932638776341681e-133 1.580862523259943373e+02 7.366821250094889306e-01 5.661227878194693419e-01 6.232972942893533208e-02 5.171313193353159754e-01 1.169413515431809714e-01 1.618711242578974030e-01 5.214121662954160907e-01
5.487460487601775762e-133 1.586299649442882469e+02 8.181304143363234971e-01 7.698463201460753469e-01 1.412983478723663922e-01 6.946974008210842211e-01 6.264569646570572470e-01 5.226925941426822098e-01 5.578082340621431934e-01
2.033044475687287595e-132 1.599421188706260750e+02 7.177011995909799991e-01 2.730845323048662898e-01 2.363923616341546685e-01 9.153656041364781615e-01 9.714800710870494793e-01 3.985751290116757994e-01 8.298731927175051482e-01
2.750803969075938043e-132 1.602469776806870527e+02 2.300504241892757928e-01 5.253008085496795321e-01 9.324778184268794901e-01 4.778259258400090470e-01 8.702453214243504043e-01 1.437799007445380584e-01 2.321778523023696472e-01
5.142243316681186513e-132 1.608750738865315952e+02 4.933559827837183942e-01 5.469426054659275449e-01 9.468079086124748800e-01 7.881516616201630354e-01 8.610576170179625732e-01 9.393143540807702419e-01 8.206093018110285353e-01
7.432575992640530630e-132 1.612459569595532116e+02 5.779147611653678851e-02 5.099981960829199634e-01 9.579756283329429190e-01 7.519443749392210607e-01 8.821767424411796066e-01 2.043538827444183470e-01 4.581610801078518369e-01
1.746719798248605223e-131 1.621029091803848132e+02 5.599768680093895057e-01 6.383203062897111479e-01 6.409983851349898565e-01 1.859383364258093696e-01 6.086438834575399470e-01 7.728298090666532172e-01 6.139058361600191471e-01
